@relation liking 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
3439.9,1322,1049.7,973.87,964.24,7504.6,2486.2,1461.8,1520.2,1520.3,20537,6185.3,3744.3,4257.4,4233.8,15713,4616.5,2960.4,3470.2,3481.1,8418.3,2822.4,1459.8,1476.2,1439.6,15217,4495.5,2839.7,3297.7,3276.7,4961.5,1460.4,1004.4,1193.9,1185.5,7385.4,2174.2,1560.5,1815,1795.8,7784.5,2361.9,1431.7,1598.1,1596.3,11062,3240,2093.4,2484.1,2467.6,13904,4279.3,2539.4,2887.4,2852.5,9897.1,3002.5,1871.5,2099.1,2095.2,9254.7,2676.9,1917.5,2246.4,2269.6,12514,3714.4,2396.5,2738.4,2721.7,10527,3035.2,2063.7,2417.2,2428,17707,5518.6,3188.8,3562.5,3516.9,13166,4168.8,2467,2698.8,2700.5,5240.6,1477.9,1181.3,1406,1398.5,12639,3709.4,2338,2720.4,2713,18988,6296.1,3260.8,3386.4,3261,14439,5115.9,2239.2,1985.2,1831.3,11318,3362.4,2135.1,2477.2,2446.3,1184,592.36,338.8,245.99,194.25,21462,6473,3924,4475.7,4441,4772.2,1783,796.39,669.36,589.79,12041,3531.1,2287.4,2650.4,2667.3,17179,5250.6,3123.6,3542.5,3507.1,4964.2,1453.7,1016.5,1200,1195,10026,2889.7,1929.6,2267.1,2277.1,10345,2954,1998.9,2355.6,2371.4,15249,4463.9,2864.3,3311.3,3319.2,1951.8,1100.4,663.22,522.47,440.26,-1
2607.2,1287.2,838.14,819.81,683.27,5433.2,2402.5,1402.9,1377.8,1390.2,13882,5545.6,3589.8,3880.8,3918,10519,4072.6,2873.2,3273,3388.1,6266.9,2780.3,1668.3,1427.1,1521.5,10204,3944.2,2706.4,3019.4,3042.1,3273.6,1253.8,977.74,1115.3,1116.4,4915.1,1811.7,1385.6,1650,1671.8,5257.5,2110.8,1363.9,1464.4,1481.6,7359.3,2819.6,2005.3,2270.2,2293.3,9522.6,3950.3,2447.1,2625,2640.2,6636.1,2618.7,1759.4,1924.8,1938.8,6038.6,2264.2,1763.8,2153.7,2113.9,8340.7,3290.6,2258.3,2528.5,2527.2,6990.9,2621.6,1897.4,2251.3,2256.8,12221,5064.5,3092.5,3228.5,3254.3,9177,3882.6,2328.2,2417.8,2433.9,3455.1,1197.7,1065.5,1287.7,1277.7,8495.7,3337,2206.7,2486.3,2501.6,13807,6073.2,3208.1,3000.5,2976.3,11251,5225.6,2423.8,1612.9,1622.7,7595.7,3019.6,2079.8,2393.6,2439.5,1050.8,602.4,365.77,229,191.27,14541,5821.8,3775.8,4052.1,4115.6,3707.2,1838.4,849.65,571.09,553.94,7953.1,3078.2,2209,2465.8,2509.3,11678,4795.3,3012.6,3206.9,3266.1,3252.1,1209.9,946.4,1107.1,1108.2,6664,2493.1,1795.4,2112.3,2109.7,6871.8,2526,1857.7,2221.6,2192.7,10244,3955.6,2682.6,3065.9,3072.3,1680.8,1107.4,626.8,503.93,445.03,-1
3926.4,1535.3,869.71,779.92,675.53,8386.5,2699.4,1215.3,1194,1142.8,25662,7294,3064.6,3404,3262.5,20151,5481.8,2405.1,2778.1,2673.2,9009.2,3086.3,1268.5,1127.9,1067,19502,5392.6,2311.3,2656.6,2543.7,6700.8,1803.5,823.42,980.95,926.18,10283,2764.1,1243.6,1472.6,1408.5,9698.7,2800.6,1153.9,1269.7,1220.3,14407,3906.1,1710.1,2023.4,1924.1,17122,4940.3,2110,2335.8,2203.6,12607,3533.4,1504.4,1682,1617.2,13050,3552.6,1562.5,1852.8,1768.9,16111,4490.8,1915,2194,2108.8,14002,3710.7,1638.7,1974.8,1887.7,21380,6301.5,2649.5,2860.2,2708.3,15643,4753.1,2070.8,2181.1,2070.5,7509.3,1971.8,927.6,1160.3,1101.3,15994,4427,1873.8,2195.1,2097.5,21009,6969.2,2865.7,2633.1,2471.3,13759,5619.6,2219.7,1370.9,1291.8,14634,3992.4,1738.3,2004.2,1900.9,1181.1,632.05,337.57,226.64,159.44,26672,7589.5,3225,3608.5,3431.8,4595.3,1956.1,828.44,506.63,426.7,15834,4302.3,1882.6,2188.3,2081,21349,6150.5,2603.9,2842.6,2705.8,6720.7,1813.4,813.76,999.48,940.76,13162,3526.7,1522.5,1851.6,1771.9,13625,3636.5,1563.4,1906.7,1842.4,19533,5333.5,2291.9,2682.3,2570.7,2356.5,1069,546.42,453.89,360.87,1
4079.4,1628.2,1177.4,1046.8,972.88,7918.6,3036.4,1643.4,1407.6,1346.7,21358,7235.9,3978,3907,3706.6,16316,5248.8,3082.6,3334.1,3101.7,9005.3,3533.1,1676.5,1329.8,1298.2,15819,5144.9,2957.5,3033.3,2881.2,5179.2,1575.8,1001.8,1109.9,1047,7918.9,2394.8,1532.5,1709.5,1618.8,8109.5,2740.3,1515.3,1465.8,1395.5,11490,3640.5,2169.2,2292.7,2174.5,14469,5038.7,2727.3,2666.7,2496.5,10227,3410.5,1934.1,1912.2,1831.8,10185,2938.5,1880.2,2091.6,1989.1,13120,4216.7,2448.5,2506.4,2392,10985,3409.1,2102.7,2253.9,2132.8,18431,6563,3448,3264.5,3078.6,13714,5053,2684.2,2484.8,2339.4,5715.9,1596.8,1171.4,1313,1257.8,13126,4327.5,2461.6,2517.7,2369.4,19967,7829,3711.7,3024.8,2839.5,16314,6769.7,2697.9,1626.5,1452.4,11803,3856.7,2232.5,2297.1,2189,1346.1,660.66,351.51,225.01,181.46,22289,7565.2,4167.2,4115.5,3900.9,5279.9,2295.5,948.61,573.99,477.97,12490,3946.5,2381.3,2483.4,2338.8,17879,6138.6,3341.1,3239.6,3066.9,5217.2,1563.7,1020.4,1117.1,1056.1,10484,3254.8,1972.8,2118.2,2003.4,10841,3355,2047.7,2197.7,2082.9,15878,5167.3,2989.4,3082.7,2910.9,2041.1,1232.8,625.4,481,396.3,-1
4477.4,1671.2,980.74,828.03,779.55,9249.8,3100,1570.3,1392.4,1368.1,29567,8637.7,3865.1,3923.5,3305.3,23619,6739.6,3249,3429.6,2997.9,9784.3,3516.3,1952.5,1774.7,1843.7,22765,6431.4,2895.1,2983.4,2528,8083.9,2207.2,1031.6,1095.2,931.09,12379,3379.1,1605.4,1670.3,1430.5,11185,3260,1471,1476.3,1271.2,16939,4708.7,2145.6,2228.3,1897.5,19529,5826.5,2638.3,2613.3,2253.9,14709,4193.1,1886,1922.5,1634.1,16209,4376.4,1967.4,2048.5,1718.2,19154,5377.3,2430.3,2470.8,2103,16398,4554.4,2031.7,2178.7,1856.3,24235,7327.8,3346.2,3245.6,2814.1,17568,5458.8,2538.4,2469.1,2170,9148.8,2416.8,1158.2,1238.9,1079.8,18486,5287.5,2387.7,2444.2,2122,22894,7842,3556.6,3127.9,2764.4,13935,6143.4,2953.8,2058.3,2020.1,16913,4846.6,2265.5,2270.8,2031.5,1230.1,664.7,367.73,239.28,214.7,30684,8952.4,4058.8,4054.7,3485.1,4645.3,2111.2,970.71,688.93,584.58,18627,5228.7,2364.4,2494,2124.4,24469,7216.4,3241.5,3228.7,2753.4,8122.1,2178.9,1025.5,1067.4,916.81,15545,4261.5,1921.4,2046.4,1753.9,16108,4404.8,1977.8,2124.1,1826,22671,6403.7,2874,3001.2,2577,2607.3,1333.9,583.15,492.11,388.1,-1
2781.2,1217.9,700.56,603.16,538.57,5057.4,2121.5,1086.2,1008.3,940.94,13552,5116.4,2726.7,2879,2618.7,10411,3850,2149.6,2322.1,2220.8,5812.5,2510.7,1243.3,1096.3,1023,10035,3701.9,2032.6,2208.1,2015.9,3330.5,1233.6,719.63,804.31,733.85,5000.9,1873.4,1108.3,1211,1134.4,5110.3,2003.4,1063.7,1098.6,996.93,7277.6,2690.4,1483.3,1649.9,1514.2,9179.4,3607.4,1878.3,1945,1776,6540.8,2542.6,1348.7,1424.2,1292.4,6529.3,2314.6,1411,1567.7,1407.6,8308.8,3074.8,1729.1,1823.3,1667.8,6895.5,2563.4,1415.5,1613.7,1488,11719,4673.5,2404.1,2418.9,2208.2,8683.7,3530.8,1844.3,1881.1,1692,3658.4,1284.9,812.83,950.07,866.41,8243.2,3112.1,1654.6,1825.7,1669.6,12930,5461.6,2658.6,2416.7,2167,11120,4766.7,2265,1778.6,1540.8,7404,2808.1,1527.4,1670,1524.2,1050.1,576.73,346.55,228.23,155.86,14131,5383.6,2878.1,3012.9,2751.6,3592.5,1705.1,786.99,614.13,504.01,7954.3,2952.7,1648.3,1786.1,1638,11410,4372.5,2317.8,2403.2,2175.2,3320.9,1257.6,724.99,799.65,732.77,6548.2,2436.9,1346.1,1507.5,1396.4,6736.1,2467.6,1380.8,1565.7,1450.2,9912.9,3765.2,2023.4,2217.8,2045.5,1538.3,1093.6,553.58,405.76,325.12,-1
2928,1258,1042.6,984.33,833.87,7403.5,2220.6,1396.8,1382.6,1400.6,19718,5371.5,3559.4,4023.3,3987.6,15026,4029.2,2762.3,3255,3259.5,8354.9,2538.3,1325.1,1253.6,1207.7,14502,3894.4,2708.6,3134.2,3116.6,4617.6,1270.8,949.88,1138.2,1131.5,6927,1954.3,1423.9,1753.5,1734.9,7481.2,2067.5,1346.9,1514.9,1491.1,10527,2799.2,1995.8,2367,2354.1,13458,3758.7,2404.8,2717.5,2688.4,9418.5,2581.3,1770.8,2001.1,1972.9,8278.8,2349.5,1800,2142.4,2144.8,11893,3238.5,2267.6,2616.2,2577.5,10008,2641,1928.9,2317,2315,17189,4832.6,3021.9,3335.9,3294.9,12765,3705,2330.2,2512.4,2512.6,4725.2,1306.2,1118.4,1359.1,1336.5,12190,3256.7,2205.6,2596,2569.3,18680,5623.8,3117.2,3055.4,2951.8,13824,4787.7,2068.2,1401.1,1253.1,10831,2925.5,2019.9,2355.9,2329.5,1190.5,582.65,336.23,223.79,167.07,20634,5642.9,3750.9,4227.5,4193.6,4546.1,1677.1,760.41,504.95,422.18,11348,3095.6,2184.8,2560.5,2536.8,16577,4553.5,2971.4,3344.2,3305.4,4606.3,1260.6,956.43,1150.9,1142.6,9534.8,2540.1,1822.8,2177,2169.6,9886.9,2583,1880.9,2267.2,2258,14645,3932.4,2710.3,3173.4,3147.5,2040.2,1026.5,584.91,490.82,417.41,-1
5223,1540.2,663.15,525.34,390.5,4205.2,1308.8,576.59,445.71,322.26,2417.4,893.91,435.44,292.94,205.79,1862.5,792.35,409.53,321.14,262.73,1514.8,673.94,365.26,266.81,220.08,1636.2,640.34,366.98,253.92,163.18,1084.3,660.18,321.48,196.8,127.59,3479.8,1203.3,574.14,456.27,321.54,31662,9106.1,3748.7,2769.3,2227.2,1126.7,673.74,256.1,176.39,119.39,603.3,686.84,251.46,164.6,103.57,3745.4,1325.1,619.17,473.11,335.28,2347.2,994.9,456.56,316.68,223.64,4290.3,1480,703.78,544.19,394.24,1958.7,811.72,420.81,313.59,246.4,1210.5,731.58,295.21,199.11,138.85,3874.6,1226.3,554.35,450.09,323.19,2552.2,871.04,385.54,247.67,203.27,3388.2,1144.5,550.96,419.39,291.54,4732.4,1452.5,699.99,592.1,412.6,4379.8,1320.5,636.27,560.03,406.63,3817.9,1156.7,580.25,530.28,388.54,997.14,496.15,319.8,188.89,120.62,512.41,397.04,232.66,146.07,85.145,1443.9,806.81,369,287.75,229.01,1683.5,678.27,353.16,326.97,274.84,1597.9,736.89,358.68,274.74,224.07,2547.7,1009,400.02,339.86,250.05,972.71,658.17,262.75,187.87,137.88,5376.3,1702.7,811.6,663.95,487.66,2338.1,796.24,376.83,350.65,259.99,3081,1114.7,578.14,444.94,349.87,1
5396.2,1311.1,589.41,521.34,376.58,4147.1,1163.3,559.68,450.92,332.43,2268.2,853.8,438.04,317.97,234.28,1725.6,845.53,493.38,374.51,373.6,1382.3,789.64,538.47,375.1,391.27,1776.7,689.78,362.82,278.12,204.56,1122.9,711.07,340.99,220.23,173.58,3852.5,1327.5,637.7,626.59,464.38,29061,10369,4899.1,4203.8,3658.2,1259,638.81,237.03,178.21,125.51,556.66,626.24,241.31,158.91,112.97,4160.9,1357.9,656.94,544.19,423.5,2571.2,1048.7,473.76,370.43,285.51,4770.5,1513.4,737.72,627,484.55,2014.5,909.62,482.1,393.83,326.38,1326.8,732.82,302.84,223.63,171.04,4043.1,1055,493.29,431.5,312.48,2391,1046,494.38,402.1,357.44,3539.5,1021.1,518.13,429.74,290.46,4946.2,1241.5,657.5,567.8,421.16,4847,1192.6,605.27,566.1,434.45,4100,1001.4,585.04,530.26,464.55,1005.8,557.07,319.86,220.3,171.42,512.22,398.2,229.89,156.72,95.39,1547.1,783.78,433.83,347.7,341.85,1759.9,655.25,463.27,420.15,413.1,1779.5,814.3,476.01,418.03,392.13,2811.5,928.09,393.79,342.52,265.57,990.89,605.94,262.94,190.82,161.28,6070.1,1749.1,876.25,785.39,611.33,2540,706.81,365,335.64,269.65,3402.9,1139.1,611.42,532.56,430.96,1
4055.7,1261.2,555.73,404.63,307.99,3373.3,1123.8,503.59,359.95,253.36,2025.6,806.02,390.52,271.83,166.6,1837.6,733.58,341.25,230.58,158.15,1527.8,664.46,319.96,228.77,136.88,1611.1,623.23,325.88,224.28,140.36,1065.8,629.15,296.44,177.72,116.4,3308,1163.2,511.41,370.67,258.77,31398,10111,3939.4,2406.9,1838.4,982.12,572.63,218.98,146.17,105.34,558,518.72,217.07,149.5,97.873,3472.3,1230.1,531.99,389.31,271.4,2257.3,915.98,395.22,278.51,193.31,3995.6,1362.4,605.02,447.01,317.01,2030.6,829.69,392.79,301.8,229.29,1248.9,668.33,262.73,180.61,129.67,3064.8,1027.4,477.77,353.83,254.49,2684.7,966.19,400.22,232.4,178.08,2692.5,973.26,459.81,339.02,228.13,3729.4,1207.8,589.85,453.28,311.51,3626.4,1124.4,523.59,424.72,305.21,3054.2,941.41,453.57,375.62,265.87,969.03,454.8,283.73,170.64,100.64,469.93,360.1,195.04,135.36,82.8,1168.2,657.99,289.85,215.19,139.69,1343.6,540.85,255.45,208.22,156.43,1610.4,699.12,296.86,190.35,131.16,2152,874.14,339.79,254.61,196.63,794.06,568.2,230.08,159.38,120.14,5021.3,1566.2,701.08,519.75,374.24,1881.1,664.92,330.56,259.86,219.92,2873.9,1016,500.47,416.56,313.46,1
6189.6,1626.5,702.19,517.22,402.31,4772.8,1390.1,598.94,416.71,323.46,2608.9,980.57,436.89,283,195.28,1728.1,847.6,367.08,234.22,177.97,1269.7,745.37,346.13,220.11,134.9,1899.1,732.52,358,235.44,150.74,1141.9,742.2,326.61,189.66,116.98,4194.7,1345.8,592,405.75,288.76,28956,9328.3,3650.7,2384.6,2019.5,1403.1,773.4,265.11,164.56,118.74,600.94,731.03,258.86,156.83,103.44,4604.8,1454.3,632.2,434.1,313.26,2828.3,1091.3,453.24,290.22,207.89,5311.9,1595.9,711.12,490.83,373.11,2079.8,858.47,426.95,283.4,243.19,1399.5,827.58,293.61,192.02,133.26,4588.1,1292.9,575.88,429.84,322.7,2143.1,990.02,371.12,218.24,176.84,4114.1,1242,567.29,395.24,289.11,5658.1,1518.8,720.4,545.87,407.81,5440.9,1419.9,645.27,520.17,385.97,4677.9,1191,566.59,462.07,342.22,1033.9,542,305.71,173.56,102.25,595.77,435.31,235.53,141.41,84.65,1738.3,781.32,346.45,220.65,156.91,2044,660.89,293.09,237.07,177.4,1889.8,807.58,321.37,207.63,136.37,3144.5,1074.7,429.25,317.09,240.83,1111.8,694.14,271.56,169.35,133.72,6696.6,1857.5,827.52,609.78,448.14,2879.7,781.7,390.7,318.97,260.21,3808.4,1177.6,580.26,425.21,353.64,1
9394.9,2029.5,801.85,803.91,492.04,7174.7,1646.9,671.11,667.24,395.79,3747.4,1011.9,470.97,426.52,239.82,2110.9,791.84,392.08,310.84,208.64,1334,666.48,342.85,268.33,151.79,2406.9,738.31,362.03,313.99,181.9,1416.6,659.82,313.88,223.2,129.72,5648.6,1478.7,632.11,584.12,371.87,37741,10674,4322.7,3599.4,2504.7,2001.5,664.25,265.54,230.84,144.66,642.35,526.98,241.9,181.4,111.04,6303.1,1582.3,685.18,632.42,390.79,3741.3,1052.6,477.5,400.96,255.12,7278.4,1804.3,780.16,725.08,468.48,2423.5,871.52,429.63,334.89,264.16,1748.9,691.34,284.59,222.25,149.51,7117.7,1561.1,661.35,711.95,427.05,2380.9,972.9,415.45,273.32,212.53,6058.5,1385.5,615.57,608.29,360.72,8580,1864.9,821.81,869.32,512.21,8147.4,1781.9,751.6,821.41,498.65,7032.3,1527,672.93,734.26,452.83,1108.8,480.58,304.79,210.34,116.13,604.05,367.16,218.62,155.01,86.122,2510.5,805.46,372.12,308.37,210.91,2988,740.8,353.61,352.7,265.67,2414.4,778.63,380.61,285.83,233.64,4604.7,1201.2,457.16,479.32,305.36,1601.5,649.06,255.69,232.69,158.75,9268.3,2226.1,908.22,901.52,586.89,4334.3,1042.2,442.66,487.27,314.88,5130.2,1327.8,593.85,547.93,390.19,-1
8636.8,2581,1136.9,851.79,1292.6,6776.6,2125.6,951.34,650.36,1074.8,3776.9,1316,659.45,450.44,634.38,2725.3,1091.7,585.93,483.55,517.02,2245.6,1082.5,786.55,762.48,635.17,2826.1,954.35,512.72,433.71,460.32,1728.8,783.3,401.44,307.84,278.96,5898.2,2025.9,1068.3,891.36,1325.9,51851,15958,7459.8,6281.8,7108.8,1900,772.17,334.25,242.23,335.1,964.34,666.31,294.25,215.27,212.9,6357.2,2096.6,988.96,835.46,1192.5,3941.7,1380.5,666.06,553.87,715.44,7340.9,2392.9,1158.7,960.85,1325.8,3202.1,1195.2,637.26,548.67,588.69,2037.2,842.01,378.52,306.54,331.09,6315.7,1945.2,899.04,660.1,1023.5,4181.6,1414.5,762.45,699.82,610.57,5519.9,1738.4,840.95,596.16,979.07,7911.9,2503.7,1240.5,909.85,1467.4,7540.3,2316.9,1294.2,1171.8,1416.9,6642.7,2252.1,1409.5,1062.6,1599.1,1758,700.3,502.36,428.69,364.44,883.4,451.33,251.72,167.57,150.42,2491.7,1257.3,904.17,768.91,970.59,3085.7,1371,1393.2,1522.8,1336.6,3020.1,1201,1002.9,800.34,865.16,4420,1615,709.89,533.65,884.7,1667.4,848.28,382.91,277.76,426.66,9397.2,2861.7,1405.2,1202.2,1587.4,4157.9,1330.1,624.77,528.45,832.68,5210,1784.2,952.45,755.6,952.34,1
8200.6,1914.4,786.15,684.38,503.5,6276.3,1564.7,663.73,579.82,400.72,3316.9,1002.6,458.67,383.34,241.42,1995.8,816.03,374.57,306.03,210.97,1327,709.58,345.52,271.19,161.16,2197.1,724.66,356.86,276.18,189.23,1333.4,704.28,308.37,216.17,142.14,5044.9,1443.1,652.85,527.3,402.46,34622,9901.7,4144.7,3254.5,2338.4,1770.5,679.96,254.83,204.32,144.96,610.2,570.79,244.52,178.81,114.07,5575.8,1565.6,682.17,565.41,423.09,3298.6,1099.7,475.99,375.14,276.35,6469.7,1797.5,782.1,657.3,503.37,2188.8,875.68,421.45,311.13,240.63,1548.2,712.95,287.9,216.86,152.95,6188.3,1507.2,655.13,618.73,441.34,2352.9,939.62,396.37,263.41,204.19,5284.2,1396.2,619.87,522.46,375.1,7460.5,1794.9,834.49,732.93,530.51,7135.4,1680,758.42,695.81,520.72,6105.1,1426.7,679.73,630.39,465.15,1057,510.63,293.96,182.05,113.58,555.77,383.19,202.97,142.89,84.618,2178.8,828.83,368.26,275.87,196.48,2607.3,721.09,333.7,305.22,225.32,2221.6,807.98,334.01,236.63,172.71,4071.2,1170.4,467.55,401.58,314.01,1413,665.38,261.67,189.28,143.65,8282,2109.7,923.66,780.34,596.73,3821.1,964.55,440.23,395.31,309.4,4567.7,1290.2,572.73,459.31,342.56,1
10944,2553.8,829.19,625.58,531.11,8032,1971.1,719.72,577.89,497.12,4075.7,1143.6,492.89,401.45,327,2492.2,860.89,454.35,380.86,358.95,1816.3,801.21,417.43,353.87,310.85,3145.5,917.51,411.66,314.38,250.75,1843.3,750.86,348.18,236.21,181.84,7210.1,1939.2,736.64,595.57,511.27,42210,13069,5499.4,5263,5028.5,2457.9,724.93,274.24,190.05,151.49,678.97,489.2,255.47,206.71,154.27,7935.8,2079.1,778.95,593.45,496.16,4721.3,1355.2,552.86,417.48,336.73,9174.3,2400.8,910.14,703.4,590.83,3090.7,1099.8,547.56,470.08,397.93,2238.3,775.17,324.22,237.84,197.91,8147.7,1943.9,683.89,484.1,413.25,3065.9,1112.8,527.23,459.7,433.31,7110.7,1742.9,641.27,480.82,380.71,9916.6,2382,851.2,676.06,554.19,9806.8,2351.8,818.21,646.37,543.12,8238.8,1988.1,733.96,613.38,525.79,1450.1,573.36,320.55,236.04,179.61,660.35,344.08,236.45,157.8,100.23,2832.4,857.67,383.59,323.58,265.68,3483.3,916.06,471.67,425.19,418.66,3202.9,960.7,402.2,377.28,345,5616.2,1408.9,485.61,391.83,346.98,1793.4,612.25,264.16,231.61,193.3,11774,2961.2,1023.1,804.57,715.09,5201.5,1276.5,476.72,419.26,370.68,6456.9,1738.3,686.16,538.61,469.59,1
10423,2207.2,839.98,640.97,586.73,7892.3,1759.8,734.93,579.78,548.05,4086.7,1070.9,523.14,401.54,366.93,2233,871.3,476.31,410.75,410.28,1352.6,720.51,419.93,379.07,344.71,2652.8,808.72,403.09,335.4,297.28,1542.6,665.71,333.61,245.98,216.14,6247.7,1663.3,763.25,704.63,664.53,38756,11507,6232.1,5477.2,6196.5,2239.1,709.54,262.32,208.73,167.23,662.35,574.73,249.96,185.01,151.54,6963.4,1752.8,736.18,667.72,603.22,4136.4,1138.4,512.22,436.24,386.68,8085.1,1986.7,855.82,740.77,680.29,2557,942.19,497,434.19,419.32,1916.7,752.02,316.08,254.41,227.74,7846.1,1707.2,670.28,522.6,466.17,2375.1,1075.4,593.88,490.5,568.98,6734,1516.2,632.52,495.12,434.28,9476.8,2065.3,862.09,699.51,630.99,9082.1,1980.7,808.68,684.65,612.84,7769.8,1702.3,729.23,601.82,573.65,1175.9,537.71,320.21,222.09,206.78,622.92,380.87,210.04,154.17,99.512,2739.1,841.45,377.03,282.31,278.3,3287,873.63,547.02,533.37,540.87,2735.3,856.81,495.1,426.22,463.38,5109.1,1315.4,480.29,424.67,396.01,1750.5,688.54,273.82,221.73,211.32,10350,2465.4,1058.2,944.17,922.75,4809.5,1183.2,450.47,417.1,397.82,5707.1,1455.9,668.54,568.49,529.48,1
