@relation dominance 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
889.27,578.73,420.66,240.19,226.16,1008.9,604.54,506.53,325.4,260.39,1012.1,576.95,405.88,266.84,230.53,766.85,336.21,313.68,234.48,206.18,1272.5,380.16,359.68,288.32,246.94,646.72,290.94,359.13,264.3,151.88,759.82,276.65,282.39,206.15,162.47,776.1,316.04,300.2,225.46,178.27,516.08,331.23,254.56,165.25,114.43,1010.3,329.43,308.2,262.22,206.14,813.08,438,341.79,198.49,173.31,828.06,397.78,341.81,263.7,208.43,600.16,379.7,260.22,159.04,110.02,805.62,515.61,358.29,224.6,161.15,616.6,410.75,281.2,149.71,124.67,575.41,246.25,252.65,169.89,125.67,1126.1,609.68,437.62,260.51,249.88,770.22,427.48,369.81,225.1,173.38,582.47,282.67,379.03,266.59,148.79,417.18,280.82,288.58,169.59,126.82,1214.1,747.45,547.2,376.56,312.9,838.09,390.51,357.02,315.58,273.84,705.48,368.57,435.23,287.92,176.89,890.61,559.71,474.76,326.69,220.9,902.94,507.73,421.61,277.03,225.38,955.5,535.13,381.88,304.47,243.6,866.42,559.69,402.66,274.98,227.62,482.33,284.66,283.09,186.78,134.38,900.56,517.4,386.31,227.65,214.79,406.29,210,245.95,166.98,124.55,947.34,313.55,333.12,259.44,188.22,1141.9,437.59,401.45,316.12,249.42,1
835.58,563.58,513.19,367.72,317.06,852.11,570.6,560.73,431.54,276.32,1026.6,591.03,533.64,361.17,414.64,1120.4,412.91,421.98,328.81,272.57,2081.2,623.8,491.87,446.69,400.77,880.74,387.72,410,294.11,196.48,1284.6,395.82,372.06,287.82,242.34,1142.1,373.94,370.16,276.8,247.76,438.81,285.1,283.33,187.56,125.24,1660,488.69,416.02,346.02,299.12,1080.5,509.71,433.73,282.87,239.36,1038.5,452.08,385.24,282.9,234.84,542.88,439.83,281.44,162.85,110.22,1191.4,556.23,387.38,231.12,192.24,613.51,431.79,324.02,186.88,134.68,833.36,321.48,312.89,228.58,157.68,1417.7,685.29,571.13,410.1,365.05,899.81,494.14,458.32,277.37,192.37,769.97,385.93,412.74,284.85,188.23,472.15,366.14,359.07,237.59,204.06,1229.9,768.22,747.81,610.43,436.99,1234.8,486.63,514.98,385.55,364.06,710.1,442.44,463.41,333.46,206.23,778.66,555.18,532.38,350.58,238.09,769.68,481.42,458.72,335.59,235.15,1141.5,596.43,526.76,382.44,331.62,870.69,551.66,512.92,336.82,266.2,526.26,328.33,328.39,219.46,144.37,820.14,485.6,442.91,285.27,232.23,507.57,294.62,268.37,186.24,132.81,1426,457.49,414.26,298.78,243.04,1912.7,598.82,490.55,378.93,309.27,1
849.89,606.92,429.84,307.8,246.64,964.96,603.75,483.83,381.79,248.35,894.71,603.21,426.91,304.38,251.95,617.03,403.08,355.95,326.58,229.15,1245.6,525,429.69,388.36,355.09,595.98,362.33,355.99,275.2,183,733.78,368.48,339.81,315.16,250.34,771.47,386.1,348.26,287.85,252.4,474.08,344.36,281.01,189.39,116.27,940.44,423.45,382.13,359.5,273.73,840.09,500.96,383.05,293.01,226.93,890.57,476.8,349.85,266.76,237.72,564.65,421.26,287.6,165.45,107.24,804.07,548.72,378.34,233.99,193.15,592.29,486.05,304.04,185.66,134.77,559.39,276.95,249.27,176.33,152.34,1155,699.8,475.92,420.86,339.86,610.58,480.67,398.08,270.45,169.73,521.55,360.53,380.22,238.39,163.5,444.79,338.44,322.92,274.77,206.27,1278.8,836.78,634.09,566.72,434.16,757.15,439.68,406.4,394.93,314.33,638.81,388.76,423.16,288.63,194.47,894.25,590.13,467.66,359.55,235.15,862.92,549.2,450.13,352.03,268.88,847.29,570.18,453.02,438.36,323.01,803.34,594.35,425.99,345.09,225.11,478.07,299.18,273.28,200.01,139.8,923.51,594.44,400.95,299.89,229.54,324.8,319.17,268.35,180.58,149.21,880.35,507.92,374.7,277.82,239.99,1061.5,563.31,445.79,373.73,315.61,1
3055.7,1023.5,835.63,715.76,801.43,2606.1,953.42,688.77,598.19,526.92,2652.9,998.91,766.62,625.86,670.48,2774.3,949.98,903.46,759.21,1004.6,6287.4,1720.3,1577.2,1277.2,1806.8,2408.4,684.23,684.18,587.62,713.07,3914.5,1044.9,1006.3,861.22,1154.1,2936.7,919.24,890.29,935.73,995.32,1280.8,492.77,442.1,334.23,382.26,5076.3,1357.9,1286.3,1072.8,1489,3057.4,919.67,805.51,702.9,843.36,2484.9,809.84,767.44,723.18,768.29,835.34,519.16,314.71,213.59,197.68,2523.7,829.61,783.15,632.12,774.42,854.34,535.81,335.11,243.88,201.35,1910.5,583.18,557.42,472.56,575.65,4824.3,1298.3,1080,905.98,1187.6,1813.7,712.81,623.65,466.39,539.15,1869.1,603.81,626.59,521.17,562.82,1158.2,467.65,380.2,304.17,299.2,4832.9,1352.3,936.84,799.62,925.53,3150.2,926.68,877.9,728.31,926.32,1780.4,618.41,629.24,531.3,531.9,1862.7,800.96,659.89,558.7,478.99,2337.9,872.11,662.35,577.86,540.13,3111.9,983.02,873.74,737.47,877.76,2062.2,821.55,604.1,495.19,518.64,1357,503.26,423.95,320.19,322.01,2052.3,813.73,650.55,566.78,521.26,1175.6,463.71,387.55,301.2,356.99,3717.3,1060.4,1019,850.94,1126.4,5092,1453.6,1353.9,1085,1497.6,1
777.71,574.2,419.65,262.3,217.23,998.76,651.86,572.7,371.18,245.36,966.97,623.22,429.54,308.33,256.43,713.32,399.32,406.87,288.06,228,1273.9,534.57,398.14,290.38,268.62,604.25,450.11,451.96,273.8,152.21,786,405.65,332.75,244.2,194.75,768.12,390.12,353.1,249.64,198.92,542.86,388.12,341.42,195.4,118.26,973.32,478.06,367.89,268.45,210.32,870.17,524.48,371.57,221.24,163.3,868.67,551.8,398.62,264.51,199.09,599.15,502.24,323.6,160.83,112.25,807.19,595.26,424.67,234.42,176.32,642.25,571.23,342.08,181.59,120.62,577.13,336.36,324.95,178.69,127.75,1103.5,653.42,450.92,276.25,213.22,751.87,493.57,472.34,257.95,164.01,600.39,429.68,462.24,266.07,150.88,434.78,350.11,342.73,239.87,159.33,1189.3,771.45,587.4,451.14,314.09,751.6,447.27,431.72,397.03,301.08,656.55,480.67,488.69,303.01,169.31,871.01,617.69,494.26,349.72,211.39,876.25,535.34,428.54,323.02,238.3,864.55,523.55,450.68,337.53,262,837.94,567.11,445.33,295.06,214.03,512.81,322.81,313.87,200.76,135.29,907.89,544.16,405.15,268.97,193.13,423.86,401.61,297.06,177.35,124.68,966.42,596.82,408.97,257.55,199.79,1174.3,640.88,479.35,326.93,266.27,1
3239.6,1226.3,758.86,592.97,487.01,2926,791.22,640.18,483.46,430.32,3308.7,808.9,567.08,455.49,424.95,3028.7,731.2,570.95,633.97,538.72,5888.9,1404.1,897.76,1138.6,977.84,2031.5,617.33,530.66,500.71,392.31,3723.2,877.45,598.12,716.32,613.8,2373.4,748.63,554.12,613.7,495.55,1271.8,444.45,361.28,291.58,218.62,4777.5,1139.3,749.12,930.93,795.86,2367.9,841.56,553.69,568.03,467.84,1993,743.98,556.53,527.73,440.52,709.63,437.93,311.49,175.79,129.69,2381.1,761.53,526.46,501.38,419.09,696.65,453.54,337.47,195.66,146.16,1708.3,514.01,358.86,401.02,320.93,3681.8,1100.8,735.19,767.22,661.24,2183.2,614.75,522.82,405.79,328.81,1556.1,527.46,521.66,424.38,323.77,908.28,393.99,390.7,294.43,209.91,2865.8,1056.1,765.34,705.59,598.4,3215.8,792.56,606.05,626.93,519.46,1396.4,581.13,567.56,429.61,319.2,1814.2,729.66,593.72,422.4,341.02,2639.8,710.92,551.92,407.74,378.42,3350.8,841.7,641.44,609.18,521.54,2419.1,750.24,556.93,412,366.13,1545.9,416.59,358.14,254.05,212.89,1838.7,716.68,523.24,409.62,351.88,1300.5,430.4,350.34,246.24,204.58,3629,995.2,644.95,726.75,613.21,5237.3,1217.8,828.46,939.05,815.34,1
2781,847.23,532.68,528.92,417.29,2857.4,675.49,648.93,404.59,375.5,3176.7,725.02,535.33,478.28,431.11,2877.8,641.38,479.69,621.95,484.78,5894.1,1135.4,646.66,1132.1,897.16,2228.4,585.29,500.86,491.38,375.66,3698.1,762.23,514.74,700.25,544.36,2831,693.89,451.2,566.3,455.64,1234.7,452.66,372.01,284.03,198.89,4803.2,955.95,582.43,932.67,702.22,2781.3,820.47,491.21,550.21,431.14,2502.4,745.02,503.97,506.09,430.06,759.02,481.68,317.67,182.62,128.29,2427.5,783.87,515.02,503.23,400.49,587.74,399.45,285.4,157.69,132.47,1808.2,472.49,330.92,371.89,305.23,4471.2,1080.7,602.7,782.18,594.65,2028.9,606.92,514.22,398.62,315.04,1721.1,526.41,487.65,406.12,323.1,1043.8,405.29,348.67,275.28,188.84,3588.8,1117.6,732.64,772.09,587.11,3124.4,662.48,471.87,613.31,477.83,1771.9,575.03,520.82,425.75,318.86,2210.9,734.24,574.43,417.64,327.09,2691.8,634.21,506.56,422.29,352.6,3173.5,732.91,582.88,634.78,501.02,2292.7,644.72,519.58,377.06,333.54,1525.1,415.77,342.52,274.83,201.39,2405.4,747.41,496.02,396.37,341.55,1216.7,423.08,345.18,258.35,203.85,3619.7,833.24,533.51,714.52,562.78,5039.4,1038.8,697.09,942.14,741.16,1
670.31,583.03,484.02,417.3,371.96,905.25,556.87,588.4,419.82,347.03,978.72,591.97,458.66,406.95,361.92,962.46,390.22,392.18,310.13,249.63,1641.3,567.36,484.52,509.19,471.83,693.58,328.1,428.06,279.91,216.42,1044,365.21,357.94,316.03,282.94,861.83,365.49,372.2,304.34,291.02,624.91,380.6,351.09,206.54,145.25,1342.6,432.59,418.85,400.15,360.61,864.94,487.48,433.71,332.9,299.9,774.81,371.54,385.89,321.17,291.08,486.4,377.75,314.05,165.69,118.86,936.65,484.02,416.92,240.03,203.65,655.59,457.84,364.67,211.56,158.19,623.58,287.94,301.38,211.58,168.11,1150.5,696.22,532.39,489.32,464.48,815.79,459.04,479.29,277.55,208.87,626.08,307.63,444.05,233.58,183.53,361.45,306.19,337.91,217.94,132.49,1007,741.14,603.63,449.15,415.67,1044,434.77,431.12,332.51,270.5,605.04,350.35,475.43,289.03,225.94,716.22,515.47,507.5,386.23,316.23,782.53,488.66,410.77,374.54,326.28,1074.7,547.18,486.76,405.51,324.89,797.31,528.79,489.12,346.82,277.34,523,301.37,291.9,225.95,172.75,690.89,529.34,431.45,382.75,333.45,482.43,226.03,281.1,174.23,126.32,1143.6,386.98,397.85,324.93,276.96,1609.8,506.5,495.98,421.07,359.54,1
927.59,562.45,399.81,256.59,224.2,1199.3,586.26,480.11,315.04,274.34,1113.8,632.95,459.09,363.09,331.8,726.13,419.9,328.57,234.24,205.43,1514,557.2,409.87,305.46,268.18,818.96,344.07,345.4,207.14,164.23,929.84,381.24,340.28,218.54,195.24,988.78,412.15,305.33,246.13,198.71,631.95,374.88,294.76,175.39,129.75,1158.9,426.14,352.22,231.18,202.52,1048.9,534.66,366.16,237.61,187.24,1076.6,464.16,344.47,237.31,203.6,633.6,436.69,292.31,145.57,115.46,976.38,497.07,367.97,175.27,157.87,691.93,453.76,320.68,160.66,134.86,683.98,303.13,272.23,171.09,135.37,1294.3,659.06,429.21,266.32,252.63,811.24,468.2,420.72,234.96,172.08,741.05,338.99,363.39,201.98,160.02,440.2,322.53,283.17,191.97,123.08,1407.1,760.29,538.15,335.29,313.44,843.83,429.54,342.72,294.93,244.69,818.16,418.84,396.54,234.8,177.2,1018.6,553.76,452.17,307.15,233.72,1010.2,514.81,419.68,288.09,241.97,912.78,546.54,422.8,301.2,272.32,929.6,535.01,403.14,273.03,224.49,535.43,310.12,298.09,193.02,143.85,1076.5,557.73,398.13,266.88,211.28,464.19,250.96,280.21,153.23,136.53,1081.6,413.57,385.1,223.75,193.99,1276.5,506.68,438.94,276.32,244.1,1
801.79,547.17,424.25,259.96,200.72,1015,604.39,544.68,373.77,241.37,945.45,530.63,450.8,311.03,229.26,581.88,381.9,357.39,269.05,175.42,1079.4,458.84,361.23,286.59,213.9,640.99,373.99,394.71,246.13,149.72,683.24,348.53,310.76,193.87,137.64,688.63,329.42,304.11,224.64,157.31,531.65,356.05,314.25,199.44,128.99,810.75,377.7,320.23,225.96,159.8,751.05,438.47,380.11,213.57,171.53,837.13,410.79,341.63,253,177.39,625.51,426.6,287.77,179.58,112.43,767.63,511.5,357.55,224.14,152.71,646.2,467.16,320.38,189.53,134.65,536.34,314.73,273.57,188.55,125.23,1005.3,618.9,438.79,246.17,201.07,713.09,444.89,444.68,283.67,164.98,600.33,363.63,392.31,257.41,149.34,386.37,309.03,288.64,206.29,117.56,1145.1,734.4,552.4,333.22,261.69,684.14,387.63,362.13,262.05,196.76,687.27,429.43,438.99,291.05,179.33,930.84,585.72,530.37,307.17,210.98,866.18,492.55,427.99,279.31,201.74,842.97,517.22,453.28,278.16,201.13,845.72,563.76,470.38,273.11,211.46,508.76,311.68,317.77,191.92,131.5,849.29,500.68,414.46,274.77,187.99,410.28,291.97,263.16,183.86,140.27,865.75,403.93,339.52,240.97,177.05,967.14,464.16,394.92,318.01,226.02,1
655.34,526.47,387.99,210.23,161.68,732.49,518.89,487.98,321,213.86,806.37,498.69,391.02,230.49,169.77,689.76,316.81,341.32,261.95,193.5,1094.5,408.42,370.99,316.97,281.79,504.13,255.27,355.59,232.27,141.98,706.52,250.33,295.29,212.48,178.59,556.1,244.52,291.67,224.33,159.2,517.95,324.03,285.31,203.72,118.49,903.33,289.51,324.25,266.15,212.24,701.59,433.1,367.51,213.66,171.38,509.3,257.61,318.17,227.72,169.55,489.07,308.24,253.6,145.11,95.383,752.56,407.51,337.12,240.07,169.14,641.4,417.54,318.37,184.54,142.09,466.4,245.64,262.98,191.15,132.15,866.02,569.61,450.15,254.87,206.43,653.32,362.05,396.35,257.17,141.87,434.62,226.12,368.19,231.95,133.9,362.57,262.74,298.63,178.41,89.817,817.17,666.91,517.11,263.89,194.21,725.92,342.67,329.11,245.49,177.69,521.02,303.9,384.09,273.47,142.83,647.72,479.22,434.62,294.32,175.61,651.63,412.27,353.61,235.41,162.45,808.36,469.25,386.93,253.16,183.55,772.88,516.96,421.57,243.16,174.82,401.47,249.76,247.1,182.08,108.11,626.41,459.09,375.47,209.75,153.68,328.94,204.67,244.9,179.05,130.58,743.99,274.51,353.06,271.66,221.99,1038.7,355.49,417.57,338.98,263.39,1
-1013.6,280.13,270.98,150.86,-52.123,-2121,110.97,454.8,304.16,132.78,-2093.5,-8.2566,277.31,243.25,61.453,-64.61,-15.622,145.11,144.57,-113.48,-534.67,-305.12,-87.685,-143.92,-500.11,361.87,184.95,290.07,114.4,-128.42,-269.08,-118.62,75.625,-47.286,-308.45,415.55,17.856,144.41,-15.276,-207.42,0.71419,293.46,309.21,169.25,20.608,-379.37,-213.99,-12.211,-74.882,-423.07,474.77,176.13,177.63,1.5764,-206.15,189.03,235.72,289.34,63.062,-102.68,397.85,382.93,276.23,168.16,74.388,288.21,383.94,310.28,120.2,-63.39,70.014,430.37,330.86,218.84,179.19,235.99,90.394,206.82,45.929,-110.68,221.71,49.463,108.27,-18.548,-271.03,-687.14,238,375.08,269.54,37.199,392.56,257.11,364.11,155.58,-47.459,-23.705,228.33,307.39,239.45,78.246,-1171.8,128.73,377.13,240.54,21.553,-441.73,61.068,234.44,225.39,-45.907,45.829,263.86,388.08,189.76,-28.76,-1067.4,237.06,421.07,280.35,75.072,-2035.9,-22.163,283.61,262.71,93.76,-1063.1,116.25,267.66,177.39,-52.775,-1143.7,286.98,383.96,262.92,111.25,-1057.8,19.164,246.52,199.36,58.996,-990.05,107.15,308.67,144.81,8.802,-351.62,220.34,349.6,249.51,168.84,-120.32,107.99,212.3,74.837,-136.24,-1038,-94.987,200.14,148.21,-169.12,1
754.24,534.12,432.08,322.88,283.65,1028.1,572.84,589.26,384.67,266.38,1125.4,579.77,441.99,341.31,294.65,856.84,366.18,407.9,321.32,254.51,1412.8,435.7,410.23,410.6,348.87,606.77,291.84,395.13,269.56,165.37,898.82,315.7,350.23,262.99,228.22,670.25,295.15,336.06,266.28,231.99,668.08,337.5,284.77,193.22,121.58,1146.4,365.32,364.18,294.19,251.24,784.58,433.35,365.11,259.12,227.18,682.07,313.93,361.25,280.3,219.02,495.28,339.86,283.15,157.76,103.85,897.63,439.74,390.45,242.24,165.99,560.36,376.68,306.83,181.57,128.73,511.58,236.74,279.86,201.78,137.71,988.26,563.07,455.72,359.77,327.92,906.38,452.54,426.04,268.95,168.63,535.27,295.87,424.81,257.17,144.14,363.12,288.25,342.31,208.87,153.91,923.3,678.45,568.92,458.46,324.03,952.56,425.87,399.68,335.58,237.25,546.71,353.17,418.61,290.95,177.84,718.68,505.13,445.77,345.82,242.21,860.87,505.92,402.68,275.93,238.03,1070.9,561.5,440.85,364.83,281.93,888.72,545.01,443.68,328.26,242.95,517.65,307.95,275.22,179.7,138.93,705.82,460.67,385.2,275.7,242.67,476.48,244.05,280.98,182.64,142.55,1029.9,356.82,384.86,286.17,213.9,1428.4,493.81,463.61,366.95,286.11,1
850.13,595.74,473.01,358.09,276.55,1211.9,612.23,592.21,392.04,288.12,1312.5,609.61,466.78,335.14,278.9,1289.2,442.29,393.89,302.85,210.83,2411.9,653.25,475.05,495.74,397.67,1002.8,405.51,409.51,274.46,173.22,1483.5,407.03,366.46,322.06,225.1,1326.2,416.03,351.67,284.23,217.29,837.47,402.25,363.47,229.35,143.31,1935.3,496.29,419.28,382.55,280.29,1144.7,577.23,426.05,320.1,223.92,1159.2,453.17,404.08,299.19,221.14,530.75,406.64,339.28,170.9,123.72,1316.4,537.66,442.14,246.94,174.77,610.55,449.14,372.19,189.04,144.1,929.56,330.34,295.94,198.8,151.14,1502.6,715.71,508.88,431.47,319.42,1148.4,502.34,475.81,275.69,159.42,848.71,362.92,414.33,246.02,154.36,440.75,333.26,377.67,206.71,114.87,1282.7,799.68,585.44,386.99,295.16,1477.3,464.02,446.62,314.91,204.96,861.75,424.32,474.74,283.16,179.13,969.08,592.56,507.12,371.41,229.38,1080.5,542.59,462.76,317.58,233.68,1466.2,577.4,486.54,345.61,228.14,1074.6,587.34,481.18,335.16,218.45,661.99,323.85,325.43,207.13,139.33,984.49,573.77,450.58,324.4,225.17,625.24,294.12,297.11,173.87,117.08,1697,491.92,418.74,301.69,235.37,2322.1,620.07,525.27,409.72,299.95,1
722.1,593.41,450.64,417.02,328.81,704.33,661.32,578.52,388.53,296.93,695.52,574.33,547.14,444.73,447.7,536.76,414.94,413.87,338.88,304.54,844.61,547.98,491.63,544.29,414.92,496.52,488,456.22,325.39,210.86,518.33,427.95,389.99,328.36,235.78,508.22,369.75,358.91,309.13,227.66,458.39,464.54,335.58,211.88,142.27,647.88,480.99,436.13,407.67,294.41,705.37,569.94,404.37,285.58,208.78,518.07,610.12,430.51,321.29,222.08,462.32,549.6,293.57,193.47,131.7,635.96,607.79,407.48,287.58,198.44,541.32,577.51,321.26,201.59,140.67,418.6,378.3,313.27,232,150.54,908.33,614.22,495.82,441.06,345.85,568.25,510.6,408.42,340.19,207.97,510.25,470.31,460,335.77,219.76,388.56,373.01,352.08,323.66,216.98,961.14,761.33,707.79,785.26,515.82,545.8,463.01,467.04,531.81,397.89,546.93,521.86,494.24,350.19,227.79,687.75,617.75,546.71,353.51,229.69,570.12,497.7,457.59,383,259.64,655.14,578.72,512.09,415.77,358.54,721.37,622.2,505.22,301.93,274.21,347.3,339.47,331.25,252.96,144.34,665.26,537.64,410.67,291.85,207.94,326.47,458.63,325.36,225.66,147.51,586.93,657.05,437.46,385.82,253.89,716.86,613.22,490.59,483.16,332.17,1
1063.7,623.74,512.29,467.39,521.75,965.45,596.43,597.33,416.18,421.36,1023.1,603.69,567.91,486.04,528.65,872.17,477.44,488.21,426.87,475.27,1643.3,801.91,728.46,706.33,868.4,745.41,477.01,461.16,377.61,408.99,1042.8,572.05,467.98,464.34,577.22,968.72,465.65,489.17,460.02,531.4,579.54,383.77,350.06,233.05,202.6,1328.4,688.09,566.54,588.23,707.86,1010.9,618.86,436.61,424.32,475.82,878.9,574.75,509.4,405.52,483.62,547.73,478.93,306.95,180.94,141.63,895.96,579.88,481.43,346.36,397.8,605.92,523.41,333.54,218.14,178.47,580.4,336.51,346.54,273.72,308.7,1354.2,794.18,614.39,614.62,662.62,756.94,469.83,453.19,308.04,286.47,603.15,406.93,468.35,317.53,349.76,421.16,364.62,321.42,280.83,212.86,1236.7,818.44,656.55,666.2,600.55,919.39,497.97,450.34,494.21,469.18,695.62,451.05,505.9,348.95,375.91,924.93,565.54,516.74,388.19,393.23,939.53,512.05,492.5,349.51,385.09,983.67,584.16,476.56,407.79,412.29,866.25,561.7,463.56,333.65,330.36,519.58,331.74,299.33,217.6,198.93,938.6,548.91,458.01,386.07,418.62,425.63,364.1,298.92,199.66,188.28,1081.9,657.19,543.03,451.87,552.75,1412.5,716.39,649.49,579.81,699.75,1
782.74,565.26,400.61,230.78,183.83,854.12,585.5,531.85,333.85,245.71,850.93,572.74,431.2,288.35,237.67,567.15,373.28,368.67,263.95,238.24,1137.3,527.46,379.4,322.72,268.47,665.41,444.2,388.72,267.5,170.8,743.92,396.57,319.56,258.83,193.99,751.52,374.74,306.83,230.39,193.4,506.13,482.25,323.22,189.43,125.84,896.98,452.98,338.62,257.95,204.34,786.18,524.44,378.59,232.86,159.55,838.59,643.93,385.14,261.76,194.93,551.63,615.88,327.56,180.25,117.05,867.47,703.96,424.7,250.26,176.94,623.77,684.7,358.96,194.4,127.97,502.91,325.58,276.38,205.15,122.04,1067.1,633.8,408.43,262.86,208.88,654.8,530.95,412.65,272.94,175.63,591.85,432.7,411.79,266.2,179.2,406.75,383.1,312.47,222.51,166.63,1143.5,725.13,552.8,406.5,290.98,737.77,461.87,430.38,368.18,307.89,632.44,479.43,461.65,297.66,195.58,829.37,565.16,462.28,291.85,197.17,745.86,489.13,420.26,294.8,220.21,778.99,522.6,416.48,311.81,238.58,745.56,563.37,437.07,274.8,199.37,432.66,322.03,269.42,185.37,117.28,856.33,524.7,371.25,239.29,172.84,395.24,467.67,319.49,194.42,132.55,867.51,686.1,421.57,288.19,203.08,1054.4,651.95,476.9,339.68,258.24,1
