@relation dominance

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
8.2889,7.7612,7.0887,6.6959,6.6828,8.2575,7.7306,7.0475,6.652,6.6318,7.859,7.356,6.7276,6.292,6.2684,6.9273,6.4945,5.9908,5.7045,5.6759,7.9404,7.3865,6.713,6.389,6.3965,9.3141,8.7911,8.1198,7.7066,7.7067,8.4484,7.916,7.2234,6.8779,6.891,7.4892,7.1576,6.4817,5.9591,5.8733,7.9139,7.4918,6.8482,6.3406,6.2838,7.613,7.1578,6.5051,6.1099,6.0914,6.5493,6.5002,5.9057,5.3053,5.0462,8.4794,8.0377,7.3523,6.9149,6.8913,6.5229,6.6092,5.9343,5.4143,5.146,8.1701,7.7302,7.0595,6.6237,6.6134,7.4261,6.9474,6.3243,5.8268,5.7285,9.0894,8.5585,7.897,7.5118,7.4793,8.5915,8.0759,7.3979,7.0269,6.9807,8.6411,8.1254,7.4721,7.0194,7.0202,8.5336,8.0158,7.353,6.9134,6.909,7.8237,7.2552,6.6064,6.1502,6.0842,8.0809,7.6305,6.9701,6.5027,6.4548,7.5886,6.9436,6.2495,5.9339,5.8445,6.8561,6.542,6.1347,5.5144,5.2686,7.0533,6.6828,6.4002,5.9385,5.6008,6.2514,6.4382,5.8076,5.0888,4.6682,7.2476,6.9642,6.2464,5.6939,5.5457,6.8038,6.7184,6.0261,5.4141,5.201,7.775,7.3707,6.6391,6.2121,6.1705,6.9562,6.7183,6.0371,5.5497,5.4691,8.0234,7.569,6.9072,6.4464,6.373,8.3037,7.7959,7.1192,6.7083,6.7016,7.6394,7.1529,6.5143,6.0541,5.9532,-1
7.8499,7.4391,6.9481,6.6844,6.5741,7.8101,7.4093,6.8857,6.6335,6.5259,7.5082,7.0733,6.6014,6.3229,6.2192,6.9074,6.3554,5.919,5.6018,5.5584,7.5236,7.0968,6.5749,6.3935,6.3004,8.8731,8.5012,7.9288,7.7333,7.6369,8.0735,7.6317,7.0991,6.9399,6.8511,7.1215,6.9778,6.3143,5.909,5.7543,7.5005,7.2171,6.6845,6.3772,6.2351,7.2986,6.8714,6.3686,6.1488,6.0672,6.401,6.3238,5.8157,5.2341,5.0866,8.0932,7.7597,7.1769,6.9606,6.8589,6.404,6.4319,5.9103,5.4615,5.1331,7.8453,7.4649,6.9172,6.6648,6.5821,7.0074,6.756,6.1588,5.8265,5.658,8.6538,8.2702,7.7249,7.5245,7.4167,8.1634,7.7718,7.2351,6.9983,6.9053,8.2057,7.8321,7.2766,7.033,6.9277,8.0765,7.7159,7.1493,6.9282,6.8194,7.4629,6.9417,6.4619,6.1273,5.9696,7.6867,7.3074,6.7662,6.4574,6.3447,7.2604,6.6335,6.0782,5.8432,5.7214,6.7428,6.4204,6.0493,5.5268,5.2884,6.9135,6.5315,6.3194,5.9524,5.6121,6.0593,6.2694,5.7442,5.031,4.5814,7.1602,6.6629,6.0989,5.5678,5.4546,6.4634,6.5177,5.848,5.3567,5.1367,7.3655,7.0794,6.5047,6.234,6.1425,6.6268,6.4344,5.9011,5.5021,5.3902,7.5992,7.3168,6.7033,6.4404,6.3111,7.8794,7.5237,6.9498,6.7267,6.6264,7.1793,6.9343,6.3297,6.0378,5.878,1
8.353,7.7529,7.046,6.6849,6.6548,8.294,7.7147,7.0216,6.6227,6.6204,8.0056,7.3901,6.762,6.343,6.3211,7.2776,6.5426,6.2884,6.1245,6.0705,8.0568,7.4448,6.8935,6.6193,6.6052,9.3728,8.8095,8.0664,7.7327,7.6966,8.6092,7.9789,7.2674,6.9441,6.9175,7.5301,7.1578,6.4284,6.0539,6.013,7.9676,7.4973,6.7625,6.3628,6.2994,7.8021,7.1488,6.4662,6.1316,6.0646,6.5892,6.269,5.7565,5.2813,5.013,8.5978,8.0479,7.3146,6.9476,6.9037,6.4919,6.3866,5.8558,5.3545,5.1029,8.336,7.7224,7.0577,6.6842,6.6401,7.4073,6.9022,6.2477,5.7505,5.6875,9.1559,8.585,7.8594,7.5087,7.4852,8.6309,8.0587,7.3311,6.9849,6.9617,8.6626,8.1138,7.3913,7.02,6.9907,8.5643,8.0078,7.2978,6.9372,6.8914,7.8097,7.1672,6.5513,6.1176,6.0734,8.029,7.5081,6.83,6.4395,6.4065,7.591,6.8614,6.223,5.8694,5.8473,7.0221,6.4594,6.0748,5.4035,5.2579,7.3018,6.6398,6.3921,5.8188,5.5601,5.9813,6.2706,5.6819,5.046,4.6865,7.322,6.7877,6.1401,5.6133,5.4908,6.7719,6.5909,5.9121,5.3737,5.1765,7.8639,7.3067,6.603,6.2102,6.1431,7.0802,6.5764,6.0335,5.5628,5.5064,8.034,7.5399,6.8083,6.4114,6.3499,8.3798,7.7896,7.0961,6.7431,6.7108,7.6158,7.1286,6.4362,5.9608,5.9258,-1
8.3349,7.7603,7.1391,6.7749,6.7739,8.3041,7.7181,7.0807,6.7231,6.7271,7.921,7.3868,6.7958,6.4143,6.3927,7.0322,6.672,6.1797,5.9201,5.9587,8.0407,7.4329,6.9075,6.5899,6.5759,9.3631,8.7949,8.1523,7.823,7.8033,8.5351,7.9562,7.3395,7.0385,7.0204,7.4414,7.1167,6.4969,6.1925,6.1071,7.9438,7.477,6.8328,6.4235,6.3792,7.6876,7.1489,6.5561,6.2482,6.1988,6.5232,6.4439,5.8175,5.3036,5.0702,8.5413,8.0177,7.3974,7.0384,6.9977,6.5295,6.5667,5.8974,5.3889,5.196,8.2309,7.7258,7.1377,6.765,6.7148,7.4337,6.9337,6.2583,5.8935,5.8381,9.1487,8.5663,7.9574,7.6081,7.5814,8.6255,8.068,7.4478,7.0649,7.0708,8.6755,8.1067,7.4849,7.1066,7.0916,8.5735,8.0087,7.3461,7.0196,7.0004,7.8914,7.222,6.57,6.2095,6.1457,8.0951,7.6101,6.9397,6.5474,6.46,7.6713,6.9153,6.2499,5.9467,5.9276,6.9231,6.5301,6.1041,5.5351,5.2766,7.1765,6.6907,6.3686,5.9041,5.6224,6.1542,6.3219,5.7807,5.0519,4.6803,7.3372,6.8958,6.0878,5.6057,5.4223,6.7678,6.6522,5.9595,5.4168,5.2296,7.7962,7.3217,6.6601,6.3269,6.2763,7.012,6.8001,6.1058,5.5788,5.5681,8.0351,7.5361,6.8879,6.505,6.4676,8.3508,7.8204,7.1886,6.8135,6.7927,7.6015,7.1382,6.4646,6.1198,6.0624,1
7.6902,7.3371,6.77,6.5545,6.4259,7.6343,7.2763,6.7223,6.5053,6.3983,7.4578,6.9714,6.4737,6.1858,6.0751,7.1458,6.3439,5.8804,5.492,5.3202,7.3906,6.915,6.4362,6.2296,6.1715,8.7535,8.3298,7.8034,7.5995,7.5124,8.0901,7.5146,6.9599,6.7657,6.7152,7.0619,6.9094,6.2379,5.9061,5.7347,7.4352,7.1334,6.5808,6.262,6.0898,7.3946,6.8494,6.2893,5.9966,5.9271,6.6706,6.3721,5.7814,5.184,4.9665,8.1387,7.6618,7.0707,6.8106,6.7072,6.4385,6.4465,5.8732,5.3732,5.0878,7.9245,7.3757,6.8065,6.544,6.4244,6.9103,6.6379,6.1553,5.7708,5.6256,8.5511,8.133,7.5826,7.3853,7.2847,7.9935,7.6406,7.0825,6.8816,6.7608,8.0444,7.6817,7.1486,6.9214,6.8026,7.8973,7.5356,7.0396,6.8028,6.7163,7.4272,6.8967,6.3775,6.0131,5.8694,7.5982,7.2165,6.6656,6.3857,6.2199,7.2848,6.546,5.9659,5.7267,5.6232,6.9304,6.4975,6.0401,5.4687,5.1315,7.1113,6.5961,6.2349,5.8363,5.4477,6.0512,6.368,5.7724,5.0529,4.6093,7.4178,6.8092,6.0762,5.5911,5.3994,6.4039,6.5305,5.9505,5.3618,5.1158,7.3653,7.0307,6.3771,6.1163,6.0099,6.4481,6.3977,5.8965,5.3967,5.2706,7.3957,7.19,6.6783,6.3182,6.2246,7.7374,7.3503,6.8032,6.6153,6.4857,7.0594,6.7958,6.3216,5.9681,5.8286,-1
8.188,7.6004,7.0639,6.7686,6.6515,8.1219,7.5481,7.0273,6.7279,6.5949,7.8442,7.2006,6.7368,6.3717,6.2458,7.4012,6.5746,6.0293,5.633,5.5714,7.8851,7.2182,6.6881,6.4227,6.3491,9.213,8.6013,8.0646,7.793,7.6742,8.4651,7.7815,7.2117,6.9536,6.8585,7.3794,7.0922,6.4254,6.0152,5.8711,7.8238,7.369,6.8279,6.4272,6.2934,7.7372,7.0205,6.457,6.1766,6.0425,6.8237,6.478,5.8591,5.2325,5.0127,8.4939,7.889,7.3415,7.0053,6.9058,6.5262,6.6378,5.939,5.4062,5.1407,8.2722,7.5901,7.0603,6.7067,6.6048,7.2291,6.9093,6.2886,5.9378,5.7497,9.005,8.3864,7.8631,7.5767,7.4596,8.4647,7.8955,7.3573,7.0689,6.9659,8.5004,7.9408,7.4076,7.1112,6.9954,8.3778,7.836,7.2878,7.0069,6.871,7.8104,7.1399,6.576,6.1805,5.9669,7.9673,7.4428,6.9069,6.5605,6.4252,7.6213,6.8451,6.2086,5.8857,5.7148,7.0976,6.5764,6.1075,5.5134,5.2314,7.3264,6.6819,6.3056,5.813,5.5373,6.1316,6.3995,5.7658,5.0658,4.6288,7.5914,6.9227,6.1594,5.6282,5.4216,6.6187,6.614,5.995,5.5054,5.2754,7.7416,7.2221,6.6434,6.2661,6.1593,6.9071,6.5831,5.9962,5.5831,5.4322,7.8239,7.4213,6.8757,6.5264,6.3937,8.2085,7.605,7.0777,6.772,6.6669,7.4238,7.0964,6.4985,6.1293,5.9799,-1
7.8983,7.5206,6.954,6.6102,6.5106,7.856,7.4806,6.8907,6.5477,6.4564,7.5431,7.1544,6.6068,6.2142,6.1566,6.9074,6.3661,5.9684,5.6807,5.5452,7.5893,7.1418,6.5929,6.2823,6.2357,8.9016,8.5731,7.9877,7.6233,7.5667,8.1356,7.6907,7.1341,6.8275,6.7985,7.1721,7.0449,6.3188,5.8915,5.7096,7.5333,7.3056,6.7202,6.2818,6.1815,7.3506,6.9472,6.3936,6.0875,6.0517,6.4392,6.3226,5.8314,5.3135,5.117,8.1411,7.8346,7.23,6.8657,6.8087,6.391,6.4487,5.9037,5.3165,5.1072,7.8717,7.5171,6.9767,6.6065,6.5386,7.0273,6.795,6.1781,5.7098,5.5846,8.6952,8.3274,7.7669,7.4195,7.3508,8.2036,7.8436,7.2641,6.9078,6.8283,8.238,7.9064,7.336,6.9352,6.8455,8.0807,7.7922,7.2058,6.8048,6.7548,7.4318,7.0074,6.4787,6.0142,5.936,7.6941,7.4145,6.8324,6.4201,6.3107,7.2207,6.6652,6.1154,5.747,5.7119,6.7802,6.4765,6.1389,5.5386,5.3121,6.957,6.589,6.3416,5.9311,5.6196,6.0282,6.346,5.7735,4.9936,4.6282,7.098,6.8608,6.1642,5.7257,5.5064,6.5051,6.5939,5.9161,5.3309,5.1171,7.3971,7.1526,6.5576,6.163,6.0917,6.6505,6.4883,5.9465,5.4824,5.3325,7.6085,7.3896,6.7519,6.3301,6.2465,7.8999,7.5704,6.978,6.6154,6.5453,7.2264,6.9831,6.3304,5.9075,5.8304,-1
8.1417,7.6962,7.0666,6.6364,6.6083,8.1145,7.6622,7.0237,6.6022,6.5611,7.7684,7.3177,6.7088,6.2716,6.2257,7.008,6.4496,5.9866,5.6436,5.6333,7.8589,7.3418,6.717,6.3785,6.357,9.1757,8.7322,8.0797,7.6817,7.6473,8.3626,7.8598,7.216,6.8701,6.8446,7.3406,7.1381,6.3999,5.9506,5.8848,7.7656,7.4441,6.7904,6.3076,6.2499,7.54,7.0467,6.5034,6.1204,6.0342,6.4619,6.4078,5.8661,5.1746,4.9703,8.3769,7.9573,7.3108,6.9021,6.8473,6.5697,6.511,5.926,5.3684,5.1343,8.1084,7.635,7.0352,6.6389,6.5845,7.2635,6.9127,6.2745,5.8538,5.7021,8.9567,8.5145,7.8656,7.4615,7.4359,8.4465,7.9993,7.3624,6.9599,6.9309,8.504,8.0507,7.4257,7.0032,6.9532,8.4028,7.9514,7.2886,6.9056,6.8363,7.6926,7.1558,6.5097,6.1414,5.9544,7.9191,7.5277,6.9314,6.4761,6.3753,7.4696,6.8548,6.1782,5.8428,5.6999,6.872,6.4734,6.0712,5.4788,5.2242,7.0587,6.6301,6.321,5.8744,5.5598,6.1576,6.3341,5.7038,5.0073,4.5825,7.1837,6.7969,6.1446,5.565,5.3382,6.7159,6.6181,5.9736,5.4171,5.1778,7.6447,7.248,6.6057,6.1927,6.1305,6.8882,6.6029,6.0266,5.5222,5.4359,7.8832,7.5299,6.8503,6.4032,6.3362,8.1844,7.7219,7.0981,6.6784,6.642,7.4594,7.1363,6.4622,6.0329,5.9161,1
8.141,7.5806,7.0515,6.7503,6.6913,8.0637,7.5315,7.0147,6.7116,6.6567,7.9038,7.2878,6.7675,6.5221,6.4261,7.6889,6.6553,6.2875,6.1407,6.0136,7.9143,7.2532,6.7585,6.5915,6.5035,9.2306,8.6394,8.1069,7.89,7.7935,8.5584,7.8695,7.326,7.1789,7.0794,7.375,7.103,6.3783,6.0096,5.9155,7.8284,7.391,6.788,6.4576,6.3628,7.8843,7.1463,6.6245,6.5099,6.3241,7.1448,6.4378,5.9242,5.6269,5.4209,8.5483,7.9585,7.3695,7.1377,7.0541,6.7221,6.4964,5.9579,5.4877,5.2629,8.3572,7.6825,7.1128,6.9064,6.8022,7.3416,6.8513,6.2734,5.9741,5.8077,9.0158,8.4259,7.8698,7.6626,7.5849,8.4094,7.9034,7.3653,7.1135,7.0505,8.4456,7.9479,7.4087,7.1187,7.0515,8.3749,7.8518,7.2944,7.057,6.9707,8.0023,7.1951,6.59,6.3596,6.2028,8.0311,7.5249,6.8927,6.6,6.5565,7.8584,6.9549,6.3273,6.1388,6.0314,7.3288,6.6322,6.1515,5.8035,5.56,7.5731,6.8267,6.4577,6.1957,5.8977,6.1681,6.3413,5.7552,5.0561,4.7247,7.9009,7.0666,6.3362,6.1666,5.9729,6.6607,6.5538,5.9843,5.4768,5.3024,7.811,7.2649,6.6796,6.4805,6.3418,6.8923,6.4768,5.9193,5.5395,5.497,7.8195,7.4399,6.8438,6.5706,6.4695,8.1844,7.6349,7.0698,6.8277,6.7659,7.4678,7.0349,6.4642,6.1618,6.0377,1
8.1174,7.6031,7.0663,6.6183,6.6491,8.0682,7.5825,7.0304,6.569,6.5994,7.7724,7.2699,6.8135,6.4751,6.3523,7.12,6.4669,6.2406,6.0715,5.8564,7.8388,7.278,6.8083,6.5098,6.4303,9.1819,8.6296,8.1308,7.7945,7.7327,8.3951,7.8059,7.3807,7.1533,6.993,7.3389,7.0149,6.4354,5.9543,5.8606,7.8201,7.3376,6.8131,6.3963,6.312,7.6048,7.0277,6.6783,6.4852,6.2459,6.5719,6.3646,6.0124,5.6801,5.3237,8.4224,7.8918,7.3972,7.1093,6.9787,6.4356,6.4697,5.9529,5.4086,5.1736,8.1587,7.6086,7.1393,6.89,6.7135,7.2506,6.8439,6.3026,5.7989,5.7143,8.9774,8.4185,7.9166,7.5503,7.5192,8.4321,7.9071,7.4053,6.9872,6.986,8.4791,7.9615,7.4259,7.0054,7.009,8.3659,7.8508,7.3333,6.9342,6.8969,7.6824,7.1183,6.5908,6.1858,6.1129,7.9311,7.4323,6.911,6.4688,6.4558,7.4522,6.7997,6.327,6.0294,5.9375,6.9512,6.4891,6.1859,5.7944,5.4843,7.1916,6.6476,6.476,6.1896,5.8298,6.0901,6.3336,5.7544,5.0876,4.6714,7.2587,6.7669,6.3456,6.0806,5.8107,6.6524,6.53,5.967,5.4083,5.1925,7.6956,7.2036,6.7237,6.476,6.2799,6.8808,6.5409,5.9874,5.4688,5.4434,7.8822,7.4113,6.8533,6.3801,6.3771,8.1766,7.6454,7.1065,6.7319,6.7085,7.456,7.0388,6.4762,5.9837,5.9473,1
8.0078,7.5151,7.056,6.8412,6.8803,7.8935,7.4377,7.0149,6.8097,6.8394,8.0844,7.3529,6.7824,6.5711,6.5004,8.1159,7.0582,6.315,6.1139,5.9977,7.9218,7.275,6.7994,6.6509,6.6368,9.2473,8.6064,8.1169,7.9433,7.9175,8.7808,7.9745,7.3283,7.1993,7.1451,7.4509,7.0125,6.5162,6.2713,6.3175,7.8325,7.3176,6.8104,6.5394,6.4925,8.1938,7.3027,6.6009,6.5023,6.3733,7.5321,6.7029,5.9405,5.6546,5.4045,8.7412,7.9814,7.3884,7.2053,7.1264,6.7546,6.434,5.9157,5.4151,5.2905,8.6038,7.7911,7.1306,6.947,6.839,7.2685,6.7511,6.2957,6.0095,5.9921,9.0094,8.3921,7.9028,7.7161,7.6959,8.2506,7.8205,7.401,7.2103,7.205,8.2998,7.8555,7.4317,7.1962,7.227,8.2551,7.7272,7.327,7.1017,7.1101,8.324,7.3216,6.6548,6.3885,6.3838,8.1803,7.4499,6.9365,6.7639,6.7145,8.2043,7.127,6.3824,6.1725,6.1813,7.7267,6.8127,6.1652,5.7537,5.5694,7.9335,6.9913,6.449,6.1497,5.9106,6.1719,6.1543,5.7223,5.0826,4.7696,8.3143,7.2715,6.3853,6.1136,5.971,6.555,6.423,5.974,5.5702,5.4123,8.0362,7.2629,6.6865,6.5136,6.4208,6.7368,6.4777,5.9861,5.6196,5.6085,7.7159,7.3272,6.8891,6.6471,6.591,8.0973,7.6072,7.118,6.8965,6.9026,7.3352,6.9228,6.4965,6.2302,6.2069,1
8.2223,7.6985,7.0525,6.683,6.5999,8.1874,7.6585,6.9936,6.6121,6.5354,7.8269,7.3148,6.725,6.2773,6.2293,6.9223,6.3863,6.0095,5.7235,5.5999,7.8961,7.342,6.7156,6.3678,6.3045,9.2296,8.728,8.0614,7.6952,7.6642,8.4269,7.8924,7.2199,6.8938,6.8886,7.3868,7.0988,6.3966,5.96,5.8181,7.8617,7.4179,6.7941,6.3166,6.2571,7.5936,7.1046,6.4822,6.1351,6.1004,6.4337,6.3084,5.882,5.2622,5.1591,8.466,7.9666,7.3048,6.9281,6.8896,6.5377,6.3896,5.9546,5.4106,5.2258,8.1664,7.6642,7.0207,6.6803,6.6057,7.3275,6.8454,6.2788,5.7826,5.6938,9.0195,8.5131,7.8418,7.4719,7.4447,8.5194,8.0035,7.3453,6.9992,6.9376,8.5678,8.058,7.398,7.024,6.9499,8.4354,7.9146,7.2965,6.9004,6.8455,7.7301,7.1193,6.5482,6.1023,5.9854,7.9857,7.5162,6.8885,6.5029,6.3868,7.544,6.8658,6.2253,5.8247,5.7642,6.8881,6.4729,6.1119,5.5527,5.3177,7.1312,6.6216,6.3446,5.9166,5.6286,6.034,6.3362,5.7295,5.0564,4.6959,7.2069,6.7808,6.2069,5.7365,5.5547,6.6919,6.5668,5.9416,5.4006,5.1916,7.72,7.2381,6.5925,6.197,6.1707,6.898,6.5309,5.9919,5.4956,5.3952,7.9151,7.4642,6.832,6.4022,6.3334,8.2376,7.7408,7.0857,6.6908,6.6366,7.511,7.0686,6.4502,5.98,5.8973,1
8.2494,7.7162,7.0924,6.6738,6.6187,8.2035,7.6689,7.0205,6.5801,6.5333,7.8727,7.32,6.6867,6.2321,6.199,7.1149,6.4472,5.9921,5.6814,5.5975,7.9243,7.3565,6.7392,6.3246,6.2878,9.2517,8.7308,8.1,7.6712,7.6163,8.4802,7.8911,7.2485,6.8347,6.8073,7.3969,7.0986,6.4165,5.8916,5.7896,7.8796,7.4447,6.7909,6.2893,6.2147,7.6364,7.0969,6.5357,6.0753,5.9995,6.525,6.3579,5.8595,5.3126,5.0967,8.4904,7.9712,7.3214,6.8678,6.8299,6.3811,6.4176,5.8708,5.4083,5.1403,8.2134,7.6483,7.0354,6.6175,6.5738,7.2697,6.8763,6.2594,5.7992,5.6752,9.0477,8.5229,7.8779,7.4498,7.4045,8.5323,8.0221,7.3892,6.9736,6.9144,8.5723,8.0664,7.4305,6.9896,6.9325,8.4166,7.9443,7.3214,6.8618,6.7912,7.6974,7.1384,6.5454,6.0203,5.9767,7.9824,7.5029,6.9203,6.4647,6.3882,7.5097,6.8265,6.1891,5.7468,5.7439,6.9472,6.4829,6.0978,5.5316,5.2748,7.1718,6.6508,6.336,5.8504,5.5441,6.0559,6.3785,5.7658,5.0536,4.6846,7.2811,6.7772,6.1505,5.6095,5.4828,6.6743,6.5824,5.9557,5.3757,5.1497,7.7307,7.2363,6.6412,6.1324,6.1066,6.9449,6.5838,6.044,5.517,5.4087,7.8771,7.4942,6.8539,6.3592,6.2984,8.2778,7.7213,7.0893,6.6753,6.6188,7.4734,7.0686,6.4522,5.9747,5.9035,-1
8.2711,7.6608,7.1115,6.7636,6.6696,8.2321,7.6339,7.069,6.7182,6.6217,7.874,7.2799,6.7544,6.3851,6.2757,7.0614,6.3922,6.0438,5.7204,5.6799,7.9539,7.3465,6.7699,6.5036,6.4008,9.2879,8.697,8.0959,7.8128,7.7105,8.4597,7.852,7.2628,6.9913,6.8933,7.4496,7.0525,6.4301,6.0551,5.964,7.911,7.392,6.8093,6.4381,6.2867,7.6267,7.0431,6.4918,6.197,6.0796,6.5991,6.401,5.8221,5.212,5.0384,8.5004,7.9156,7.3438,7.022,6.8946,6.5941,6.4743,5.9226,5.3728,5.2011,8.2038,7.6268,7.0629,6.7294,6.6093,7.3494,6.9426,6.2859,5.8975,5.7365,9.0815,8.4884,7.9015,7.584,7.4921,8.5666,7.9858,7.4127,7.0741,6.9764,8.6187,8.054,7.4616,7.12,7.0074,8.4682,7.9436,7.3001,7.0176,6.9088,7.7989,7.2626,6.527,6.1432,6.0771,8.0911,7.5365,6.9302,6.528,6.4183,7.6452,6.9877,6.2426,5.8906,5.8349,6.9701,6.5074,6.0515,5.4337,5.2457,7.1209,6.6315,6.3411,5.9495,5.5818,6.2545,6.4056,5.7934,5.042,4.6606,7.4206,6.8313,6.1208,5.5984,5.4696,6.7618,6.6067,5.9483,5.4214,5.1982,7.754,7.2107,6.6004,6.293,6.1555,6.9651,6.5368,6.0684,5.5755,5.4619,7.9594,7.507,6.8475,6.5207,6.3899,8.2973,7.7197,7.1446,6.7925,6.7025,7.5662,7.1354,6.4748,6.1152,5.9658,1
