@relation arousal 

@attribute Theta1_1 numeric
@attribute Alpha1_1 numeric
@attribute LowBeta1_1 numeric
@attribute HighBeta1_1 numeric
@attribute Gamma1_1 numeric
@attribute Theta2_1 numeric
@attribute Alpha2_1 numeric
@attribute LowBeta2_1 numeric
@attribute HighBeta2_1 numeric
@attribute Gamma2_1 numeric
@attribute Theta3_1 numeric
@attribute Alpha3_1 numeric
@attribute LowBeta3_1 numeric
@attribute HighBeta3_1 numeric
@attribute Gamma3_1 numeric
@attribute Theta4_1 numeric
@attribute Alpha4_1 numeric
@attribute LowBeta4_1 numeric
@attribute HighBeta4_1 numeric
@attribute Gamma4_1 numeric
@attribute Theta5_1 numeric
@attribute Alpha5_1 numeric
@attribute LowBeta5_1 numeric
@attribute HighBeta5_1 numeric
@attribute Gamma5_1 numeric
@attribute Theta6_1 numeric
@attribute Alpha6_1 numeric
@attribute LowBeta6_1 numeric
@attribute HighBeta6_1 numeric
@attribute Gamma6_1 numeric
@attribute Theta7_1 numeric
@attribute Alpha7_1 numeric
@attribute LowBeta7_1 numeric
@attribute HighBeta7_1 numeric
@attribute Gamma7_1 numeric
@attribute Theta8_1 numeric
@attribute Alpha8_1 numeric
@attribute LowBeta8_1 numeric
@attribute HighBeta8_1 numeric
@attribute Gamma8_1 numeric
@attribute Theta9_1 numeric
@attribute Alpha9_1 numeric
@attribute LowBeta9_1 numeric
@attribute HighBeta9_1 numeric
@attribute Gamma9_1 numeric
@attribute Theta10_1 numeric
@attribute Alpha10_1 numeric
@attribute LowBeta10_1 numeric
@attribute HighBeta10_1 numeric
@attribute Gamma10_1 numeric
@attribute Theta11_1 numeric
@attribute Alpha11_1 numeric
@attribute LowBeta11_1 numeric
@attribute HighBeta11_1 numeric
@attribute Gamma11_1 numeric
@attribute Theta12_1 numeric
@attribute Alpha12_1 numeric
@attribute LowBeta12_1 numeric
@attribute HighBeta12_1 numeric
@attribute Gamma12_1 numeric
@attribute Theta13_1 numeric
@attribute Alpha13_1 numeric
@attribute LowBeta13_1 numeric
@attribute HighBeta13_1 numeric
@attribute Gamma13_1 numeric
@attribute Theta14_1 numeric
@attribute Alpha14_1 numeric
@attribute LowBeta14_1 numeric
@attribute HighBeta14_1 numeric
@attribute Gamma14_1 numeric
@attribute Theta15_1 numeric
@attribute Alpha15_1 numeric
@attribute LowBeta15_1 numeric
@attribute HighBeta15_1 numeric
@attribute Gamma15_1 numeric
@attribute Theta16_1 numeric
@attribute Alpha16_1 numeric
@attribute LowBeta16_1 numeric
@attribute HighBeta16_1 numeric
@attribute Gamma16_1 numeric
@attribute Theta17_1 numeric
@attribute Alpha17_1 numeric
@attribute LowBeta17_1 numeric
@attribute HighBeta17_1 numeric
@attribute Gamma17_1 numeric
@attribute Theta18_1 numeric
@attribute Alpha18_1 numeric
@attribute LowBeta18_1 numeric
@attribute HighBeta18_1 numeric
@attribute Gamma18_1 numeric
@attribute Theta19_1 numeric
@attribute Alpha19_1 numeric
@attribute LowBeta19_1 numeric
@attribute HighBeta19_1 numeric
@attribute Gamma19_1 numeric
@attribute Theta20_1 numeric
@attribute Alpha20_1 numeric
@attribute LowBeta20_1 numeric
@attribute HighBeta20_1 numeric
@attribute Gamma20_1 numeric
@attribute Theta21_1 numeric
@attribute Alpha21_1 numeric
@attribute LowBeta21_1 numeric
@attribute HighBeta21_1 numeric
@attribute Gamma21_1 numeric
@attribute Theta22_1 numeric
@attribute Alpha22_1 numeric
@attribute LowBeta22_1 numeric
@attribute HighBeta22_1 numeric
@attribute Gamma22_1 numeric
@attribute Theta23_1 numeric
@attribute Alpha23_1 numeric
@attribute LowBeta23_1 numeric
@attribute HighBeta23_1 numeric
@attribute Gamma23_1 numeric
@attribute Theta24_1 numeric
@attribute Alpha24_1 numeric
@attribute LowBeta24_1 numeric
@attribute HighBeta24_1 numeric
@attribute Gamma24_1 numeric
@attribute Theta25_1 numeric
@attribute Alpha25_1 numeric
@attribute LowBeta25_1 numeric
@attribute HighBeta25_1 numeric
@attribute Gamma25_1 numeric
@attribute Theta26_1 numeric
@attribute Alpha26_1 numeric
@attribute LowBeta26_1 numeric
@attribute HighBeta26_1 numeric
@attribute Gamma26_1 numeric
@attribute Theta27_1 numeric
@attribute Alpha27_1 numeric
@attribute LowBeta27_1 numeric
@attribute HighBeta27_1 numeric
@attribute Gamma27_1 numeric
@attribute Theta28_1 numeric
@attribute Alpha28_1 numeric
@attribute LowBeta28_1 numeric
@attribute HighBeta28_1 numeric
@attribute Gamma28_1 numeric
@attribute Theta29_1 numeric
@attribute Alpha29_1 numeric
@attribute LowBeta29_1 numeric
@attribute HighBeta29_1 numeric
@attribute Gamma29_1 numeric
@attribute Theta30_1 numeric
@attribute Alpha30_1 numeric
@attribute LowBeta30_1 numeric
@attribute HighBeta30_1 numeric
@attribute Gamma30_1 numeric
@attribute Theta31_1 numeric
@attribute Alpha31_1 numeric
@attribute LowBeta31_1 numeric
@attribute HighBeta31_1 numeric
@attribute Gamma31_1 numeric
@attribute Theta32_1 numeric
@attribute Alpha32_1 numeric
@attribute LowBeta32_1 numeric
@attribute HighBeta32_1 numeric
@attribute Gamma32_1 numeric
@attribute class {-1,1}

@data
4138.7,0,0,0,0,1371.5,0,0,0,0,2989.9,0,0,0,0,2812,0,0,0,0,3944.5,0,0,0,0,1022.3,0,0,0,0,1980.1,0,0,0,0,2873.6,0,0,0,0,1133.5,0,0,0,0,2039.3,0,0,0,0,2740,0,0,0,0,1553,0,0,0,0,5433,0,0,0,0,7752.5,0,0,0,0,4935.6,0,0,0,0,1618.4,0,0,0,0,3722.9,0,0,0,0,1545.8,0,0,0,0,1737.6,0,0,0,0,1543.4,0,0,0,0,1241.3,0,0,0,0,1698.5,0,0,0,0,1332.7,0,0,0,0,3905,0,0,0,0,1138.9,0,0,0,0,1359.1,0,0,0,0,811.53,0,0,0,0,2786.3,0,0,0,0,3480,0,0,0,0,4612.6,0,0,0,0,2662,0,0,0,0,1091.3,0,0,0,0,-1
2455.6,0,0,0,0,1320.1,0,0,0,0,2225.9,0,0,0,0,1954.4,0,0,0,0,2402.7,0,0,0,0,1007,0,0,0,0,1240.7,0,0,0,0,2121.9,0,0,0,0,964.82,0,0,0,0,1288.5,0,0,0,0,1753.5,0,0,0,0,1256.2,0,0,0,0,3351.6,0,0,0,0,5085.7,0,0,0,0,2968.6,0,0,0,0,1040.3,0,0,0,0,2417.9,0,0,0,0,1253.9,0,0,0,0,1357,0,0,0,0,1365.9,0,0,0,0,1020.2,0,0,0,0,1119.1,0,0,0,0,1236.4,0,0,0,0,2288.8,0,0,0,0,897,0,0,0,0,1109,0,0,0,0,865.65,0,0,0,0,1760.4,0,0,0,0,2092.3,0,0,0,0,3039.2,0,0,0,0,1753.9,0,0,0,0,964.66,0,0,0,0,1
3588.1,0,0,0,0,1233.3,0,0,0,0,2919.9,0,0,0,0,2713.3,0,0,0,0,3644.5,0,0,0,0,961.5,0,0,0,0,1782.4,0,0,0,0,2749.5,0,0,0,0,1183.4,0,0,0,0,1804.2,0,0,0,0,2592.6,0,0,0,0,1514.6,0,0,0,0,5188.2,0,0,0,0,7360.3,0,0,0,0,4696.7,0,0,0,0,1410.7,0,0,0,0,2823.6,0,0,0,0,1307.4,0,0,0,0,1527.6,0,0,0,0,1482.7,0,0,0,0,1206.5,0,0,0,0,1650.4,0,0,0,0,1172.7,0,0,0,0,3498.2,0,0,0,0,947.65,0,0,0,0,1338.9,0,0,0,0,823.8,0,0,0,0,2476.9,0,0,0,0,3063,0,0,0,0,4444.3,0,0,0,0,2560.2,0,0,0,0,1157.9,0,0,0,0,-1
2231.2,0,0,0,0,1116.1,0,0,0,0,1493.8,0,0,0,0,1441.6,0,0,0,0,2078.2,0,0,0,0,897.27,0,0,0,0,1277.7,0,0,0,0,1621.5,0,0,0,0,978.5,0,0,0,0,1259.8,0,0,0,0,1572.4,0,0,0,0,1272.3,0,0,0,0,2608.1,0,0,0,0,3785.2,0,0,0,0,2377.3,0,0,0,0,1102.6,0,0,0,0,2376.2,0,0,0,0,1272.8,0,0,0,0,1215.4,0,0,0,0,1195,0,0,0,0,976.41,0,0,0,0,1009.8,0,0,0,0,1002.6,0,0,0,0,2121.8,0,0,0,0,925.37,0,0,0,0,1083.7,0,0,0,0,787.68,0,0,0,0,1515.8,0,0,0,0,1748.2,0,0,0,0,2492.7,0,0,0,0,1379.9,0,0,0,0,1018,0,0,0,0,-1
2593.7,0,0,0,0,1162.8,0,0,0,0,1873.1,0,0,0,0,1717.7,0,0,0,0,2573.5,0,0,0,0,955.99,0,0,0,0,1480.4,0,0,0,0,1798.9,0,0,0,0,986.49,0,0,0,0,1417.6,0,0,0,0,1876.9,0,0,0,0,1312,0,0,0,0,3390.1,0,0,0,0,4738.5,0,0,0,0,3090.5,0,0,0,0,1114.8,0,0,0,0,2676,0,0,0,0,1338.4,0,0,0,0,1385.3,0,0,0,0,1267.4,0,0,0,0,1021,0,0,0,0,1264.2,0,0,0,0,1066.7,0,0,0,0,2528.4,0,0,0,0,1032.9,0,0,0,0,1271.3,0,0,0,0,879.2,0,0,0,0,1765.8,0,0,0,0,2151.2,0,0,0,0,3048.3,0,0,0,0,1629.5,0,0,0,0,968.9,0,0,0,0,-1
4755.8,0,0,0,0,1159.3,0,0,0,0,3705.1,0,0,0,0,3379.7,0,0,0,0,4498,0,0,0,0,1006.1,0,0,0,0,2222.9,0,0,0,0,3408,0,0,0,0,1365.3,0,0,0,0,2278.6,0,0,0,0,3225.5,0,0,0,0,1678.8,0,0,0,0,6520.1,0,0,0,0,9371,0,0,0,0,5885.2,0,0,0,0,1792,0,0,0,0,3477.4,0,0,0,0,1341.9,0,0,0,0,1722.6,0,0,0,0,1691.5,0,0,0,0,1511.5,0,0,0,0,1954.6,0,0,0,0,1347.7,0,0,0,0,4312.4,0,0,0,0,1223.5,0,0,0,0,1529.8,0,0,0,0,841.2,0,0,0,0,3250.7,0,0,0,0,3971.5,0,0,0,0,5447,0,0,0,0,3151.8,0,0,0,0,1082.7,0,0,0,0,1
4077.3,0,0,0,0,1321.3,0,0,0,0,3444.6,0,0,0,0,3083.5,0,0,0,0,4146,0,0,0,0,976.07,0,0,0,0,1943.2,0,0,0,0,3207.3,0,0,0,0,1199.6,0,0,0,0,2047.3,0,0,0,0,2829.3,0,0,0,0,1537,0,0,0,0,5976.9,0,0,0,0,8701.1,0,0,0,0,5394,0,0,0,0,1485.9,0,0,0,0,3173.5,0,0,0,0,1360,0,0,0,0,1653.6,0,0,0,0,1665.6,0,0,0,0,1444.5,0,0,0,0,1778.6,0,0,0,0,1288.9,0,0,0,0,4030.1,0,0,0,0,1224.5,0,0,0,0,1384.8,0,0,0,0,838.52,0,0,0,0,2873.2,0,0,0,0,3620.5,0,0,0,0,5005.1,0,0,0,0,2916.7,0,0,0,0,1005.9,0,0,0,0,-1
3561.4,0,0,0,0,1192.7,0,0,0,0,2530.2,0,0,0,0,2360.1,0,0,0,0,3507.5,0,0,0,0,1013.3,0,0,0,0,1761.8,0,0,0,0,2496.8,0,0,0,0,1049.3,0,0,0,0,1836.3,0,0,0,0,2475.8,0,0,0,0,1460,0,0,0,0,4767,0,0,0,0,6760.3,0,0,0,0,4244.2,0,0,0,0,1471.4,0,0,0,0,2987.9,0,0,0,0,1341.7,0,0,0,0,1614.5,0,0,0,0,1433.2,0,0,0,0,1235.6,0,0,0,0,1528.1,0,0,0,0,1120.1,0,0,0,0,3411,0,0,0,0,1044.6,0,0,0,0,1445.7,0,0,0,0,876.48,0,0,0,0,2438.8,0,0,0,0,2971.8,0,0,0,0,4225.4,0,0,0,0,2288.2,0,0,0,0,1105.4,0,0,0,0,1
4133.3,0,0,0,0,1095.3,0,0,0,0,3183.4,0,0,0,0,2846.3,0,0,0,0,4009.8,0,0,0,0,949.54,0,0,0,0,1874.9,0,0,0,0,2924.3,0,0,0,0,1142.7,0,0,0,0,2034.9,0,0,0,0,2797.4,0,0,0,0,1656.9,0,0,0,0,5685,0,0,0,0,8140,0,0,0,0,5211.9,0,0,0,0,1534.2,0,0,0,0,3277,0,0,0,0,1373.6,0,0,0,0,1666.4,0,0,0,0,1645.1,0,0,0,0,1403.9,0,0,0,0,1721.8,0,0,0,0,1223.1,0,0,0,0,3984.6,0,0,0,0,1179.3,0,0,0,0,1572.5,0,0,0,0,878.22,0,0,0,0,2816.1,0,0,0,0,3530.5,0,0,0,0,4775.3,0,0,0,0,2776,0,0,0,0,1156.9,0,0,0,0,-1
1518,0,0,0,0,1096,0,0,0,0,985.81,0,0,0,0,1105.2,0,0,0,0,1554,0,0,0,0,876.89,0,0,0,0,1052.1,0,0,0,0,1262.2,0,0,0,0,764.75,0,0,0,0,1034.6,0,0,0,0,1199.8,0,0,0,0,1053.1,0,0,0,0,1668.3,0,0,0,0,2509,0,0,0,0,1502.1,0,0,0,0,1020.1,0,0,0,0,1932.2,0,0,0,0,1167.6,0,0,0,0,1132,0,0,0,0,1093.5,0,0,0,0,846.64,0,0,0,0,862.3,0,0,0,0,990.93,0,0,0,0,1529.2,0,0,0,0,819.66,0,0,0,0,1234.3,0,0,0,0,868.7,0,0,0,0,1098.8,0,0,0,0,1146,0,0,0,0,1894.2,0,0,0,0,1019.6,0,0,0,0,959.31,0,0,0,0,-1
3013.7,0,0,0,0,1278.5,0,0,0,0,2087.5,0,0,0,0,2037.6,0,0,0,0,3013.3,0,0,0,0,1091.6,0,0,0,0,1775.2,0,0,0,0,2250.2,0,0,0,0,1159.9,0,0,0,0,1734.3,0,0,0,0,2196,0,0,0,0,1476.6,0,0,0,0,3841.8,0,0,0,0,5703.4,0,0,0,0,3395.7,0,0,0,0,1486.5,0,0,0,0,3087.4,0,0,0,0,1567.2,0,0,0,0,1647.5,0,0,0,0,1592,0,0,0,0,1193.4,0,0,0,0,1386.2,0,0,0,0,1230.8,0,0,0,0,2921.8,0,0,0,0,1054.4,0,0,0,0,1355.7,0,0,0,0,923.28,0,0,0,0,2150,0,0,0,0,2488.5,0,0,0,0,3663.1,0,0,0,0,1915,0,0,0,0,1194.8,0,0,0,0,1
2481.7,0,0,0,0,1130.5,0,0,0,0,2029.1,0,0,0,0,1941.4,0,0,0,0,2500.8,0,0,0,0,893.16,0,0,0,0,1444.5,0,0,0,0,2104.2,0,0,0,0,937.67,0,0,0,0,1374.8,0,0,0,0,1811.2,0,0,0,0,1176.4,0,0,0,0,3377.8,0,0,0,0,5203.9,0,0,0,0,3062.9,0,0,0,0,1077.1,0,0,0,0,2373.3,0,0,0,0,1152.8,0,0,0,0,1281.5,0,0,0,0,1287.2,0,0,0,0,1039.2,0,0,0,0,1183.8,0,0,0,0,1100.5,0,0,0,0,2381.9,0,0,0,0,930.42,0,0,0,0,1192,0,0,0,0,779.31,0,0,0,0,1784.5,0,0,0,0,2141.7,0,0,0,0,3062,0,0,0,0,1799.4,0,0,0,0,1032.2,0,0,0,0,-1
2730.6,0,0,0,0,3444.2,0,0,0,0,3641.6,0,0,0,0,54185,0,0,0,0,1100.9,0,0,0,0,5174.2,0,0,0,0,1066.4,0,0,0,0,4053.5,0,0,0,0,2962.5,0,0,0,0,2272.4,0,0,0,0,913.83,0,0,0,0,9158.7,0,0,0,0,1805.3,0,0,0,0,5608.2,0,0,0,0,7320.4,0,0,0,0,4995,0,0,0,0,3407.8,0,0,0,0,11003,0,0,0,0,9326.8,0,0,0,0,4265.3,0,0,0,0,1433.8,0,0,0,0,4846.2,0,0,0,0,17494,0,0,0,0,4408.6,0,0,0,0,964.4,0,0,0,0,13350,0,0,0,0,7248.3,0,0,0,0,985.57,0,0,0,0,4364.7,0,0,0,0,9250.1,0,0,0,0,4461.5,0,0,0,0,3243.9,0,0,0,0,1
2353.3,0,0,0,0,3183.6,0,0,0,0,2857.3,0,0,0,0,43215,0,0,0,0,1175,0,0,0,0,4204.7,0,0,0,0,1022.4,0,0,0,0,3509.4,0,0,0,0,2451.1,0,0,0,0,1798.3,0,0,0,0,873.7,0,0,0,0,7295.8,0,0,0,0,1510.4,0,0,0,0,4327.3,0,0,0,0,5764.8,0,0,0,0,4002.3,0,0,0,0,2752.1,0,0,0,0,8795.9,0,0,0,0,7565.1,0,0,0,0,3408.7,0,0,0,0,1293.1,0,0,0,0,3885.1,0,0,0,0,13736,0,0,0,0,3522.8,0,0,0,0,917.88,0,0,0,0,10706,0,0,0,0,5996.7,0,0,0,0,899.5,0,0,0,0,3538.8,0,0,0,0,7299.8,0,0,0,0,3469.1,0,0,0,0,2512.1,0,0,0,0,1
2617.4,0,0,0,0,2672.7,0,0,0,0,2982.9,0,0,0,0,30339,0,0,0,0,781.87,0,0,0,0,2985.6,0,0,0,0,1054.6,0,0,0,0,2314.6,0,0,0,0,1667.2,0,0,0,0,1413.7,0,0,0,0,853.43,0,0,0,0,5177.8,0,0,0,0,1240.3,0,0,0,0,3991.1,0,0,0,0,4647.1,0,0,0,0,2916.6,0,0,0,0,2671.1,0,0,0,0,6105.8,0,0,0,0,5398.9,0,0,0,0,2510.7,0,0,0,0,1035.1,0,0,0,0,2795,0,0,0,0,10151,0,0,0,0,2655.8,0,0,0,0,723.65,0,0,0,0,7380.1,0,0,0,0,4063.3,0,0,0,0,893.72,0,0,0,0,2403.7,0,0,0,0,5159.8,0,0,0,0,3061.3,0,0,0,0,2681.6,0,0,0,0,1
2548.3,0,0,0,0,2816,0,0,0,0,3181.5,0,0,0,0,42199,0,0,0,0,869.15,0,0,0,0,4069.3,0,0,0,0,1007.4,0,0,0,0,3165.5,0,0,0,0,2272.3,0,0,0,0,1822.5,0,0,0,0,797.32,0,0,0,0,7168.5,0,0,0,0,1419.1,0,0,0,0,4697.3,0,0,0,0,5883.1,0,0,0,0,3953.4,0,0,0,0,2943,0,0,0,0,8526.2,0,0,0,0,7331,0,0,0,0,3242.7,0,0,0,0,1093,0,0,0,0,3789.4,0,0,0,0,13823,0,0,0,0,3515.7,0,0,0,0,796.73,0,0,0,0,10300,0,0,0,0,5491.9,0,0,0,0,912.83,0,0,0,0,3330.7,0,0,0,0,7191.7,0,0,0,0,3664.4,0,0,0,0,2814.4,0,0,0,0,1
2854.9,0,0,0,0,3004.9,0,0,0,0,3744.3,0,0,0,0,50750,0,0,0,0,965.19,0,0,0,0,4786.7,0,0,0,0,1035.2,0,0,0,0,3722.7,0,0,0,0,2726.9,0,0,0,0,2105.4,0,0,0,0,795.39,0,0,0,0,8672.8,0,0,0,0,1665.8,0,0,0,0,5560.2,0,0,0,0,7080.9,0,0,0,0,4741.4,0,0,0,0,3476.7,0,0,0,0,10224,0,0,0,0,8705.6,0,0,0,0,3783,0,0,0,0,1130.1,0,0,0,0,4558.6,0,0,0,0,16572,0,0,0,0,4109.6,0,0,0,0,874.69,0,0,0,0,12431,0,0,0,0,6547.6,0,0,0,0,967.66,0,0,0,0,3993.7,0,0,0,0,8731.9,0,0,0,0,4350.4,0,0,0,0,3260.5,0,0,0,0,1
2743.5,0,0,0,0,3497.2,0,0,0,0,3396.2,0,0,0,0,49702,0,0,0,0,1025.1,0,0,0,0,4816.1,0,0,0,0,1164.7,0,0,0,0,3853.2,0,0,0,0,2727,0,0,0,0,2107.8,0,0,0,0,913.83,0,0,0,0,8425.4,0,0,0,0,1634.6,0,0,0,0,5108.2,0,0,0,0,6651.1,0,0,0,0,4550.3,0,0,0,0,3174.3,0,0,0,0,10194,0,0,0,0,8662.1,0,0,0,0,3812.2,0,0,0,0,1363.4,0,0,0,0,4462.9,0,0,0,0,15911,0,0,0,0,4035.9,0,0,0,0,934.99,0,0,0,0,12246,0,0,0,0,6774,0,0,0,0,912.89,0,0,0,0,4040.5,0,0,0,0,8449,0,0,0,0,4057.1,0,0,0,0,3022.7,0,0,0,0,-1
2549.7,0,0,0,0,3524.8,0,0,0,0,3332.8,0,0,0,0,54140,0,0,0,0,1368.4,0,0,0,0,5176,0,0,0,0,1298,0,0,0,0,4290.3,0,0,0,0,2978.9,0,0,0,0,2222.1,0,0,0,0,879.68,0,0,0,0,9167.3,0,0,0,0,1655.5,0,0,0,0,5247.3,0,0,0,0,7025.5,0,0,0,0,4927.3,0,0,0,0,3109.2,0,0,0,0,11135,0,0,0,0,9284.5,0,0,0,0,4063.3,0,0,0,0,1438.9,0,0,0,0,4857.8,0,0,0,0,17168,0,0,0,0,4296.3,0,0,0,0,1004.7,0,0,0,0,13368,0,0,0,0,7376.8,0,0,0,0,911.22,0,0,0,0,4398.7,0,0,0,0,9163.4,0,0,0,0,4153.1,0,0,0,0,2886.2,0,0,0,0,-1
2850.5,0,0,0,0,3985.1,0,0,0,0,3762.6,0,0,0,0,58854,0,0,0,0,1160.9,0,0,0,0,5678.1,0,0,0,0,1333.1,0,0,0,0,4637,0,0,0,0,3336.7,0,0,0,0,2478.3,0,0,0,0,987.31,0,0,0,0,9974,0,0,0,0,1820.4,0,0,0,0,5785.4,0,0,0,0,7693.2,0,0,0,0,5328.8,0,0,0,0,3434.7,0,0,0,0,12178,0,0,0,0,10155,0,0,0,0,4397.6,0,0,0,0,1478.2,0,0,0,0,5340.8,0,0,0,0,18629,0,0,0,0,4709.1,0,0,0,0,1126.4,0,0,0,0,14562,0,0,0,0,8086.7,0,0,0,0,980.8,0,0,0,0,4783.9,0,0,0,0,9986.3,0,0,0,0,4591.1,0,0,0,0,3227.2,0,0,0,0,-1
2470.7,0,0,0,0,3102.2,0,0,0,0,2864.1,0,0,0,0,37610,0,0,0,0,797.81,0,0,0,0,3608.8,0,0,0,0,1064.7,0,0,0,0,2937.4,0,0,0,0,2046.2,0,0,0,0,1606.1,0,0,0,0,847.29,0,0,0,0,6347.1,0,0,0,0,1288.8,0,0,0,0,4049.7,0,0,0,0,5034.4,0,0,0,0,3454.3,0,0,0,0,2683.3,0,0,0,0,7697.8,0,0,0,0,6543.2,0,0,0,0,2964.3,0,0,0,0,1049.3,0,0,0,0,3341,0,0,0,0,12055,0,0,0,0,3138,0,0,0,0,809.85,0,0,0,0,9333.6,0,0,0,0,5298.3,0,0,0,0,926.93,0,0,0,0,3161.2,0,0,0,0,6444.3,0,0,0,0,3105.2,0,0,0,0,2469,0,0,0,0,-1
2807.8,0,0,0,0,3393.1,0,0,0,0,3467,0,0,0,0,49519,0,0,0,0,1058.3,0,0,0,0,4771,0,0,0,0,1206.2,0,0,0,0,3794.3,0,0,0,0,2667.6,0,0,0,0,2056.2,0,0,0,0,932.15,0,0,0,0,8342.3,0,0,0,0,1668.8,0,0,0,0,5140.1,0,0,0,0,6668.2,0,0,0,0,4601.8,0,0,0,0,3255.1,0,0,0,0,10067,0,0,0,0,8594.5,0,0,0,0,3838.4,0,0,0,0,1389.1,0,0,0,0,4451.9,0,0,0,0,15844,0,0,0,0,4041.7,0,0,0,0,976.72,0,0,0,0,12258,0,0,0,0,6725.5,0,0,0,0,960.57,0,0,0,0,3980.5,0,0,0,0,8435.2,0,0,0,0,4015.5,0,0,0,0,3029.9,0,0,0,0,1
2494.9,0,0,0,0,2579.6,0,0,0,0,2986.1,0,0,0,0,37300,0,0,0,0,766.94,0,0,0,0,3564.9,0,0,0,0,1006.4,0,0,0,0,2788.2,0,0,0,0,2024.1,0,0,0,0,1619,0,0,0,0,728.56,0,0,0,0,6406.3,0,0,0,0,1282.1,0,0,0,0,4290.9,0,0,0,0,5304.5,0,0,0,0,3509.4,0,0,0,0,2807.9,0,0,0,0,7508.4,0,0,0,0,6428.5,0,0,0,0,2845.5,0,0,0,0,981.68,0,0,0,0,3353.3,0,0,0,0,12215,0,0,0,0,3080.5,0,0,0,0,755.75,0,0,0,0,9171.2,0,0,0,0,4850.4,0,0,0,0,886.79,0,0,0,0,2933.7,0,0,0,0,6425.3,0,0,0,0,3351.6,0,0,0,0,2660.1,0,0,0,0,-1
2674.1,0,0,0,0,3932.5,0,0,0,0,3361.6,0,0,0,0,54271,0,0,0,0,1068.9,0,0,0,0,5225.2,0,0,0,0,1211.5,0,0,0,0,4266.5,0,0,0,0,2931.7,0,0,0,0,2237.2,0,0,0,0,986.26,0,0,0,0,9110.8,0,0,0,0,1795.2,0,0,0,0,5232.5,0,0,0,0,7015.2,0,0,0,0,4939.4,0,0,0,0,3194.5,0,0,0,0,11215,0,0,0,0,9511.7,0,0,0,0,4280.7,0,0,0,0,1508.8,0,0,0,0,4872.3,0,0,0,0,17136,0,0,0,0,4334.3,0,0,0,0,1031.2,0,0,0,0,13525,0,0,0,0,7625.3,0,0,0,0,939.37,0,0,0,0,4498.5,0,0,0,0,9176.8,0,0,0,0,4141.2,0,0,0,0,2965.4,0,0,0,0,-1
2607.6,0,0,0,0,3397.1,0,0,0,0,3484.7,0,0,0,0,55172,0,0,0,0,1153.6,0,0,0,0,5310.4,0,0,0,0,1184.6,0,0,0,0,4297.1,0,0,0,0,3004.9,0,0,0,0,2346.8,0,0,0,0,927.02,0,0,0,0,9363.8,0,0,0,0,1819.1,0,0,0,0,5631.1,0,0,0,0,7398.4,0,0,0,0,5061,0,0,0,0,3359.2,0,0,0,0,11268,0,0,0,0,9533.7,0,0,0,0,4175.3,0,0,0,0,1368.7,0,0,0,0,4945.2,0,0,0,0,17702,0,0,0,0,4521.3,0,0,0,0,983.63,0,0,0,0,13599,0,0,0,0,7369.7,0,0,0,0,915.04,0,0,0,0,4414.1,0,0,0,0,9361,0,0,0,0,4436.3,0,0,0,0,3148.1,0,0,0,0,-1
2416.1,0,0,0,0,3613.3,0,0,0,0,3411.6,0,0,0,0,58530,0,0,0,0,1250.6,0,0,0,0,5565.8,0,0,0,0,1147.5,0,0,0,0,4485.1,0,0,0,0,3195.9,0,0,0,0,2378.5,0,0,0,0,861.93,0,0,0,0,9886,0,0,0,0,1826.7,0,0,0,0,5531.5,0,0,0,0,7545.2,0,0,0,0,5286.7,0,0,0,0,3284.1,0,0,0,0,12008,0,0,0,0,10032,0,0,0,0,4404,0,0,0,0,1410.5,0,0,0,0,5230.2,0,0,0,0,18529,0,0,0,0,4635.8,0,0,0,0,1013.4,0,0,0,0,14481,0,0,0,0,7988.9,0,0,0,0,854.64,0,0,0,0,4777.4,0,0,0,0,9940.3,0,0,0,0,4420.5,0,0,0,0,2978.3,0,0,0,0,-1
3088.8,0,0,0,0,4213.5,0,0,0,0,3449.8,0,0,0,0,50398,0,0,0,0,946.68,0,0,0,0,4828.1,0,0,0,0,1403.8,0,0,0,0,3940.7,0,0,0,0,2741.7,0,0,0,0,2094.8,0,0,0,0,1014.9,0,0,0,0,8489.5,0,0,0,0,1581.7,0,0,0,0,5017.2,0,0,0,0,6554.2,0,0,0,0,4524.9,0,0,0,0,3122.3,0,0,0,0,10402,0,0,0,0,8692.4,0,0,0,0,3815,0,0,0,0,1308,0,0,0,0,4515.3,0,0,0,0,15950,0,0,0,0,4077.4,0,0,0,0,974.98,0,0,0,0,12445,0,0,0,0,7124.4,0,0,0,0,1058.1,0,0,0,0,4179,0,0,0,0,8506.4,0,0,0,0,3893.8,0,0,0,0,2964.8,0,0,0,0,-1
1892.3,0,0,0,0,2589.7,0,0,0,0,2572.7,0,0,0,0,40991,0,0,0,0,798.5,0,0,0,0,3978.5,0,0,0,0,781.38,0,0,0,0,3136.1,0,0,0,0,2202.2,0,0,0,0,1713.5,0,0,0,0,741.45,0,0,0,0,6903.1,0,0,0,0,1402.7,0,0,0,0,4065.2,0,0,0,0,5420.7,0,0,0,0,3776.9,0,0,0,0,2464.8,0,0,0,0,8359.9,0,0,0,0,7167.1,0,0,0,0,3181.2,0,0,0,0,1074.4,0,0,0,0,3678,0,0,0,0,13097,0,0,0,0,3368.7,0,0,0,0,779.28,0,0,0,0,10105,0,0,0,0,5555.4,0,0,0,0,778.37,0,0,0,0,3308.3,0,0,0,0,6927.2,0,0,0,0,3255,0,0,0,0,2317.7,0,0,0,0,-1
