@relation valence 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
4719.2,1169.1,696.35,700.57,555,1278.3,692.57,499.51,379.92,284.72,1535.8,880.19,579.75,455.42,353.49,1447.9,857.35,671.65,544.91,412.26,411.56,294.09,290.43,206.92,149.63,1674.3,624.05,459.12,399.1,284.6,1463.8,413.24,330.95,285.93,201.63,2697.4,819.28,646.71,572.85,500.88,1608.6,861.87,639.22,485.52,366.31,1564.1,919.8,639.53,513.39,393.01,1197.3,684.07,524.8,390.97,295.07,1679.5,774.31,500.41,316.89,224.6,1275.2,752.72,512.62,368.07,284.48,2267.2,1189.1,716.04,516.28,373.72,1628.6,934.34,628.17,460.23,352.24,1453.6,850.04,624.03,466.46,359.34,1665.6,767.24,715.95,597.3,482.13,1561.9,520.24,412.72,323.7,232.95,1695.5,758.42,582.91,462.26,324.72,2743.9,1013.3,669.16,567.04,435.78,2908.9,882.44,536.26,473.92,361.7,2277.5,1365.8,1009.9,763.16,576.63,2961.9,1639.7,1177.8,969.93,712.76,3195.7,1312.9,942.57,791.02,595.91,744.27,344.52,293.05,217.7,175.48,1589.4,583.12,432.29,337.56,299.66,2675.1,698.43,441.04,433.55,344.22,2068.5,1031.7,682.94,548.73,432.01,2702.9,1500,998.68,830.99,650.73,2352.8,890.69,655.33,486.13,383.54,2257.3,972.87,646.56,562.97,426.98,2188.8,794.69,543.64,380.86,282.69,-1
1116.5,1023.3,913.97,782.14,835.2,949.11,1020.5,686.95,539.27,495.24,1791.3,1124.5,598.1,395.96,337.81,5171,1925.2,995.64,988.63,899.28,1969.1,998.32,605.47,577.34,546.47,1374.4,1032.8,614.04,335.36,239.9,1062.2,1094.5,608.71,372.64,238.15,4858.2,1832.7,889.9,797.06,787.04,1660.8,1187.7,519.88,344.85,321.75,3852.8,1788.4,818.11,665.49,577.83,4268.8,1944.7,911.98,762,673.54,2108.5,1212.4,569.66,396.5,343.07,784.99,1051.7,482.6,292.96,203.01,1717.5,1095.5,651.96,528.28,429.63,951.83,978.44,518.45,314.04,238.07,2746.3,1476.7,617.42,472.85,408.13,2166.7,1271.8,635.56,474.88,454.69,3004,1433.4,709.4,556.13,534.05,2589.2,1361.9,634.85,427.87,356.28,941.55,1021,526.62,336.97,239.96,3437.5,1514.1,789.19,621.04,540.35,2397.2,1237.3,680.29,515.68,430.4,927.14,1026.1,543.17,284.43,176.33,3222.2,1433.3,746.71,599.08,475.64,633.71,877.85,531.15,338.77,181.83,4673.3,1957.8,960.04,785.36,719.98,1012.8,1046,496.41,301.88,257.68,3093.3,1429.2,642.47,517.34,461.76,810.99,1070.8,465.84,269.17,196.76,808.23,967.65,500.66,279.59,264.21,825.79,1133.9,480.98,262.68,191.05,1766.6,1345.9,630.55,384.56,311.97,1
2140.5,1136.3,777.38,693.34,651.91,870.51,871.4,638.15,555.36,500.62,2337.1,1170.9,694.4,634.32,575.68,6844.6,2738.4,1419.1,1749.4,1544,2831.6,1512,1262.2,1084.1,1528.2,1630.3,1124.6,599.53,436.09,307.03,1231.1,1194.4,638.28,568.53,427.32,6542.9,2795.1,1453.2,1597.6,1484.6,2073.9,1328,784.6,797.55,838.64,5123,2287.5,992.47,1102.5,892.23,5671,2434.9,1089.4,1202.6,1009.9,2668.5,1332.7,671.41,617.96,625.27,673.01,877.84,472.89,304.77,292.26,2011.5,1131.9,665.41,600.24,506.49,879.44,902.08,491.59,325.96,305.16,3717.3,1757.4,763.64,785.99,669.86,2671.6,1343.4,644.68,574.06,526.53,3762.2,1770.6,785.8,806.98,720.13,3232.9,1663.8,713.34,701.78,583.26,792.16,863.58,525.13,312.82,279.48,4644.9,2007.8,1116.9,1186.5,968.1,3122.5,1846.2,1074.6,987.3,1413.7,835.46,868.91,499.07,289.46,194.7,4243.4,1983.5,854.32,934.78,743.05,721.64,813.01,575.84,462.56,466.57,6337.5,2787.4,1416.1,1521.4,1591.7,1497.1,1050.5,814.96,849.98,947.57,4203.8,1812.8,794.03,887.47,752.44,1017.5,903.69,484.34,367.24,308.47,975.67,1013.2,739.98,824.21,778.39,930.52,929.3,476.02,295.35,250.19,2207.9,1248.7,642.31,506.9,457.98,1
2294.7,1224,760.05,554.64,520.08,1088.2,959.34,627.88,486.68,404.45,1889.1,1169.7,633.67,367.11,290.41,6047.5,2188,1097.7,969.26,884.86,2147.6,1099.3,677.93,540.59,524.12,1635.2,1162.9,639.08,326.66,223.38,1218.3,1243.1,631.53,336.13,220.36,5314.7,2132.4,933.29,695.31,645.36,1721.6,1271.7,546.11,333.13,259.91,4260.3,1952.6,859.42,589.59,494.38,4767.9,2083.5,937.7,702.19,583.74,2505.7,1354.5,616.78,401,328.11,827.92,1049.2,511.34,301.98,208.2,2788.5,1237.2,640.05,536.27,396,1067,995.99,543.96,340.72,250.39,3011.8,1592.7,655,422.88,342.57,2675.1,1337.3,634.05,513.31,380.51,3186.1,1559.3,705.08,480.45,389.69,2853.2,1530.1,663.66,390,295.46,816.15,978.1,537.9,316.83,201.58,3794.9,1692.2,860.71,604.9,498.11,2524.8,1344.1,725.26,431.12,349.6,1035.9,1025.2,553.04,282.24,168.61,3533.3,1633.3,791.93,552.27,407.3,679.05,845.2,519.39,297.82,162.75,5163.6,2251.8,999.15,721.05,643.9,1001.1,989.87,486.27,271.95,190.23,3369.8,1565.3,694.08,463.96,376.52,914.77,1038.4,504.6,262.29,175.66,870.05,931.4,459.06,249.26,181.36,1004,1074.4,512.12,269.8,186.6,2016.1,1303.6,629.41,376.62,283.97,1
1966.1,1080.6,714.22,520.9,529.26,982.99,873.21,584.66,467.47,378.54,1841.5,1086.5,569.49,334.67,258.23,6319.2,2180.2,963.07,829.79,746.12,2181.1,1021.2,542.63,420.17,387.17,1581.7,1031.6,600.73,323.48,218.75,1118.8,1027.9,536.85,335.93,206.72,5615.5,2039.9,820.76,603.35,586.64,1758.5,1166.4,476.11,285.8,239.04,4447.2,1912.2,811.92,553.25,474.73,5018.3,2097.7,906.85,653.65,548.93,2462.1,1268.3,567.31,352.64,298.21,764.78,997.27,489.24,284.14,194.96,2431.4,1165.5,586.64,501.94,379.75,912.88,914.72,497.31,309.21,231.56,3089.5,1530.7,619.4,379.86,324.39,2620,1182.3,603.9,453.35,370.72,3312.9,1442,635.1,404.58,380.85,2868,1411.7,612.91,348.21,284.28,755.93,895.9,499.09,285.91,194.31,4023.6,1663.8,809.56,561.22,480.5,2573,1278.9,636.29,388.59,305.81,878.26,969.99,515.85,272.67,165.53,3672,1544.4,712.04,520.2,394.61,594.47,809.88,474.8,286.4,161.26,5359.7,2186.6,1012.8,733.33,659.9,936.4,976.31,464.02,249.17,171.86,3494.9,1518.9,591.4,413.76,359.88,850.84,984.32,442.26,246.9,167.41,716.79,923.57,453.36,247.78,174.63,876.88,1052.9,475.12,253.8,173.52,1892.4,1280.7,616.82,338.04,263.82,1
1960.5,1271.9,930.09,676.4,758.51,949.18,940.91,663.57,501.96,445.15,1990,1182.1,598.55,390.04,350.65,6795.9,2560,1112.7,995.48,937.07,2234.3,1084.2,565.21,433.18,456.11,1580.7,1092.6,614.68,331.26,237.4,1130.8,1090,576.67,341.02,227.28,6000.2,2410.1,1007.7,846.88,861.93,1853.8,1147.5,537.85,343.47,336.72,4723.5,2182.4,905.04,679.35,628.72,5416.4,2348,1010.3,783.91,701.47,2614.8,1304.1,585.52,410.96,372.09,738.97,872.5,462.83,293.91,217.26,2175.9,1096.1,630.94,531.94,449.01,841.61,913.44,499.51,324.47,250.29,3271.1,1704.9,689.45,488.94,461.8,2753.1,1371.8,654.35,513.16,488.01,3398.5,1669,758.91,533.19,553.55,2797.7,1561.6,684.28,423.63,413.61,789.77,850.2,513.72,294.31,206.34,4330.7,1890.4,898.22,642.41,553.47,2709.1,1382,733.67,475.24,433.41,891.15,894.48,525.84,278.21,164.26,3834.4,1779.7,794.51,615.06,529.22,612.56,769.66,472.61,285.7,175.66,5679.3,2491,1087.8,805.57,770.41,1011.5,907.9,477.69,300.14,227.03,3703.6,1710.2,699.46,534.29,516.54,881.57,957.85,479.41,274.36,197.1,724.55,820.88,445.25,255.23,181.21,867.34,991.49,483.42,274.01,198.2,1945.5,1270.5,634.19,387.22,341.21,1
1673.9,1136.4,763.22,592.04,524.76,789.2,881.65,590.68,458.7,373.54,1668.9,1143.1,583.11,341.53,254.32,5124.3,2175.2,956.32,811.19,704.05,1887.8,1021.8,452.76,299.49,251.12,1384.9,1115.8,586.29,338.98,218.14,1034.3,1075.7,536.62,324.81,197.04,4812.2,2102.4,829.85,600.88,555.48,1466.9,1097.7,473.74,265.89,219.27,3833.3,1929.1,815.35,607.36,467.24,4250.1,2024.4,893.7,691.14,539.19,2042,1202.2,572.05,353.25,306.37,687.35,915.54,470.15,296.75,196.87,1794.8,1120.4,611.48,513.91,385.97,874.75,1006.6,511.05,319.08,219.5,2732.1,1613.3,651.9,416.75,329.44,2045.9,1229.7,585.08,490.26,390.88,2856.9,1531.1,664.44,431.27,388.78,2544.9,1512.2,630.92,372.87,290.5,778.16,924.86,504.33,308.55,195.53,3436.6,1625.2,807.56,582.38,447.27,2296.7,1268.8,646.59,397.63,285.1,809.58,964,515.54,277.35,169.51,3190,1685.6,752.63,549.91,403.36,603.86,869.51,489.24,294.73,165.06,4575.5,2185.9,986.02,740.59,591.5,1014.3,1010.8,499.15,291.8,185.14,3092.1,1625.3,645.19,436.1,366.5,852.37,1034.1,494.39,268.76,178.99,748.5,900.83,464.49,269.52,174.29,819.24,1082,502.55,272.73,186.36,1685.6,1331.7,622.9,356.24,270.4,1
1728.8,1163.6,741.41,556.32,538.55,980.13,938.59,602.41,442.02,378.74,1682.9,1104.8,620.38,356.59,296.54,5674.5,2133.7,1053.5,910.28,813.56,1728.6,1008.7,591.02,436.05,469.27,1457.4,1078.3,615.74,352.04,225.83,1113.6,1119.7,608.29,353.21,226.59,4748.7,1939.4,928.23,774.06,728.68,1517.3,1125.7,522.65,348.48,329.96,3802.6,1834.6,818.63,634.42,508.21,4432.8,2026.4,926.8,706.17,585.16,2231.2,1217.4,576.37,391.52,333.82,764.08,1021.7,522.41,298.04,213.88,1977.7,1082.7,660.47,514.59,408.87,887.92,991.29,533.83,328.36,253.25,2539.5,1544.2,639.27,435.17,368.85,2433.6,1319.5,630.3,480.5,392.36,2697.7,1435.3,680.1,458.25,421.79,2205.1,1359.7,627.63,390.48,331.59,834.69,939.81,538.36,307.61,208.06,3526.2,1580.4,816.63,616.86,526.16,2139.6,1229.7,721.2,475.32,419.49,889.92,975.83,531.92,285.41,173.95,3084.1,1486.7,722.29,589.75,433.24,591.66,869.04,496.56,306.4,196.93,4585.5,2080.7,1067.9,842.94,794.85,971.52,971.15,531.47,351.15,302.08,2847,1447,626.2,474.97,412.81,831.39,1036.3,480.09,265.64,196.45,892.5,889.27,507.6,333.24,325.85,860.5,1080.2,495.38,254.61,195.07,1572.2,1287.9,612.65,352.05,305.01,1
2255.8,1266.8,1142.2,943.3,917.54,1005.3,996.77,787.04,599.8,561.93,2009.3,1185.4,655.04,433.93,370.24,7590.5,2479.2,1250.1,1027.1,973.91,2338.6,1114.7,665.65,515.74,530.89,1775.7,1135.7,620,359.14,254.81,1172.7,1085.7,594.18,359.74,241.94,6540.1,2353.9,1193.7,893.3,919.29,2025.5,1188.9,599.14,386.37,364.04,5048.5,2132.6,975.52,704.48,628.83,5887.2,2341.6,1092.8,806.27,726.02,3022.7,1278.3,662.5,422.01,367.14,822.55,958.71,515.05,306.76,222.83,2648.1,1185.8,735.74,584.89,495.54,942.49,911.12,542.39,342.23,256.28,3385.3,1712.1,717.3,510.3,449.9,3446.8,1371.6,712.83,529.28,485.72,3786.5,1692.6,854.27,612.03,592.46,3007.1,1581.2,709.48,452.65,409.38,880.75,971.2,557.82,355.94,264.08,4666.4,1818.5,947.14,660.31,600.7,2824.6,1419.3,745.14,538.9,466.72,991.82,1001.1,532.9,298.83,172.63,4095.5,1729.5,861.33,612.6,524.91,681.73,863.64,508.73,326.51,200.2,6212,2473.6,1189.8,894.04,818.22,1125.7,1125.6,509.99,322.53,253.49,3851.5,1710.8,766.98,545.5,508.01,979.7,1102.9,483.75,285.28,200.91,861.87,993.92,464.08,281.04,211.41,986.23,1086.5,494.84,287.56,195.75,1912.8,1297.5,670.28,423.44,334.57,1
1744.5,1204.7,794.19,597.68,604.75,864.64,944.06,581.07,451.87,363.4,1690.4,1139.9,656.64,410.39,375.92,5450.8,2291.3,1061.2,884.6,876.44,1936.6,1168.1,730.32,622.53,762.85,1416.6,1144,634.48,336.2,231.83,1108.6,1144.9,608.3,344.61,245.65,4756.5,2140.7,916.04,710.14,725.61,1546.6,1249.8,512.93,326.39,288.72,3868.9,1985.7,857.5,609.5,566.27,4399.7,2116.7,905.23,675.28,626.54,2123.9,1322.6,579.55,393.62,337.3,772.82,1041.4,473.8,275.59,205.01,1808.3,1132.7,576.02,487.97,395.97,875.33,1004.4,503.92,313.31,245.06,2661.8,1601.9,683.22,436.64,421.98,2246.5,1334.4,566.54,411.9,393.89,2805.4,1512.2,648.71,475.5,479.23,2380.7,1474.4,660.63,402.52,381.46,883.22,957.25,473.58,284.4,196.64,3480.3,1715.5,812.66,559.49,514.84,2204,1285,674.7,427.67,372.47,907.97,996.44,518.19,280.75,168.38,3188.5,1661.1,798.99,594.72,484.77,586.72,853.03,494.04,299.48,171.69,4600.5,2241.1,1071.7,764,746.83,951.53,992.65,510.81,296.36,210.93,3006.5,1565.2,691.73,485.16,469.74,827.42,1041.1,488.75,263.69,190.29,767.27,926.76,469.99,265.36,193.21,840.42,1105.5,498.86,264.92,195.65,1600.8,1301.4,621.87,366.67,314.43,1
1889.7,1232.7,1236.3,968.68,1040.8,874.46,1042.5,902.05,709.75,685.88,1625.3,1188.9,684.75,481.39,425.98,5319.5,2039,1263.3,1114.7,1057.7,1814.2,1085.3,722.67,593.43,656.4,1387.4,1117,633.67,374.19,274.96,1025.5,1109.5,589.12,395.64,274.28,4759.7,2010.4,1146.6,1005,970.58,1502.6,1205.5,592.82,423.08,386.12,3683,1866.8,927.84,775.18,650.31,4172,2009.6,1060.3,888.89,757.03,2164.3,1219.4,662.35,481.72,404.99,718.07,1035.3,505.35,335.11,252.92,2028,1168.6,754.23,622.82,549.18,864.27,1005.4,540.8,360.66,319.89,2553.7,1575.5,686.28,536.89,456.56,2366.8,1194.6,720.27,577.57,500.65,2796.5,1489.4,820.72,654.33,631.41,2331.1,1474.6,708.14,495.88,408.57,813.17,975.75,546.12,372.05,292.11,3368.1,1642.1,953.48,741.99,662.52,2114.8,1300.1,757.44,611.13,486.37,865.84,1002.8,531.51,282.14,186.46,3054.5,1579.3,830.51,688.48,537.18,571.65,850.86,511.2,343.19,239.29,4481.3,2211.7,1309.4,1150.8,1127.5,915.53,1140,618.09,525.92,492.91,2900.3,1528.3,743.89,594.28,510.15,864.22,1131.7,497.62,312.26,228.83,824.07,1077.8,599.29,506.62,484.92,881.61,1135.7,486.9,281.94,216.81,1644.5,1350.1,638.76,411.3,352.58,1
2057.8,1090.7,845.73,589.71,616.37,915.82,816.86,577.51,425.89,367.75,1963.2,1059.6,612.71,375.25,321.79,6699.8,2402.3,1053,860.85,822.67,2224.5,1069.7,714.11,532.52,592.38,1650,1054.8,596.21,330.03,223.21,1125.1,995.55,533.61,337.34,217.26,5939.5,2338.4,981.45,754.66,746.32,1795.7,1137,529.04,336.16,311.36,4695.1,2123.7,895.55,612.1,532.06,5336.2,2272.1,944.08,682.87,594.68,2640.6,1298.3,602.33,372.34,329.78,738.31,985.94,497.76,277.72,202.94,2172.3,1136.1,623.45,466.13,385.49,896.17,938.16,507.8,307.72,242.91,3236.6,1671.6,693.07,447.23,395.47,2832.1,1230,583.25,415.47,394.46,3464.7,1552.5,694.44,489.48,456.32,2876.5,1486.9,652.33,391.82,349.54,861.84,870.95,517.63,286.59,198.84,4263.5,1877.8,854.42,595.26,510.75,2697.2,1426.6,707.24,426.62,348.26,938.84,937.73,529.41,272.98,163.67,3838.2,1776.4,806.84,575.8,447.21,580.76,805.08,465.99,267.86,155.66,5669.1,2421.7,1064.9,728.47,681.74,986.09,909.15,465,261.25,203.82,3647.3,1674.4,715.16,481.96,436.14,885.21,896.52,448.93,256.23,186.16,785.94,857.42,456.77,256.15,197.16,912.73,986.6,476.93,264.23,200.33,1868.8,1307.1,639.18,370.31,320.94,1
1845.5,1188.9,802.44,699.81,596.39,905.45,953.68,599.07,475.97,382.43,1832.6,1155.9,607.53,322.91,242.04,6013,2063.7,915.9,867.02,673.73,2016.7,997.16,452.71,297.67,248.9,1520.7,1099.7,648.8,343.08,219.45,1056,1119.2,570.59,334.74,196.57,5347.9,1952.3,810.16,627.02,505.39,1705.9,1204.7,519.6,289.63,199.78,4201.5,1810,809.53,590.86,454.63,4789.5,2043.9,903.98,688.57,536.49,2436.1,1333,627.82,390.99,299.74,791.86,1183.1,553.45,305.67,213.55,1893.5,1213.2,657.44,540.86,400.64,933.75,1134.6,567.54,353.8,264.43,2880.9,1535.8,631.16,399.96,308.33,2638.9,1278.2,602.77,508.27,373.14,3258.1,1460.9,672.61,466.32,393.03,2664.3,1397.4,646.25,365.3,272.08,905.54,1027.1,552.86,316.62,212.98,3789.2,1558,795.14,589,454.38,2414.7,1253.8,660.88,389,285.7,966.95,1087.7,560.98,289.95,166.24,3489.5,1486.2,746.13,579.84,378.26,660.43,905.52,521.64,298.86,165.53,5108.9,2004.5,1012.7,736.53,639.84,1020.4,1067.9,487.86,277.67,187.1,3293.7,1483.4,618.06,429.46,334.94,859.04,1120.3,475.69,240.65,169.85,761.45,1039.3,493.7,301.02,226.15,875.44,1234.2,524.74,258.4,186.09,1708.1,1490.5,666.18,356.9,273.71,1
2359.5,1031.1,865.06,617.7,601.63,1064.3,847.62,627.49,499.46,411.27,1703,971.01,572.2,350.01,295.84,8064.2,1891.1,903.76,904.33,825.08,2007.4,838.98,482.99,365.52,370.94,1843.3,1050.9,601.26,343.59,227.48,1186.5,1054,546.06,318.6,199.91,6401.4,1750.2,766.27,652.34,639.95,1974.5,1115.6,469.33,286.26,233.05,4901.1,1682.6,764.87,595.1,528.06,5963.2,1869.4,845.65,699.1,613.66,3165.3,1245.3,570,367.74,311,895.3,969.77,476.49,291.81,201.57,2843.8,1131.1,608.58,542.57,407.97,890.16,926.76,504.85,322.25,234.44,2998.7,1306.1,591.66,404.73,368.6,3741.6,1168.3,582.04,495.51,407.5,3579,1281,632.9,479.99,435.36,2578.2,1294.7,601.63,378.06,327.14,961.69,884.41,477.18,303.8,211.92,4761.3,1492.8,775.04,596.94,507.11,2610.6,1170,640.5,410.46,334.6,967.41,967.06,500.11,280.08,167.39,3896.4,1435.8,691.82,573.75,437.91,599.77,811.4,484.03,292.88,160.92,6163.5,2029.5,978.04,725.09,708.83,936.79,1076.5,483.97,273.99,192.67,3432,1287.8,587.49,445.25,411.04,811.85,969.75,457.59,257.46,173.38,805.84,1019.8,451.76,251.95,176.36,925.33,992.92,463.59,257.5,175.63,1652.6,1140.2,573.99,339.94,277,1
1759.2,1215.1,880.22,664.24,649.86,777.98,958.78,651.5,477.47,432.85,1942.4,1164.4,573.87,356.1,334.69,5211.8,1842.7,978.16,846.22,906.45,2165.5,996.14,464.35,325.34,353.06,1405.6,1108.5,602.79,331.73,235.47,1079.2,1007.5,526.17,325.83,198.29,5211.9,1804.9,860.24,697.93,770.32,1649.3,1116.3,490.07,288.55,265.03,4239.7,1789.4,815.47,630.7,627.55,4550.5,1938.4,875.37,701.2,705.97,2105.7,1182.9,595.46,360.93,347.01,663.62,1113.4,515.26,269.06,194.88,2071.9,1199.6,668.83,484.33,432.81,926.27,1094.8,543.94,289.74,220.05,3117.3,1601.2,647.3,449.75,449.69,2016.2,1213.8,585.09,490.41,432.94,3194,1445.1,677.54,536.14,527.42,2924.8,1441.8,643.69,422.73,402.18,766.48,990.69,526.51,297.68,208.14,3636.6,1519.6,774.46,564.16,526.44,2553.1,1267,641.29,424.46,355.51,797.7,1045.6,548.44,261.95,159.89,3554.6,1483.5,751.41,569.3,525.96,540.21,852.5,491.92,308.03,145.86,4970.4,1966.2,968.92,771.55,770.31,1064.4,1011.9,488.7,276.4,195.97,3527.9,1478.6,658.21,489.34,504.59,874.84,1146.1,489.35,262.89,180.82,756.07,943.79,468.89,251.16,177.76,836.96,1257.3,516.07,260.09,179.1,1920.5,1493.5,644.66,366.47,311.66,1
2130.6,1298.6,1284.2,1006.7,1041.6,929.42,1005.5,919.27,724.27,711.77,2233.2,1159.6,681.02,514.81,440.53,7601.1,2616.7,1382.2,1231.6,1098.6,2551.6,1080.4,619.38,546.72,563.32,1772.4,1105.3,598.17,350.96,267.39,1226.6,967.75,573.45,339.35,253.58,6809.4,2428.7,1128,1025.7,956.99,2132.9,1158.7,539.19,406.01,375.29,5328.8,2093.1,960.64,756.84,666.9,6038,2301.4,1106.9,898.17,783.36,2991.2,1340.4,643.55,453.2,395.45,749.63,942.69,476.48,305.19,237.08,2367.8,1189,742.29,661.99,531.7,888.52,896.69,506.78,346.38,271.77,3654.1,1620.2,682.2,513.2,464.64,3195.8,1361,682.11,529.08,495.04,4040.8,1642.7,792.48,651.4,626.71,3263.2,1513.8,636.03,478.32,400.55,865.69,900.9,555.12,372.47,298.69,4805.4,1851.5,996.88,772.61,684.25,3054.2,1311.3,727.63,548.73,450.64,881.34,920.22,497.26,257.61,177.2,4367.9,1759.5,831.52,670.71,543.49,553.84,722.63,473.11,313.42,202.1,6464.6,2440.8,1331.3,1125.5,1153.8,1080.7,994.92,549.66,460.78,436.59,4175.9,1659.2,726.29,592.4,519.11,862.25,986.35,444.19,276.92,223.53,766.3,927.36,560.27,478.62,450.49,850.88,1002.9,462.54,253.23,205.19,2045.3,1249.7,634.95,401.16,342.29,1
