@relation dominance 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
7576.6,3796,1630,1009.5,986.76,7254,3630.9,1538.3,940.36,912.65,4925,2480.7,1152.4,710.2,669.54,2013.9,929.22,579.92,429.31,386.25,5553.1,2706.3,1177.7,747.53,729.14,20923,10656,4466.5,2847,2718.8,9167.6,4532,2002.1,1329.5,1240.6,2959,1851.7,781.42,468.38,418.7,4990.3,2724.9,1185.6,715.04,667.16,3944.9,1953.9,947.41,646.75,563.01,1022.3,731.23,449.86,284.82,216.11,9061.9,4746.2,2091.8,1334.9,1249.7,989.32,804.34,450.17,256.95,212.15,6791.7,3462.5,1603.7,1028.3,968.49,2936.6,1552.9,663.25,403.78,364.84,16847,8576.2,3617.8,2296.4,2192.7,10099,5138.4,2191.9,1378.4,1333.8,10576,5387.7,2269.9,1424,1357.7,9471.2,4855.5,2001.7,1252.3,1203.2,4676.5,2154.5,909.95,552.08,518.16,5999,3050.9,1314.6,859.22,801.89,3766.2,1637.7,680.83,434.55,416.26,1599.4,931.5,569.09,329.99,261.59,2169,1148.2,742.01,498.54,355.77,558.06,759.4,410.68,177.02,128.54,2603.2,1286.9,619.16,428.36,343.79,1436,1076.8,497.34,266.16,224.7,4348.1,2330.1,1040.9,659.79,600.98,2041.2,1099.1,519.57,318.04,299.83,5464,2995.8,1231.7,763.95,715.93,7683,3879.8,1645.4,1034,992.41,3620.2,1957.7,812.24,499.03,464.71,1
4429.4,2495.3,1401.1,1073.3,1050.7,4302.6,2392.6,1339.9,1013.4,989.82,2992.5,1691.4,988.35,728.37,695.97,1372.4,772.38,473.09,353.95,336.57,3294.1,1740.9,1002.5,795.09,774.63,12440,6993,3854,3021.9,2897.5,5536.4,2990.5,1690.7,1335,1283.4,1980,1438,711.99,498.2,436.18,3060,1938.8,1047.9,762.33,699.71,2435.3,1424,808.48,601.27,563.33,748.58,690.7,403.99,240.11,181.4,5596.7,3336.7,1801.8,1359.1,1286.6,777.73,750.94,434.18,249.91,207.5,4266.3,2473.9,1362.1,1040.3,960.43,1913.8,1128.1,629.36,440.09,406.42,10012,5592.8,3113.8,2418.5,2330.7,5972,3391.9,1895.6,1451.8,1397.3,6309.6,3581.7,1987.7,1502.9,1435.3,5627.6,3225.6,1773.8,1356.8,1301.9,2852,1498.4,844.28,578.7,550.63,3543.1,2103.1,1141.2,840.69,782.39,2318.2,1087.6,599.89,444.08,434.54,1185.8,793.76,505.14,288.72,234.69,1535.3,931.77,673.8,412.42,329.34,523.15,713.21,375.15,181.4,119.82,1735.2,1105.1,531.04,332.2,265.5,1025.3,925.17,477.44,287.27,225.53,2712.6,1728.1,916.85,666.45,621.13,1202.8,883.47,486.95,325.5,303.18,3393.9,2102.8,1120.4,833.39,769.59,4550.2,2589.7,1431,1100.2,1061.1,2320.1,1403.1,771.75,552.29,509.73,1
3050.8,2235.1,1778.2,1463.8,1195,2820.1,2130.3,1706.3,1404.8,1147.5,2557.6,1621.3,1233.7,1004.9,826.49,2062,864.34,624.92,533.69,445.42,2445.2,1618.4,1316.2,1136.4,922.4,9433.6,6477.1,4843.4,4127.1,3360.9,5032.4,2973.3,2165,1894.5,1558.1,1566,1265.8,815.02,590.39,502.69,2362.6,1782.5,1262.1,968.84,797.87,2596.8,1441.5,1013.1,876.11,715.48,1193.6,693.3,467.51,326.68,273.85,5003.4,3200.2,2240.4,1832.5,1514.1,723.28,653.84,430.99,268.76,205.61,4079.2,2432.1,1674.9,1387.8,1150.3,1345.5,983.54,748.84,565.07,462,7558.5,5235.7,3915.3,3295.7,2705.2,4073.7,3093.9,2431.7,2021.7,1643.3,4205.1,3222.2,2515.4,1992.2,1693.2,3931.2,2871.5,2229,1851.3,1503.2,2683.5,1353.1,1144.4,921.02,739.82,2813.7,1974,1518.4,1202.6,1007.3,2315.9,1004.4,898.34,747.79,642.07,1550,829.08,593.34,384.21,308.32,1932.1,1001.3,798.8,592.85,441.93,478.93,613.81,366.3,190.13,138.75,2492.1,1216.8,756.53,597.23,528.46,784.84,796.75,478.2,309.54,249.13,2467,1569.1,1110.7,906.32,745.12,846.09,734.51,554.93,416.64,334.96,2365.2,1889.9,1342.9,1074.7,875.34,3203.6,2361.6,1780,1487,1219,1586.7,1229.4,910.27,705.71,575.69,-1
4593.1,2708.7,1478.6,1090.7,960.02,4399.2,2589.1,1394,1021.8,894.46,3352.6,1851.8,1092.4,847.94,695.03,2015.5,900.34,628.84,555.79,444.67,3512.5,1888.5,1078.5,892.37,745.95,13580,7752.6,4091.8,3309.3,2792,6424,3386.9,1863.2,1656.5,1339.6,2180.2,1648.3,808.96,595.13,512.12,3364.5,2152.9,1116,805.09,670.07,3013.7,1591.1,899.7,828.2,635.68,1159.1,763.59,465.23,350.25,251.36,6441,3750,1989.4,1591.9,1311,804.27,777.79,433.43,246.6,197.95,4963.9,2794.4,1512.7,1248.3,1018,1977,1221.6,643,435.96,367.92,10856,6226.1,3284,2649.3,2240.9,6239.5,3764.2,2078.1,1575.7,1382.6,6562.9,3957.7,2089.9,1521.8,1337.1,5950.9,3520.4,1849.7,1418.9,1219.9,3273.5,1631.3,921.08,612.78,534.45,3828.1,2408.2,1296.9,955.04,868.2,2692.7,1211.8,681.59,504.9,442.98,1606.4,883.44,591.73,403.58,293.61,2005.7,1058,743.35,599.73,412.38,577.19,699.62,406.57,203.46,138.24,2483,1311.7,722.9,566.39,434.49,1053.1,961.21,485.39,287.93,229.62,3151.6,1878.4,988.32,807.29,649.63,1249.2,851.82,519.16,337.01,291.79,3567.8,2293.2,1156.8,840.72,726.61,4801.1,2817.2,1497,1159.7,996.83,2402.3,1519.9,786.61,556.87,473.39,-1
4892.2,2940.1,1428.2,959.24,940.28,4736.2,2830.1,1371.2,908.13,893.09,3149.7,1926,993.39,642.11,629.24,1254.4,844.19,479.57,363.9,344.9,3515.4,2000.5,997.63,697.34,711.05,13514,8031.5,3985.1,2596.2,2617.5,5747.4,3341,1668.2,1146.1,1163.2,2159.1,1591.6,760.51,456.57,416.22,3335.6,2215.2,1111.7,663.69,635.46,2443.8,1559.4,803.22,531.71,522.66,830.56,846.59,436.7,236.09,185.54,5892.4,3789,1836.6,1182.3,1164.9,815.28,922.6,461.11,264.71,202.84,4315.4,2792.3,1373.5,902.93,882.31,2014.2,1272.6,658.06,397.53,362.57,10881,6512.2,3211.2,2118.6,2098.3,6603.1,3992.7,1964.4,1317.9,1275.5,6940.9,4206.8,2082,1331.5,1318.7,6173.5,3693.8,1844.7,1171.9,1174.6,3077.4,1739.3,885.17,545.8,516.98,3974.4,2595.3,1262.9,792.07,749.26,2450.8,1259.4,634.99,436.15,411.89,1120.9,881.1,550.63,294.41,230.03,1402.5,1000,706.68,460.28,320.58,613.88,791.44,410.85,197.58,125.89,1755.6,1346.2,611.64,354.67,300.47,1100.7,1048.5,499.42,261.67,214.66,2850.7,1934.2,920.32,587.51,567.64,1319.9,1033.5,498.4,302.3,279.67,3696.9,2418.8,1170.4,726.39,689.99,4945.6,3050,1476.2,965.84,962.44,2486,1577.1,792.56,490.09,451.06,-1
3085.1,2127.3,1233.4,931.8,844.66,2939.3,2051.9,1167.6,885.59,798.91,2166.8,1457.1,873.74,652.87,593.31,1210.4,694.56,447.17,318.26,305.9,2251.2,1463.5,854.75,696.19,641.99,8709.1,6035.6,3334.9,2654.9,2437.7,3977.4,2565.3,1444.9,1189.8,1112.6,1491.7,1316.8,652.68,434.3,375.71,2191.3,1706.5,949.1,677.34,600.64,1838.7,1222.6,699.2,555.21,510,732.82,677.09,398.92,223.15,188.14,4084.4,2897.9,1572.8,1225.2,1123.4,703.97,768.01,441.55,270.04,202.63,3135.4,2150.8,1204.4,923.82,851.13,1304.7,1026.5,572.04,400.9,335.47,7020.6,4834.9,2713.3,2145,1958.1,4176.3,2930.2,1666.2,1278.9,1166.2,4385.1,3102.3,1744.5,1329.4,1197.3,3863,2743.1,1539.6,1190.6,1076.3,2057.4,1255.5,758.17,527.64,456.51,2565.7,1849.8,1041.2,751.26,665.51,1686.4,925.7,531.37,401.76,359.78,1036.8,747.33,510.94,299.07,236.74,1246.3,845.34,654.38,469.14,321.68,509.58,663.91,374.81,182.59,114.24,1526.4,979.65,530.53,316.42,279.72,760.57,834.81,420.84,252.74,201.69,1969.9,1473.3,789.69,600.22,545.06,895.41,760.67,435.21,290.59,255.36,2358.8,1862.7,970.53,728.39,648.99,3186.7,2246.4,1248.7,968.48,882.38,1564.7,1250.1,675.6,492.04,421.9,1
5085.8,2798.4,1388.2,942.01,924.98,4839.2,2687.2,1342.2,905.18,889.25,3565.1,1923.8,1029.2,672.42,656.09,1722.5,849.6,648.27,536.61,509.77,3846.8,2068.3,1153.1,875.84,875.28,14380,8039.3,3844.3,2679.7,2611.9,6599.5,3482.7,1713,1210.3,1192.4,2233.2,1559.2,746.93,498.83,489.09,3526.2,2159.6,1045.1,682.25,636.88,2942,1552.2,789.15,539.74,513.81,882.25,648.27,381.41,227.44,174.87,6569.2,3740.9,1812.7,1229.6,1179,785.51,712.06,427.07,249.08,194.9,4986.9,2725.6,1383.6,937.78,904.41,1988.7,1191.8,624.97,376.83,348.63,11553,6448,3116.7,2156.1,2118.2,6773.7,3811.7,1857.2,1277.2,1252.4,7039.7,4018.9,1953.6,1328.9,1289.1,6358,3623.5,1769.9,1212.1,1179.9,2954,1536.1,843.15,529.83,511.51,3775.3,2266,1110.7,753.82,718.28,2396.4,1134.2,605.14,410.55,407.87,1329.1,781.27,522.4,270.94,225.42,1766.8,944.15,701.49,399.97,310.21,473.18,668.87,363.41,181.76,129.16,1873.1,1080.9,552.54,323.69,288.27,1050.4,896.89,449.89,252.59,208.41,3154.2,1821.3,895.02,586.4,556.73,1412.5,863.1,489.05,312.9,292.38,3738.4,2309.2,1092.1,718.11,677.63,5225.2,2898.8,1438.1,1001.4,976.27,2473.2,1498.1,755.82,464.9,441.85,-1
4868.1,2990.6,1507.9,1036.8,1040.2,4699.8,2856.3,1432.8,984.52,988.55,3229.4,2024.8,1060.8,713.94,708.51,1429.6,969.87,570.19,434.69,455.49,3618.3,2115.8,1180.6,830.24,861.78,13623,8131.2,4125.1,2927.9,2910.1,5992.8,3480.8,1825,1316,1319.3,2040.9,1531,792.9,567.4,530.55,3312.5,2204.1,1115.2,730.39,693.85,2614.2,1578.8,831.04,600.9,580.36,805.71,827.36,402.77,240.54,189.09,6052.9,3762.2,1948.2,1331,1294.3,819.54,916.15,440.63,261.96,215.17,4521.5,2824.3,1490.8,1009.2,982.73,2022.9,1283.8,630.74,429.17,405.03,10964,6636.1,3386.4,2361.4,2339,6536,4007,2024.7,1393,1395.6,6838.6,4186.5,2117.8,1447.5,1424.6,6169.6,3722.1,1864.2,1316.5,1305.5,3106.6,1699.5,856.97,575.1,555.82,3864.8,2512.4,1210.7,816.96,765.96,2506.1,1237.6,625.9,440.11,447.41,1227.1,869.54,534.89,296.79,234.45,1570.4,993.47,686.18,435.01,329.51,551.49,708.22,390.24,185.92,128,1832.3,1249.8,535.13,323.88,266.89,1049.7,968.75,472.65,272.56,223.51,2902.3,1891.1,942.28,653.46,625.34,1322.1,1109.8,525.76,316.67,312.29,3636.3,2374,1175.5,792.87,765.55,4958.7,3117.7,1556.9,1065.8,1060.4,2428.4,1588,781.99,535.25,508.3,1
2635.6,1878.5,1069.8,822.01,734.65,2457.8,1786.5,1019.8,782.66,712.65,2076,1327.6,778.91,568.02,515.57,1545.2,705.57,428.89,290.09,245.44,1973.9,1256.1,748.9,594.28,563.56,7661.7,5174.7,2958.5,2346.5,2149.1,3881.4,2265.3,1256.9,1020.4,967.09,1398.3,1227.6,611.15,429.56,361.22,2032.6,1581.8,871.1,610.46,524.48,1945.4,1151,633.4,482.11,441.52,957.03,729.34,392.17,215.78,172.09,4036,2662.2,1431.6,1072.3,968.14,748.22,782.04,429.34,252.97,192.21,3259.8,1991.9,1086.4,814.53,732.5,1213.2,949.59,564.65,380.8,328.57,6202.4,4209,2376.4,1883.2,1722.3,3532.4,2549.4,1462.9,1130.3,1020.1,3706.8,2680.3,1545.6,1182.4,1063.9,3236.3,2392.6,1386.2,1060.3,966.61,2074.8,1226.5,701.88,480.54,417.71,2404.8,1706.9,948.06,687.58,593.94,1757.9,865.79,472.6,359.11,327.99,1229.8,823.55,499.47,279.68,201.86,1462.6,902.29,611.28,414.9,276.03,498.83,753.18,392.65,185.46,117.88,1984.1,1180.3,529.59,321.67,258.47,714.3,870.97,458.72,251.69,195.9,1895.7,1377.9,721.28,539.91,479.74,777.51,738.89,432.21,259.48,231.14,1998.4,1700.6,948.29,664.18,593.88,2759.8,1952.9,1089.5,860.21,778.65,1402.3,1127.4,670.34,457.35,406.23,-1
4202.5,2446.8,1407.2,1008.3,910.14,3940.7,2330.8,1344,962.02,861.01,3024.3,1668.5,1003.7,681.67,609.18,1976.8,922.21,490.26,333.66,310.08,3137.4,1674,979.96,725.59,678.55,11845,6797.4,3840,2839.3,2558.7,5679.4,2948.3,1632.5,1223,1125.8,1869.4,1499.5,737.78,491.54,420.43,2930.7,1972.3,1085.8,731.77,642.01,2729,1445.8,762.95,554.68,497.33,1109.9,840.37,419.18,225.07,177.93,5750.2,3351,1830.6,1296,1178.6,827.33,954.95,459.27,262.97,201.09,4557,2480.5,1379.2,962.29,877.21,1662.6,1240.7,639.2,439.15,367.49,9526.4,5468.8,3125.6,2277,2057,5554.9,3319.3,1903.2,1372.2,1251.2,5775.6,3491.5,1994.5,1433.6,1289.6,5156.2,3150.7,1767.6,1285.4,1139.6,2957.8,1596.2,846.07,567.48,467.13,3451.3,2153.5,1189.9,833.24,733.23,2487.7,1187,589.7,418.8,359.15,1453.9,886.84,536.48,293.92,221.84,1823.2,1005,656.8,406.39,300.4,548.94,779.44,402.66,187.98,123.71,2388.7,1282.2,579.7,339.97,267.12,911.8,956.97,492.89,288.58,232.87,2732.1,1718.2,907.76,621.22,555.32,1184,918.53,489.94,309.23,273.57,3011.3,2131.4,1143,805.63,712.46,4293.7,2507.3,1426.7,1027.5,933.92,2000.7,1508.1,782.43,543.74,465.01,-1
3249,2345.2,1263.1,875.98,794.94,3078.1,2245.3,1202.2,824.19,753.86,2259.2,1591,905.72,612.19,560.78,1208.8,711.7,466.6,343.19,304.78,2375.3,1592.1,874.27,641.49,605.28,8948.1,6595.9,3456.7,2448.8,2295.9,4131.7,2762.9,1474.8,1107.8,1063.8,1583.4,1466,681.92,421.92,362.03,2291.5,1923.6,999.68,637.01,565.62,1902.2,1303.8,713.97,527.81,500.54,748.36,709.39,405.91,241.53,198.88,4222.8,3257.5,1654.1,1147.7,1060.5,708.79,788.65,439.74,250.69,195.88,3231.8,2326.1,1264.5,884.89,816.58,1330.9,1078.2,572.17,358.13,317.86,7249,5283.5,2807.7,1981.8,1851.9,4329.5,3242.2,1729.6,1193.6,1095.2,4499.1,3430.3,1824.4,1233.6,1120.7,3977.9,3018.8,1578.5,1088.5,1010.7,2048.2,1382.6,766.99,483.28,443.26,2601.5,2094.7,1097.9,731.13,652.16,1642.1,969.84,532.69,366.42,360.08,1024.4,824.64,545.52,299.95,240.27,1262.1,905.24,678.9,454.03,326.98,490.44,730.91,388.12,178.25,121.83,1477,1176.3,566.25,359.56,296.87,778.19,911.11,440.22,246.87,196.85,2017.9,1602.8,830.14,567.94,523.99,925.94,813.11,456.64,288.8,245.17,2422.4,2038.9,1004.3,667.78,608.68,3279.8,2427.6,1287.8,898.4,827.44,1613.7,1322.2,675.94,436.52,400.46,-1
4078.2,2738.7,1386.3,922.03,871.76,3928.2,2631.7,1326.9,882.54,830.93,2798.7,1839.3,968.89,631.69,598.55,1309.4,768.8,478.37,338.51,335.58,3048.7,1875.3,977.4,701.33,682.26,11426,7635.5,3836.8,2623,2492.2,5136.1,3212.4,1627.2,1158.6,1114.1,1834.9,1589.6,725.62,465.68,424.8,2804.2,2152.1,1065.3,660.55,615.46,2281.3,1461.6,789.17,542.26,493.57,770.07,766.44,421.61,211.52,171.78,5174.1,3580.4,1780.9,1191.7,1119.9,834.78,817.28,448.39,257.12,200.55,3949.6,2566,1346.3,906.37,854.81,1678.6,1252.6,628.01,409.25,352.53,9212.6,6133.8,3104.4,2099,2011.9,5467,3721.6,1889.6,1266.3,1199.9,5741.7,3908.7,2001.3,1323.6,1240.3,5160.9,3484,1747.6,1197.9,1111.6,2553,1555.8,806.25,546.77,460.17,3187.4,2296.9,1193.2,774.12,693.26,2047.8,1157.9,569.62,406.75,357.26,1160.5,804.87,514.58,285.99,221.15,1410.8,935.32,659.55,432.38,305.61,545.67,709.69,372.63,178.99,118.5,1581.8,1104.4,547.77,311.17,245.3,940.24,940.14,470.71,263.16,214.72,2496.6,1777.6,890.1,586.51,544.96,1155.2,908.13,485.22,294.65,269.1,3054.2,2300,1130.6,727.88,668.92,4229.5,2787.6,1423.4,961.88,910.09,2018.3,1549.1,764.07,492.44,441.98,1
3928.4,2467.1,1358.6,1003.5,957.38,3708.6,2351.8,1308.4,961.38,919.34,3183.1,1782.4,1028.2,799.41,717.08,2663.6,989.99,633.51,534.17,476.61,3155.4,1741.4,1015.9,850.36,777.3,11831,7106.6,3895.4,3139.4,2858.1,6214.7,3258.8,1789.4,1564.3,1376.2,1850.8,1550,717.31,490.55,438.32,2906.1,2026.4,1057.7,748.55,686.1,3184,1594.2,882.47,791.94,653.28,1508.5,785.29,443.49,330.54,265.15,6115.6,3564.4,1891.2,1486.1,1344.7,989.54,792.39,458.29,281.72,227.66,5030,2667.6,1453.5,1167.2,1044.6,1834.5,1172.5,631.74,453.28,397.68,9509.7,5681.6,3115.3,2493,2295.9,5243,3382.8,1870.1,1431.4,1351.8,5454.1,3558.7,1954.9,1473.7,1377.9,5006.5,3188.7,1749.5,1369.6,1252.2,3715.9,1658.2,878.8,656.56,582.24,3760,2258.6,1186.2,884.84,832.29,3197.5,1293.6,670.34,534.04,485.79,1870.4,968.72,562.76,392.31,307.37,2349.9,1154.5,737.37,600.81,426.52,555.32,709.52,393.87,192.11,136.41,3312.2,1438.9,665.82,562.44,463.83,916.24,887.84,480.36,282.42,240.51,2971.3,1777.9,953.97,775.31,669.53,1122.5,794.19,453.13,303.46,286.82,2981.4,2103.3,1117.8,834.22,763.89,4123,2567.6,1400.5,1082.5,1016.2,2071.6,1408.7,760.45,554.52,499.92,1
4123.3,2487.7,1419.7,901.74,904.4,3934,2420.3,1359.5,853.38,856.75,2878.4,1772.8,1070.5,754.64,671.57,1487.5,824.46,603.32,519.21,411.87,3090.5,1793.9,1070,783.2,722.11,11762,7002,4064.6,2857.1,2673,5380.8,3063.8,1890.2,1491.2,1281.8,1837.9,1391.9,739.23,463.39,409.26,2958.4,1944.7,1086.9,697.01,645.83,2449.7,1429.6,928.21,777.87,612.48,843.2,733.61,480.89,343.95,241.93,5438.6,3337.1,1940,1419.7,1254.7,738.06,814.33,455.4,268.77,208.16,4205.4,2486.5,1488.7,1124,970.95,1633.8,1150.3,645.51,392.77,357.86,9535,5637.9,3263.5,2254.3,2147.6,5569.2,3375.6,1965.8,1291.8,1266.1,5805.4,3556.2,2035.8,1299.1,1294.7,5207,3206.8,1839,1223.6,1163.4,2520.5,1517.2,870.39,574.51,529.67,3258.3,2065.8,1217.2,765.83,751.14,2006.4,1095.8,666.83,489.81,444.49,1238.9,832.45,565.72,394.54,288.03,1579.9,957.62,766.1,592.84,405.59,523.04,693.2,384.78,190.58,126.52,1738.7,1085.6,681.96,522.19,406.27,932.9,863.13,469.46,263.95,213.88,2620.1,1688.7,983.33,761.32,626.51,1148.2,880.41,479.87,277.93,269.54,3109.4,2071.9,1145.3,724.34,694.78,4277.8,2597.9,1464.8,983.05,951.89,2026.3,1405.9,773.06,479.24,450,1
3596.7,2226.5,1379.6,1124,1138.2,3174.4,2073.4,1324.4,1081,1092.6,3921.6,1923.5,1030.1,833.47,797.26,3946.3,1488.9,660.47,533.96,478.17,3354,1765.3,1059.9,912.1,895.83,12557,6773.2,3966.2,3344.2,3249.9,7981,3639.2,1811.6,1591.8,1509.4,1992.6,1362.7,804.99,629.14,651.71,3040.1,1836,1067.2,814.74,790.38,4426.7,1908.2,876.71,776.01,696.47,2189.2,1000.4,454.24,333.76,266.24,7660.4,3686.6,1912.3,1573.3,1485.9,1010,744.88,448.59,272.91,236.27,6697.4,3027.1,1483.4,1211.5,1121.1,1717.5,1046.6,641.24,482.09,467.58,9920.6,5467,3204.8,2669.8,2612.5,4635.9,3029.9,1922,1590.9,1576.7,4771.7,3132.8,1981.5,1586.9,1629.2,4612.3,2795.5,1788.8,1464.8,1445.5,4839.1,1913.9,928.33,709.55,700.02,4123.9,2152,1226.3,1014.8,979.15,4273,1598.9,702.88,570.1,574.15,2753.3,1158,566.07,377.09,311.18,3401.8,1409.1,737.65,552.55,436.62,569.13,559.14,375.64,190.9,139.25,4793.5,1869.6,698.08,550.12,466.3,817.61,738.06,472.8,305.71,263.71,3761.9,1810.9,953.52,789.29,732.32,1048.2,775.81,470.59,328.07,325.61,2640.1,1840.3,1161.9,905.84,865.26,3997.6,2429.6,1445.8,1171.3,1173.5,1811.7,1235.7,784.38,599.83,581.67,1
4360.2,2705.4,1392.7,947.41,871.97,4235.9,2601.2,1325.4,885.93,817.62,2913.8,1831.7,993.17,646.07,600.01,1241.6,720.34,482.29,359.47,322.85,3165.2,1880.8,983.1,687.4,644.86,12089,7552.2,3814.3,2614,2491.6,5288,3251,1633.8,1170.8,1142.2,1914.7,1496.5,727.47,459.03,397.39,3037.9,2081.9,1059.7,666.75,612.26,2311.4,1480.9,772.63,543.72,526.15,740.26,664.57,419.98,229.61,206.16,5457,3544.2,1770.5,1221.1,1144.7,806.81,714.29,467.31,263.1,218.91,4034.9,2600.9,1335.1,941.08,872.85,1813.7,1134.8,642.21,383.06,346.86,9730.4,6103.2,3069.4,2105.1,2006.2,5901.4,3692.7,1880.7,1294.8,1210.8,6208.5,3891.6,1980,1332.8,1229.4,5490.1,3411.1,1776.2,1174,1100.4,2772.4,1516.2,857.84,523.13,474.26,3554.4,2259.2,1181.5,796.71,705.85,2254.4,1144.3,615.62,404.32,380.96,1118.4,788.36,541.07,314.9,246.25,1439.3,927.83,688.43,457.69,335.15,489.13,704.86,376.07,188.39,129.78,1664.2,1073.4,595.82,364.43,312.37,954.08,876.66,468.89,264.45,212.32,2598,1741.1,884.34,594.54,559.68,1191.7,836.78,478.24,297.37,265.96,3260,2162.5,1114,721.61,660.18,4451,2796,1418,970.55,902.93,2198.3,1417.2,764.32,478.41,432.98,1
