@relation dominance 

@attribute Theta1_1 numeric
@attribute Alpha1_1 numeric
@attribute LowBeta1_1 numeric
@attribute HighBeta1_1 numeric
@attribute Gamma1_1 numeric
@attribute Theta2_1 numeric
@attribute Alpha2_1 numeric
@attribute LowBeta2_1 numeric
@attribute HighBeta2_1 numeric
@attribute Gamma2_1 numeric
@attribute Theta3_1 numeric
@attribute Alpha3_1 numeric
@attribute LowBeta3_1 numeric
@attribute HighBeta3_1 numeric
@attribute Gamma3_1 numeric
@attribute Theta4_1 numeric
@attribute Alpha4_1 numeric
@attribute LowBeta4_1 numeric
@attribute HighBeta4_1 numeric
@attribute Gamma4_1 numeric
@attribute Theta5_1 numeric
@attribute Alpha5_1 numeric
@attribute LowBeta5_1 numeric
@attribute HighBeta5_1 numeric
@attribute Gamma5_1 numeric
@attribute Theta6_1 numeric
@attribute Alpha6_1 numeric
@attribute LowBeta6_1 numeric
@attribute HighBeta6_1 numeric
@attribute Gamma6_1 numeric
@attribute Theta7_1 numeric
@attribute Alpha7_1 numeric
@attribute LowBeta7_1 numeric
@attribute HighBeta7_1 numeric
@attribute Gamma7_1 numeric
@attribute Theta8_1 numeric
@attribute Alpha8_1 numeric
@attribute LowBeta8_1 numeric
@attribute HighBeta8_1 numeric
@attribute Gamma8_1 numeric
@attribute Theta9_1 numeric
@attribute Alpha9_1 numeric
@attribute LowBeta9_1 numeric
@attribute HighBeta9_1 numeric
@attribute Gamma9_1 numeric
@attribute Theta10_1 numeric
@attribute Alpha10_1 numeric
@attribute LowBeta10_1 numeric
@attribute HighBeta10_1 numeric
@attribute Gamma10_1 numeric
@attribute Theta11_1 numeric
@attribute Alpha11_1 numeric
@attribute LowBeta11_1 numeric
@attribute HighBeta11_1 numeric
@attribute Gamma11_1 numeric
@attribute Theta12_1 numeric
@attribute Alpha12_1 numeric
@attribute LowBeta12_1 numeric
@attribute HighBeta12_1 numeric
@attribute Gamma12_1 numeric
@attribute Theta13_1 numeric
@attribute Alpha13_1 numeric
@attribute LowBeta13_1 numeric
@attribute HighBeta13_1 numeric
@attribute Gamma13_1 numeric
@attribute Theta14_1 numeric
@attribute Alpha14_1 numeric
@attribute LowBeta14_1 numeric
@attribute HighBeta14_1 numeric
@attribute Gamma14_1 numeric
@attribute Theta15_1 numeric
@attribute Alpha15_1 numeric
@attribute LowBeta15_1 numeric
@attribute HighBeta15_1 numeric
@attribute Gamma15_1 numeric
@attribute Theta16_1 numeric
@attribute Alpha16_1 numeric
@attribute LowBeta16_1 numeric
@attribute HighBeta16_1 numeric
@attribute Gamma16_1 numeric
@attribute Theta17_1 numeric
@attribute Alpha17_1 numeric
@attribute LowBeta17_1 numeric
@attribute HighBeta17_1 numeric
@attribute Gamma17_1 numeric
@attribute Theta18_1 numeric
@attribute Alpha18_1 numeric
@attribute LowBeta18_1 numeric
@attribute HighBeta18_1 numeric
@attribute Gamma18_1 numeric
@attribute Theta19_1 numeric
@attribute Alpha19_1 numeric
@attribute LowBeta19_1 numeric
@attribute HighBeta19_1 numeric
@attribute Gamma19_1 numeric
@attribute Theta20_1 numeric
@attribute Alpha20_1 numeric
@attribute LowBeta20_1 numeric
@attribute HighBeta20_1 numeric
@attribute Gamma20_1 numeric
@attribute Theta21_1 numeric
@attribute Alpha21_1 numeric
@attribute LowBeta21_1 numeric
@attribute HighBeta21_1 numeric
@attribute Gamma21_1 numeric
@attribute Theta22_1 numeric
@attribute Alpha22_1 numeric
@attribute LowBeta22_1 numeric
@attribute HighBeta22_1 numeric
@attribute Gamma22_1 numeric
@attribute Theta23_1 numeric
@attribute Alpha23_1 numeric
@attribute LowBeta23_1 numeric
@attribute HighBeta23_1 numeric
@attribute Gamma23_1 numeric
@attribute Theta24_1 numeric
@attribute Alpha24_1 numeric
@attribute LowBeta24_1 numeric
@attribute HighBeta24_1 numeric
@attribute Gamma24_1 numeric
@attribute Theta25_1 numeric
@attribute Alpha25_1 numeric
@attribute LowBeta25_1 numeric
@attribute HighBeta25_1 numeric
@attribute Gamma25_1 numeric
@attribute Theta26_1 numeric
@attribute Alpha26_1 numeric
@attribute LowBeta26_1 numeric
@attribute HighBeta26_1 numeric
@attribute Gamma26_1 numeric
@attribute Theta27_1 numeric
@attribute Alpha27_1 numeric
@attribute LowBeta27_1 numeric
@attribute HighBeta27_1 numeric
@attribute Gamma27_1 numeric
@attribute Theta28_1 numeric
@attribute Alpha28_1 numeric
@attribute LowBeta28_1 numeric
@attribute HighBeta28_1 numeric
@attribute Gamma28_1 numeric
@attribute Theta29_1 numeric
@attribute Alpha29_1 numeric
@attribute LowBeta29_1 numeric
@attribute HighBeta29_1 numeric
@attribute Gamma29_1 numeric
@attribute Theta30_1 numeric
@attribute Alpha30_1 numeric
@attribute LowBeta30_1 numeric
@attribute HighBeta30_1 numeric
@attribute Gamma30_1 numeric
@attribute Theta31_1 numeric
@attribute Alpha31_1 numeric
@attribute LowBeta31_1 numeric
@attribute HighBeta31_1 numeric
@attribute Gamma31_1 numeric
@attribute Theta32_1 numeric
@attribute Alpha32_1 numeric
@attribute LowBeta32_1 numeric
@attribute HighBeta32_1 numeric
@attribute Gamma32_1 numeric
@attribute class {-1,1}

@data
2.7604,0,0,0,0,9.8738,0,0,0,0,4.2865,0,0,0,0,52.396,0,0,0,0,8.8006,0,0,0,0,45.893,0,0,0,0,79.87,0,0,0,0,10.024,0,0,0,0,9.1456,0,0,0,0,23.107,0,0,0,0,0.5942,0,0,0,0,1.4518,0,0,0,0,72.229,0,0,0,0,26.848,0,0,0,0,54.789,0,0,0,0,0.79365,0,0,0,0,38.386,0,0,0,0,14.906,0,0,0,0,26.467,0,0,0,0,6.3569,0,0,0,0,42.876,0,0,0,0,16.714,0,0,0,0,156.67,0,0,0,0,60.226,0,0,0,0,5.7119,0,0,0,0,10.804,0,0,0,0,0.43874,0,0,0,0,43.253,0,0,0,0,98.397,0,0,0,0,1.0561,0,0,0,0,18.799,0,0,0,0,25.193,0,0,0,0,1
2.7324,0,0,0,0,8.2176,0,0,0,0,1.8576,0,0,0,0,23.036,0,0,0,0,4.3479,0,0,0,0,16.58,0,0,0,0,25.716,0,0,0,0,5.9351,0,0,0,0,4.7756,0,0,0,0,12.676,0,0,0,0,0.74977,0,0,0,0,1.7811,0,0,0,0,41.978,0,0,0,0,16.114,0,0,0,0,31.188,0,0,0,0,0.95173,0,0,0,0,17.721,0,0,0,0,19.169,0,0,0,0,17.894,0,0,0,0,2.8948,0,0,0,0,25.175,0,0,0,0,9.406,0,0,0,0,71.452,0,0,0,0,25.09,0,0,0,0,6.4703,0,0,0,0,16.447,0,0,0,0,0.55078,0,0,0,0,20.714,0,0,0,0,39.476,0,0,0,0,1.119,0,0,0,0,7.3339,0,0,0,0,10.744,0,0,0,0,1
3.5627,0,0,0,0,10.173,0,0,0,0,3.9231,0,0,0,0,49.595,0,0,0,0,8.3663,0,0,0,0,45.337,0,0,0,0,75.772,0,0,0,0,11.009,0,0,0,0,8.9249,0,0,0,0,22.503,0,0,0,0,0.7757,0,0,0,0,1.8537,0,0,0,0,71.501,0,0,0,0,27.694,0,0,0,0,52.672,0,0,0,0,0.88069,0,0,0,0,37.518,0,0,0,0,18.398,0,0,0,0,27.463,0,0,0,0,6.1449,0,0,0,0,42.187,0,0,0,0,16.146,0,0,0,0,150.18,0,0,0,0,57.608,0,0,0,0,6.7204,0,0,0,0,14.515,0,0,0,0,0.58689,0,0,0,0,41.683,0,0,0,0,92.332,0,0,0,0,1.1163,0,0,0,0,17.275,0,0,0,0,22.896,0,0,0,0,1
2.3673,0,0,0,0,6.5117,0,0,0,0,4.7341,0,0,0,0,49.873,0,0,0,0,8.077,0,0,0,0,59.35,0,0,0,0,94.166,0,0,0,0,9.5968,0,0,0,0,8.3079,0,0,0,0,20.545,0,0,0,0,0.64335,0,0,0,0,1.5453,0,0,0,0,61.583,0,0,0,0,22.527,0,0,0,0,46.677,0,0,0,0,0.66331,0,0,0,0,39.034,0,0,0,0,9.4237,0,0,0,0,21.732,0,0,0,0,7.0858,0,0,0,0,38.457,0,0,0,0,13.868,0,0,0,0,148.92,0,0,0,0,60.174,0,0,0,0,3.485,0,0,0,0,7.5481,0,0,0,0,0.6824,0,0,0,0,39.925,0,0,0,0,97.916,0,0,0,0,0.96608,0,0,0,0,19.31,0,0,0,0,24.449,0,0,0,0,-1
3.5112,0,0,0,0,13.888,0,0,0,0,7.4008,0,0,0,0,91.938,0,0,0,0,15.104,0,0,0,0,94.748,0,0,0,0,155.96,0,0,0,0,17.83,0,0,0,0,15.045,0,0,0,0,38.604,0,0,0,0,0.59208,0,0,0,0,1.7529,0,0,0,0,118.68,0,0,0,0,43.556,0,0,0,0,88.871,0,0,0,0,0.9721,0,0,0,0,68.484,0,0,0,0,20.596,0,0,0,0,42.506,0,0,0,0,11.034,0,0,0,0,70.322,0,0,0,0,27.493,0,0,0,0,274.27,0,0,0,0,107.98,0,0,0,0,7.9707,0,0,0,0,14.899,0,0,0,0,0.69111,0,0,0,0,74.095,0,0,0,0,174.33,0,0,0,0,1.0939,0,0,0,0,32.897,0,0,0,0,42.649,0,0,0,0,-1
3.0319,0,0,0,0,9.2872,0,0,0,0,2.2354,0,0,0,0,29.891,0,0,0,0,5.8093,0,0,0,0,21.256,0,0,0,0,35.029,0,0,0,0,8.119,0,0,0,0,6.0968,0,0,0,0,15.667,0,0,0,0,0.67406,0,0,0,0,1.6699,0,0,0,0,54.058,0,0,0,0,20.345,0,0,0,0,37.789,0,0,0,0,0.9319,0,0,0,0,22.659,0,0,0,0,20.314,0,0,0,0,21.428,0,0,0,0,3.325,0,0,0,0,30.208,0,0,0,0,11.919,0,0,0,0,93.226,0,0,0,0,33.445,0,0,0,0,7.1929,0,0,0,0,16.833,0,0,0,0,0.52992,0,0,0,0,26.705,0,0,0,0,52.292,0,0,0,0,1.0672,0,0,0,0,9.7714,0,0,0,0,13.528,0,0,0,0,1
3.1766,0,0,0,0,9.0554,0,0,0,0,5.1466,0,0,0,0,51.771,0,0,0,0,8.8194,0,0,0,0,61.112,0,0,0,0,93.149,0,0,0,0,10.577,0,0,0,0,9.2189,0,0,0,0,22.302,0,0,0,0,0.83669,0,0,0,0,1.7808,0,0,0,0,66.116,0,0,0,0,25.585,0,0,0,0,50.145,0,0,0,0,1.1414,0,0,0,0,40.296,0,0,0,0,16.486,0,0,0,0,25.416,0,0,0,0,6.9546,0,0,0,0,42.265,0,0,0,0,15.248,0,0,0,0,153.2,0,0,0,0,60.982,0,0,0,0,5.9313,0,0,0,0,14.17,0,0,0,0,0.69179,0,0,0,0,42.14,0,0,0,0,99.934,0,0,0,0,1.3897,0,0,0,0,19.942,0,0,0,0,24.669,0,0,0,0,-1
2.7962,0,0,0,0,7.1629,0,0,0,0,5.3125,0,0,0,0,55.392,0,0,0,0,9.3394,0,0,0,0,64.813,0,0,0,0,102.5,0,0,0,0,9.5835,0,0,0,0,8.4459,0,0,0,0,22.638,0,0,0,0,0.66493,0,0,0,0,1.202,0,0,0,0,62.824,0,0,0,0,24.376,0,0,0,0,51.104,0,0,0,0,0.84306,0,0,0,0,42.917,0,0,0,0,9.2039,0,0,0,0,22.836,0,0,0,0,7.8655,0,0,0,0,41.253,0,0,0,0,14.484,0,0,0,0,160.86,0,0,0,0,65.756,0,0,0,0,3.1979,0,0,0,0,6.5948,0,0,0,0,0.56949,0,0,0,0,43.322,0,0,0,0,107.95,0,0,0,0,1.0557,0,0,0,0,21.21,0,0,0,0,27.01,0,0,0,0,-1
2.1681,0,0,0,0,6.4264,0,0,0,0,2.539,0,0,0,0,28.66,0,0,0,0,5.0023,0,0,0,0,25.617,0,0,0,0,41.823,0,0,0,0,6.3808,0,0,0,0,4.8628,0,0,0,0,13.537,0,0,0,0,0.65863,0,0,0,0,1.2595,0,0,0,0,41.751,0,0,0,0,15.576,0,0,0,0,30.871,0,0,0,0,0.74563,0,0,0,0,23.387,0,0,0,0,12.277,0,0,0,0,15.703,0,0,0,0,4.0857,0,0,0,0,25.653,0,0,0,0,9.5056,0,0,0,0,84.989,0,0,0,0,32.47,0,0,0,0,4.2557,0,0,0,0,9.5114,0,0,0,0,0.41272,0,0,0,0,24.246,0,0,0,0,52.579,0,0,0,0,0.96845,0,0,0,0,10.408,0,0,0,0,13.816,0,0,0,0,-1
3.4858,0,0,0,0,14.145,0,0,0,0,4.781,0,0,0,0,66.749,0,0,0,0,11.438,0,0,0,0,56.746,0,0,0,0,97.061,0,0,0,0,14.502,0,0,0,0,12.254,0,0,0,0,30.747,0,0,0,0,0.79136,0,0,0,0,2.1708,0,0,0,0,99.72,0,0,0,0,36.995,0,0,0,0,71.338,0,0,0,0,1.0339,0,0,0,0,49.395,0,0,0,0,26.797,0,0,0,0,38.177,0,0,0,0,7.2078,0,0,0,0,57.592,0,0,0,0,22.606,0,0,0,0,202.48,0,0,0,0,76.308,0,0,0,0,10.015,0,0,0,0,21.214,0,0,0,0,0.8079,0,0,0,0,55.884,0,0,0,0,121.6,0,0,0,0,1.1115,0,0,0,0,22.161,0,0,0,0,29.417,0,0,0,0,-1
2.2099,0,0,0,0,4.5195,0,0,0,0,1.6225,0,0,0,0,15.403,0,0,0,0,2.8653,0,0,0,0,12.251,0,0,0,0,19.671,0,0,0,0,3.7536,0,0,0,0,2.9069,0,0,0,0,8.0552,0,0,0,0,0.66793,0,0,0,0,1.07,0,0,0,0,25.507,0,0,0,0,10.191,0,0,0,0,18.222,0,0,0,0,0.76028,0,0,0,0,12.88,0,0,0,0,9.631,0,0,0,0,10.492,0,0,0,0,2.3619,0,0,0,0,15.787,0,0,0,0,5.3081,0,0,0,0,46.174,0,0,0,0,17.651,0,0,0,0,2.9932,0,0,0,0,7.8982,0,0,0,0,0.48843,0,0,0,0,13.35,0,0,0,0,26.865,0,0,0,0,0.86139,0,0,0,0,5.3381,0,0,0,0,7.3514,0,0,0,0,-1
4.6452,0,0,0,0,17.781,0,0,0,0,10.12,0,0,0,0,118.35,0,0,0,0,19.381,0,0,0,0,126.22,0,0,0,0,207.02,0,0,0,0,21.812,0,0,0,0,19.085,0,0,0,0,48.709,0,0,0,0,0.56863,0,0,0,0,1.822,0,0,0,0,145.62,0,0,0,0,54.911,0,0,0,0,114.78,0,0,0,0,0.9561,0,0,0,0,87.206,0,0,0,0,23.134,0,0,0,0,50.79,0,0,0,0,14.174,0,0,0,0,87.476,0,0,0,0,35.481,0,0,0,0,350.89,0,0,0,0,137.67,0,0,0,0,9.3285,0,0,0,0,16.283,0,0,0,0,0.50785,0,0,0,0,95.641,0,0,0,0,229.43,0,0,0,0,1.0108,0,0,0,0,44.127,0,0,0,0,57.404,0,0,0,0,-1
2.7752,0,0,0,0,6.7201,0,0,0,0,2.0772,0,0,0,0,21.758,0,0,0,0,4.2812,0,0,0,0,15.126,0,0,0,0,26.264,0,0,0,0,6.2266,0,0,0,0,4.6087,0,0,0,0,11.053,0,0,0,0,0.71227,0,0,0,0,1.5835,0,0,0,0,37.381,0,0,0,0,14.533,0,0,0,0,27.097,0,0,0,0,0.85613,0,0,0,0,17.224,0,0,0,0,13.255,0,0,0,0,15.204,0,0,0,0,2.8549,0,0,0,0,21.662,0,0,0,0,8.5095,0,0,0,0,66.715,0,0,0,0,24.188,0,0,0,0,4.8174,0,0,0,0,11.061,0,0,0,0,0.53315,0,0,0,0,19.207,0,0,0,0,38.445,0,0,0,0,1.149,0,0,0,0,7.4745,0,0,0,0,10.575,0,0,0,0,-1
2.3516,0,0,0,0,5.6764,0,0,0,0,1.4629,0,0,0,0,19.448,0,0,0,0,3.4953,0,0,0,0,11.74,0,0,0,0,22.433,0,0,0,0,5.1954,0,0,0,0,3.9814,0,0,0,0,10.481,0,0,0,0,0.63299,0,0,0,0,1.1006,0,0,0,0,36.115,0,0,0,0,13.509,0,0,0,0,25.012,0,0,0,0,0.76675,0,0,0,0,16.248,0,0,0,0,11.705,0,0,0,0,14.369,0,0,0,0,2.5033,0,0,0,0,20.89,0,0,0,0,7.8326,0,0,0,0,62.9,0,0,0,0,22.597,0,0,0,0,3.9723,0,0,0,0,9.6892,0,0,0,0,0.5359,0,0,0,0,17.492,0,0,0,0,34.575,0,0,0,0,0.9058,0,0,0,0,6.2454,0,0,0,0,9.1233,0,0,0,0,-1
2.2515,0,0,0,0,5.2613,0,0,0,0,1.7469,0,0,0,0,15.73,0,0,0,0,3.3215,0,0,0,0,14.769,0,0,0,0,22.055,0,0,0,0,4.18,0,0,0,0,3.3405,0,0,0,0,8.2929,0,0,0,0,0.64509,0,0,0,0,1.3121,0,0,0,0,27.625,0,0,0,0,10.378,0,0,0,0,20.267,0,0,0,0,0.85955,0,0,0,0,13.451,0,0,0,0,11.095,0,0,0,0,10.714,0,0,0,0,2.668,0,0,0,0,15.585,0,0,0,0,6.1123,0,0,0,0,48.968,0,0,0,0,18.227,0,0,0,0,3.6012,0,0,0,0,8.9458,0,0,0,0,0.47302,0,0,0,0,14.057,0,0,0,0,29.084,0,0,0,0,1.0679,0,0,0,0,5.9393,0,0,0,0,8.1711,0,0,0,0,-1
2.3003,0,0,0,0,4.304,0,0,0,0,2.8812,0,0,0,0,29.427,0,0,0,0,4.9759,0,0,0,0,37.677,0,0,0,0,57.587,0,0,0,0,5.8823,0,0,0,0,5.2581,0,0,0,0,12.382,0,0,0,0,0.62971,0,0,0,0,1.0144,0,0,0,0,37.469,0,0,0,0,15.017,0,0,0,0,27.997,0,0,0,0,0.69314,0,0,0,0,22.575,0,0,0,0,7.8522,0,0,0,0,13.292,0,0,0,0,4.4275,0,0,0,0,23.31,0,0,0,0,8.3073,0,0,0,0,87.639,0,0,0,0,34.88,0,0,0,0,2.5176,0,0,0,0,5.8463,0,0,0,0,0.53467,0,0,0,0,23.514,0,0,0,0,57.865,0,0,0,0,0.8839,0,0,0,0,11.354,0,0,0,0,14.311,0,0,0,0,-1
6.7367,0,0,0,0,4.7994,0,0,0,0,22.879,0,0,0,0,91.904,0,0,0,0,346.88,0,0,0,0,25.197,0,0,0,0,23.571,0,0,0,0,415.27,0,0,0,0,55.714,0,0,0,0,10.472,0,0,0,0,11.522,0,0,0,0,36.607,0,0,0,0,554.96,0,0,0,0,68.092,0,0,0,0,3.5003,0,0,0,0,198.12,0,0,0,0,54.415,0,0,0,0,48.235,0,0,0,0,5.3037,0,0,0,0,6.9152,0,0,0,0,70.054,0,0,0,0,656.29,0,0,0,0,24.114,0,0,0,0,7.9596,0,0,0,0,51.395,0,0,0,0,1.996,0,0,0,0,103.29,0,0,0,0,8.0162,0,0,0,0,15.463,0,0,0,0,55.617,0,0,0,0,7.8638,0,0,0,0,15.584,0,0,0,0,1
5.1606,0,0,0,0,2.583,0,0,0,0,4.2321,0,0,0,0,20.468,0,0,0,0,44.775,0,0,0,0,4.2148,0,0,0,0,3.5769,0,0,0,0,78.75,0,0,0,0,8.9135,0,0,0,0,1.5374,0,0,0,0,9.274,0,0,0,0,12.514,0,0,0,0,73.084,0,0,0,0,11.983,0,0,0,0,1.8954,0,0,0,0,35.464,0,0,0,0,8.3751,0,0,0,0,12.266,0,0,0,0,1.5443,0,0,0,0,4.088,0,0,0,0,16.265,0,0,0,0,93.753,0,0,0,0,4.3987,0,0,0,0,1.7143,0,0,0,0,6.9081,0,0,0,0,0.90742,0,0,0,0,17.803,0,0,0,0,2.0154,0,0,0,0,3.4455,0,0,0,0,8.7701,0,0,0,0,6.4719,0,0,0,0,3.3952,0,0,0,0,1
6.3122,0,0,0,0,3.2525,0,0,0,0,2.623,0,0,0,0,12.681,0,0,0,0,14.22,0,0,0,0,2.7409,0,0,0,0,1.5617,0,0,0,0,68.52,0,0,0,0,3.4335,0,0,0,0,0.82941,0,0,0,0,10.6,0,0,0,0,10.368,0,0,0,0,37.946,0,0,0,0,6.5928,0,0,0,0,2.4825,0,0,0,0,16.304,0,0,0,0,3.9548,0,0,0,0,13.016,0,0,0,0,1.3399,0,0,0,0,5.3671,0,0,0,0,9.5029,0,0,0,0,33.761,0,0,0,0,3.1818,0,0,0,0,1.2629,0,0,0,0,3.4685,0,0,0,0,0.81979,0,0,0,0,8.4429,0,0,0,0,1.9514,0,0,0,0,2.1423,0,0,0,0,5.2445,0,0,0,0,7.5061,0,0,0,0,2.2891,0,0,0,0,1
8.5686,0,0,0,0,4.4079,0,0,0,0,6.7367,0,0,0,0,27.45,0,0,0,0,92.386,0,0,0,0,9.5226,0,0,0,0,6.5596,0,0,0,0,180.21,0,0,0,0,14.763,0,0,0,0,3.3903,0,0,0,0,11.91,0,0,0,0,14.651,0,0,0,0,179.92,0,0,0,0,19.734,0,0,0,0,3.3999,0,0,0,0,53.993,0,0,0,0,16.174,0,0,0,0,27.687,0,0,0,0,2.3483,0,0,0,0,7.4545,0,0,0,0,22.562,0,0,0,0,172.49,0,0,0,0,9.5655,0,0,0,0,3.0653,0,0,0,0,15.812,0,0,0,0,1.3045,0,0,0,0,28.309,0,0,0,0,4.2441,0,0,0,0,4.9532,0,0,0,0,18.857,0,0,0,0,7.1663,0,0,0,0,4.8077,0,0,0,0,1
6.6292,0,0,0,0,3.3179,0,0,0,0,6.1369,0,0,0,0,28.462,0,0,0,0,74.502,0,0,0,0,6.8124,0,0,0,0,5.5323,0,0,0,0,123.08,0,0,0,0,13.889,0,0,0,0,2.59,0,0,0,0,10.41,0,0,0,0,15.814,0,0,0,0,126.07,0,0,0,0,17.516,0,0,0,0,2.5454,0,0,0,0,52.563,0,0,0,0,13.1,0,0,0,0,18.463,0,0,0,0,1.8202,0,0,0,0,5.5703,0,0,0,0,22.829,0,0,0,0,148.9,0,0,0,0,6.9696,0,0,0,0,2.1416,0,0,0,0,11.293,0,0,0,0,1.0882,0,0,0,0,26.35,0,0,0,0,3.1439,0,0,0,0,5.021,0,0,0,0,13.6,0,0,0,0,7.8978,0,0,0,0,4.8115,0,0,0,0,1
7.7466,0,0,0,0,3.5946,0,0,0,0,4.6136,0,0,0,0,19.321,0,0,0,0,58.591,0,0,0,0,7.0416,0,0,0,0,4.3269,0,0,0,0,134.45,0,0,0,0,9.5408,0,0,0,0,2.1876,0,0,0,0,10.836,0,0,0,0,11.422,0,0,0,0,121.08,0,0,0,0,13.078,0,0,0,0,2.6292,0,0,0,0,35.746,0,0,0,0,10.42,0,0,0,0,20.44,0,0,0,0,1.5939,0,0,0,0,6.0043,0,0,0,0,15.47,0,0,0,0,108.43,0,0,0,0,7.1587,0,0,0,0,2.2642,0,0,0,0,10.646,0,0,0,0,1.0615,0,0,0,0,18.566,0,0,0,0,3.1183,0,0,0,0,3.4085,0,0,0,0,13.075,0,0,0,0,6.9423,0,0,0,0,3.4463,0,0,0,0,1
6.9769,0,0,0,0,3.2892,0,0,0,0,4.4518,0,0,0,0,21.608,0,0,0,0,36.156,0,0,0,0,4.4039,0,0,0,0,3.1353,0,0,0,0,89.845,0,0,0,0,7.8415,0,0,0,0,1.3485,0,0,0,0,10.919,0,0,0,0,13.507,0,0,0,0,68.312,0,0,0,0,10.866,0,0,0,0,2.5787,0,0,0,0,33.238,0,0,0,0,7.4867,0,0,0,0,15.779,0,0,0,0,1.6075,0,0,0,0,6.4609,0,0,0,0,17.279,0,0,0,0,81.056,0,0,0,0,4.1913,0,0,0,0,1.531,0,0,0,0,6.4157,0,0,0,0,1.0749,0,0,0,0,16.802,0,0,0,0,2.2294,0,0,0,0,3.4261,0,0,0,0,7.9995,0,0,0,0,8.291,0,0,0,0,3.8092,0,0,0,0,1
4.7775,0,0,0,0,2.7494,0,0,0,0,2.9969,0,0,0,0,12.066,0,0,0,0,24.312,0,0,0,0,3.2561,0,0,0,0,2.1771,0,0,0,0,64.538,0,0,0,0,4.5158,0,0,0,0,1.0734,0,0,0,0,7.4355,0,0,0,0,7.8578,0,0,0,0,49.685,0,0,0,0,6.8614,0,0,0,0,2.3227,0,0,0,0,17.925,0,0,0,0,4.9036,0,0,0,0,11.693,0,0,0,0,1.6124,0,0,0,0,4.3005,0,0,0,0,9.3947,0,0,0,0,46.586,0,0,0,0,3.4391,0,0,0,0,1.3752,0,0,0,0,4.4025,0,0,0,0,0.79293,0,0,0,0,9.4941,0,0,0,0,1.8687,0,0,0,0,2.1049,0,0,0,0,6.6235,0,0,0,0,4.9135,0,0,0,0,2.7165,0,0,0,0,1
6.965,0,0,0,0,4.128,0,0,0,0,15.872,0,0,0,0,66.242,0,0,0,0,232.08,0,0,0,0,16.927,0,0,0,0,15.943,0,0,0,0,283.49,0,0,0,0,38.805,0,0,0,0,7.0165,0,0,0,0,10.513,0,0,0,0,28.023,0,0,0,0,370.66,0,0,0,0,47.904,0,0,0,0,3.0302,0,0,0,0,140.77,0,0,0,0,37.293,0,0,0,0,35.127,0,0,0,0,3.8175,0,0,0,0,6.3086,0,0,0,0,51.693,0,0,0,0,448.42,0,0,0,0,16.218,0,0,0,0,5.6153,0,0,0,0,34.398,0,0,0,0,1.4639,0,0,0,0,72.685,0,0,0,0,5.5769,0,0,0,0,11.895,0,0,0,0,37.765,0,0,0,0,7.7711,0,0,0,0,10.887,0,0,0,0,-1
5.9545,0,0,0,0,3.3661,0,0,0,0,6.2613,0,0,0,0,23.728,0,0,0,0,70.215,0,0,0,0,7.5119,0,0,0,0,5.0767,0,0,0,0,138.23,0,0,0,0,11.552,0,0,0,0,2.576,0,0,0,0,10.12,0,0,0,0,12.215,0,0,0,0,135.68,0,0,0,0,14.926,0,0,0,0,2.5169,0,0,0,0,43.21,0,0,0,0,11.801,0,0,0,0,20.295,0,0,0,0,1.8528,0,0,0,0,5.5031,0,0,0,0,17.522,0,0,0,0,134.73,0,0,0,0,7.5369,0,0,0,0,2.4494,0,0,0,0,12.464,0,0,0,0,1.0752,0,0,0,0,23.021,0,0,0,0,3.2481,0,0,0,0,3.6653,0,0,0,0,14.012,0,0,0,0,6.4159,0,0,0,0,4.5064,0,0,0,0,1
5.3928,0,0,0,0,4.4328,0,0,0,0,22.037,0,0,0,0,80.744,0,0,0,0,342.1,0,0,0,0,26.532,0,0,0,0,23.404,0,0,0,0,430.06,0,0,0,0,53.56,0,0,0,0,10.354,0,0,0,0,8.0635,0,0,0,0,28.612,0,0,0,0,575.04,0,0,0,0,65.637,0,0,0,0,3.448,0,0,0,0,185.53,0,0,0,0,53.039,0,0,0,0,50.413,0,0,0,0,5.2514,0,0,0,0,5.4942,0,0,0,0,61.582,0,0,0,0,642.36,0,0,0,0,25.228,0,0,0,0,8.4959,0,0,0,0,53.504,0,0,0,0,2.0979,0,0,0,0,97.397,0,0,0,0,7.9289,0,0,0,0,13.694,0,0,0,0,58.168,0,0,0,0,3.6072,0,0,0,0,13.878,0,0,0,0,1
5.1731,0,0,0,0,2.5465,0,0,0,0,3.4124,0,0,0,0,15.452,0,0,0,0,28.802,0,0,0,0,3.126,0,0,0,0,2.7346,0,0,0,0,66.034,0,0,0,0,5.7571,0,0,0,0,1.3012,0,0,0,0,7.5201,0,0,0,0,9.3481,0,0,0,0,54.089,0,0,0,0,8.2768,0,0,0,0,1.8374,0,0,0,0,24.005,0,0,0,0,6.5347,0,0,0,0,11.774,0,0,0,0,1.4109,0,0,0,0,4.3636,0,0,0,0,11.699,0,0,0,0,63.128,0,0,0,0,3.1748,0,0,0,0,1.4198,0,0,0,0,5.2013,0,0,0,0,0.85643,0,0,0,0,12.75,0,0,0,0,1.7229,0,0,0,0,3.4175,0,0,0,0,6.3575,0,0,0,0,5.446,0,0,0,0,2.5266,0,0,0,0,1
