@relation valence 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
10095,2140.5,818.13,633.1,578.75,7634.6,1719.2,722.02,572.55,542.1,3960.1,1047.8,513.12,395.48,363.14,2170.9,861.9,468.73,405.12,408.42,1342.9,714.36,413.76,377.76,343.2,2563.7,786.09,397.48,331.89,295.61,1498.2,651.88,322.88,242.25,214.53,6063.5,1615.8,747.22,699.81,660.59,38011,11389,6177.6,5446.7,6185.6,2169.8,689.15,256.54,204.48,165.71,651.19,567.09,245.96,179.59,150.17,6765.7,1693.5,719.47,660.64,598.51,4022.6,1100,502.15,432.23,383.85,7859.8,1910.1,839.33,732.79,674.95,2507.2,919.03,487.87,431,415.85,1873,737.02,308.46,249.21,226.31,7589.3,1661.9,654.54,514.95,457.19,2355,1068.3,588.34,488.33,566.85,6549.6,1465.8,617.66,487.4,428.92,9196.2,1994.5,842.52,688.52,622.61,8802.9,1905.6,787.34,672.97,606.46,7529.8,1631.4,710.25,592.28,568.22,1143.4,532.11,316.12,218.96,205.68,604.11,375.85,206.26,150.16,97.659,2663.4,814.16,368.42,278.42,277.02,3179.2,847.89,540.28,532.36,539.75,2663.8,843.01,491.59,423.57,462.7,4962.3,1279.4,466.85,418.25,391.38,1687.4,675.31,267.55,219.04,209.55,10070,2385.3,1038.5,937.31,916.62,4655.9,1144.8,439.68,409.06,391.85,5549.4,1409.4,655.31,562.9,523.78,1
5933,1782.6,694.04,595,445.1,4563.7,1501.2,607.2,501.76,351.37,2493.9,1005.8,450.32,331.98,214.18,1863.1,885.87,397.41,270.15,197.55,1395.8,750.36,347.74,239.6,153.06,1822.3,751.27,358.77,259.13,170.4,1181.4,657.4,316.19,191.83,129.24,3965.9,1453.8,600.08,469.49,339.74,30867,11304,4367.1,2858.2,2221.8,1334.4,660.86,251.66,187.16,130.09,566.83,499.4,230.3,167.08,111.51,4287.1,1499.8,634.39,499.54,362.87,2671.5,1025.8,445.47,335.58,239.15,4942.3,1695.7,710.16,582.24,426.62,2106,904.94,428.03,332.07,262.38,1387.3,735.61,293.07,198.82,148.84,4432.4,1416,587.42,527.36,379.31,2393.4,1115.7,441.71,256.16,211.34,3770.8,1260.3,557.55,473.9,323.99,5247,1628.1,732.41,656.63,454.76,5075.8,1535.5,666.07,611.67,444.28,4290,1269.8,575.69,544.5,387.56,985.96,516.91,306.33,186.99,106.73,529.58,393.94,221.31,146.82,84.354,1510,739.45,343.71,248.79,173.84,1857.5,634.9,293.61,273.18,198.98,1846.2,800.57,310.88,218.97,157.96,2873.8,1099.8,420.75,373.88,280.95,998.1,598.77,236.48,183.52,143.96,6310.3,2053.5,833.52,691.11,510.83,2692.6,869.5,394.17,374.46,296.35,3548.3,1242.6,555.36,475.92,360.45,-1
9461.2,2211.9,765.68,553.99,462.02,7268.4,1735.4,661.48,475.52,377.73,3812.2,1048.5,455.89,342.58,232.02,2341.6,821.44,380.24,291.66,197.58,1500.7,706.56,322.84,254.47,143.25,2404.2,815.84,361.9,252.34,173.12,1411.3,692.78,291.13,201.53,123.29,5538.4,1601.2,597.94,451.11,346.64,40053,11373,4477.6,3017.3,2489,1987.2,668.94,238.96,176.75,130.59,674.09,497.38,214.3,172.78,116.34,6153.8,1721.6,637.9,473.93,372.11,3617.1,1149.5,453.1,323.1,245.8,7093.5,1971.2,749.61,555.31,449.82,2328.4,895.05,432.39,333.53,270.17,1671,719.59,277.58,205.77,147.01,7115.1,1679.6,623.05,456.72,369,2623.1,979.16,428.85,277.05,217.1,5990.6,1490,593.9,418.06,337.58,8495.6,2020.6,792.46,569.2,479.02,8073,1964.9,717.69,546.19,464.18,6934.7,1674.3,631.25,483.24,411.89,1131.6,503.5,290.26,167,107.27,630.03,344.34,214.64,148.48,85.713,2472.1,843.37,336.79,233.79,177.1,2942.1,826.25,317.77,250.89,216.08,2382.6,848.53,316.23,219.37,163.66,4554.5,1252.9,448.56,332,286.62,1609.2,636.07,242.21,185.22,145.82,9121.5,2414.2,884.76,627.51,527.46,4319.5,1079.2,419.93,336.45,301.09,5008.2,1413.7,591.91,428.62,366.03,1
8855.4,1965.7,814.01,688.58,575.68,6718.6,1585.6,714.74,589.47,476.65,3501.7,1035.7,499.39,392.32,293.17,2260.9,881.78,431.8,319.47,254.71,1640.7,768.74,376.93,305.35,235.67,2607.7,843.01,389.01,283.75,224.77,1543.5,722.73,315.84,217.54,153.58,5713.4,1596.3,681.81,545.77,451.12,39217,11347,5190.2,4226.6,3571.2,1977.1,749.5,279.28,205.01,155.49,653.03,679.54,260.66,168.05,122.63,6294.2,1763.6,725.95,577.64,480.53,3762.7,1250.7,521.88,388.53,311.13,7250.9,2006.4,857.39,672.17,585.97,2612.9,987.29,495.76,358.05,310.72,1795.4,846.63,311.03,223.87,178.12,6708.2,1543.2,660.32,599.91,487.19,2906.3,1115.6,502.59,359.11,308.85,5689.9,1411,635.33,529.25,415.26,8032.4,1831.9,851.14,762.71,621.4,7876.7,1808.9,796.4,710.59,607.1,6657.2,1534.9,731.71,673.43,577.37,1317.2,583.55,308.34,206.47,165.38,589.15,391.24,222.36,150.99,89.129,2347,835.81,384.14,306.06,282.43,2860.3,784.43,438.86,387.28,446.56,2524.6,907.96,458.44,367.83,433.9,4457.5,1249,468.03,412.09,352.27,1514,736.81,264.93,210.58,186.96,9271.9,2397.1,1021,809.06,730.64,4173.6,1056.8,446.15,410.83,353.65,5106.6,1436.8,656.21,485.11,427.41,1
9579.7,2275.6,775.19,649.55,680.2,7329,1847.5,721.62,591.31,628.09,3825.4,1151.2,530.01,405.34,399.18,2324.8,993.36,510.16,406.15,408.01,1555,857.87,552.05,440.19,380.16,2662.3,884.73,434.43,311.84,276.73,1561,750.07,349.53,256.04,207.23,5868.2,1774.3,836,676.88,640.1,41528,12707,6637.3,5730.1,5987.4,2072.1,846.51,279.86,191.5,176.13,747.5,835.9,288.93,205.48,173.47,6497.7,1907.3,796.74,676.17,638.49,3832.5,1381.6,559.13,449.12,405.86,7500.4,2188.1,915.99,750.09,704.36,2515.9,1059.8,565.77,437.51,414.61,1810.3,934.55,352.6,243.65,215.94,7178.6,1761.8,595.33,495.77,505.93,2766.9,1222.1,624.41,493.86,483.6,6113.4,1616.4,636.41,496.53,500.5,8728.2,2138.1,840.22,717.18,753.87,8416.7,2078.2,877.76,748.42,805.36,7232.6,1792.9,799.67,682.64,774.11,1292.3,641.06,329.46,247.09,221.21,680.35,457.52,243.13,147.4,105.56,2608.7,916.37,476.19,448.2,472.53,3188.4,1022.6,671.24,688.04,716.34,2647.5,1006.5,761.06,667.87,618.96,4754.2,1392.8,514.04,435.65,436.64,1739.2,793.97,335.93,268.58,261.88,9612.3,2618.9,1164.8,901.25,902.7,4548.9,1221.8,508.9,430.06,443.87,5239,1608.3,734.12,579.95,561.83,1
5564.5,1502.4,592.75,447.4,351.02,4439.3,1288.9,549.8,406.31,293,2486.6,888.12,429.35,311.89,187.7,1746.8,791.31,365.97,258.43,192.81,1228.8,714.67,355.56,326.28,230.07,1603,708.25,340.82,251.37,154.2,1016.7,748.94,315.9,208.6,132.66,3460.4,1258.4,524.62,411.05,336.02,29182,9430.7,3928.3,2641.8,2217.3,1220.9,688.58,240.53,167.05,109.07,524.92,618.89,247.44,162.99,101.22,3806.5,1312.4,570.4,435.81,316.16,2323.7,943.11,418.93,305.31,213.83,4413.4,1419.9,639.15,489.37,370.65,1722.4,755.31,405.65,303.25,249.85,1199.7,689.89,285.57,188.76,136.9,4208.2,1215,497.87,403.27,282.06,2111.8,979.98,410.46,243.86,209.43,3565.2,1101.4,510.32,374.49,261.9,5049.4,1413.1,622.91,506,364.15,4751.3,1318.1,546.64,485.86,368.19,4092.7,1149.3,498.73,443.49,354.48,849.93,513.1,299.77,182.35,111.12,468.84,377.68,205.92,143.72,81.481,1488.3,750.66,311.14,238.13,182.1,1764.4,637.62,271.11,250.62,199.76,1591.8,718.13,313.88,227.51,175.82,2670.6,987.84,348.06,289.65,225.27,980.73,611.3,238.85,164.79,126.5,5574.9,1657.1,727.44,566.31,441.47,2527.6,786.4,338.49,282.54,233.49,3126.8,1026,514.03,413.03,339.26,1
6677.7,1624.5,585.57,457.94,362.79,5151.8,1396.5,520.34,388.69,290.16,2771,986.3,398.78,275.43,180.67,1877.2,851.12,354.49,237.35,164.46,1403.9,772.83,359.22,260.49,206.43,2022,770.33,326.88,225.86,154.48,1245.3,717.31,300.26,192.66,122.5,4396.5,1354.5,547.44,417.5,294.56,31837,10218,3583,2326.5,1916.9,1493.5,716.02,249.24,163.29,112.61,609.42,759.18,276.71,155.39,98.81,4837,1451.2,584.23,432.93,309.28,2913.2,1109.2,454.69,299.99,213.05,5562.5,1567.4,671.97,494.07,369.75,2132.3,866.15,426.17,289.43,226.75,1463.4,825.59,290.87,179.17,128.51,5011.4,1301.1,491.98,378.05,292.29,2411,1069.6,372.26,216.27,184.52,4304.2,1207.4,500.36,375.88,269.13,6041.2,1508.3,622.71,505.06,370.18,5869.9,1402.2,563.54,474.57,364.87,4962.2,1182.8,490.28,419.5,315.99,1055.3,585.14,282.68,165.26,102.54,574.9,414.49,214.03,134.54,81.741,1761.5,748.46,309.06,217.75,149.3,2125.6,632.33,266.74,225.08,166.02,2025.8,780.97,289.01,196.84,142.66,3352,1100.6,377.37,297.2,231.8,1179.4,761.23,257,163.97,128.74,7129.8,1849.3,742.73,586.2,442.79,3139,963.92,390.67,289.63,244.16,3940,1160,540.22,414.04,334.68,1
6574.1,1472.3,661.69,592.57,444.62,4835.7,1202.8,567.5,524.34,371.93,2441.7,822.27,410.31,380.27,227.48,1125.8,623.39,352.39,290.8,203.01,596.8,531.51,306.67,278.35,158.81,1700.7,565.94,323.98,261.55,166.16,985.27,558.32,274.54,213.61,121.34,3983.3,1108,535.97,489.21,321.76,18969,5657,3488.9,3211.4,2527.4,1451.8,599.7,231.41,189.03,123.61,419.53,546.7,214.42,171.6,103.52,4418.8,1258.3,568.14,519.81,343.06,2606.2,909.14,393.19,341.48,225.87,5121.3,1380.7,651.36,571.41,414.74,1531.8,738.5,418.43,372.22,318.37,1212.2,629.73,253.97,194.61,130.44,4919,1156.5,531,477.21,350.48,909.88,655.26,362.43,275.87,211.48,4239.6,1116.7,521.38,468.98,321.85,5915.6,1389.2,699.78,641.38,460.2,5768.8,1286.6,649.85,580.16,439.76,4883.5,1114.1,585.86,546.62,415.11,752.12,429.1,255.67,185.16,114.01,456.73,371.18,196.78,134.65,81.571,1720.6,686.39,304.99,259.12,179.25,2062.3,621.23,300.65,272.45,203.38,1717.8,659.6,281.99,217.65,153.38,3240.1,922.35,393.77,351.95,272.07,1077.2,576.48,238.77,201.56,152.77,6556.8,1609,770.61,672.02,490.09,3038.8,802.04,408.83,385.06,314.67,3628.9,1075.6,570.43,503.93,421.47,1
6202.6,1654.1,639.92,445.8,365.01,4625.6,1319.7,564.2,406.66,329.93,2362.4,867.82,429.27,294.44,218.03,1188.1,685.16,342.94,251.73,190.43,760.42,598.45,330.65,238.67,167.59,1717.1,611.03,338.56,218.48,160.35,982.42,622.62,292.72,176.99,123.83,3893.9,1141.7,546.77,387.55,301.25,19973,6170.6,3654.3,3149.2,2988,1398.7,741.16,245.74,146.84,108.22,495.82,672.59,230.88,150.88,101.02,4356.9,1285.4,576.67,402.63,316.95,2636.5,1011.2,424.95,284.94,216.41,5083.2,1447.5,660.33,452.35,365.03,1671.8,683.72,401.84,291.94,226.71,1226.5,787.7,273.57,180.95,133.82,4621.8,1310.5,513.26,338.7,276.11,1170.7,755.94,380.84,273.13,258.68,4129.2,1195.2,533.92,350.79,269.47,5713.5,1506.4,661.99,483.88,393.35,5618.5,1431.3,606,460.01,396.67,4723.3,1212.3,554.14,440.12,380.74,846.37,462.26,288.04,178.36,131.85,522.74,435.13,220.57,142.81,81.516,1699.8,718.83,334.54,241.83,198.19,2018,606.9,292.62,241.34,231.93,1732,681.85,305.22,207.11,158.82,3192.7,1086,393.42,269.47,231.02,1101.6,647.39,248.88,162.84,129.51,6471.7,1666.5,771.1,531.09,443.45,2965.7,806.51,350.9,276.5,242.34,3609.6,1027.3,531.46,380.82,309.21,1
5499.4,1833.8,679.26,533.94,366.92,4348.6,1527.1,601.95,460.3,350.05,2457.9,999.48,452.79,304.05,248.56,2059,930.99,441.14,314.76,376.85,1688.5,867.46,543.79,552.52,474.73,1940,765.34,394.16,257.89,209.04,1260.1,617.26,320.86,232.51,202.75,4273.1,1514.4,783.48,669.17,665.02,34841,12272,5635.8,3807.3,3902.4,1267.7,636.57,243.92,184.28,126.54,654.8,526.92,226.76,167.93,116.61,4505.1,1537.8,682.85,540.01,413.27,2850.8,1071.9,477.81,375,282.2,5197.1,1774.3,776.93,628.77,480.48,2418.6,951.38,472.75,359.12,310.81,1496.6,744.89,297.56,228.53,175.06,4089.7,1441.8,571,449.09,301.23,2879.2,1162.2,577.82,384.21,407.22,3664.3,1284.2,548.98,425.15,278.88,5027.2,1699.9,712.27,586.14,387.34,4920.3,1595.3,651.85,583.83,418.1,4167.5,1380.7,615.42,556.37,433.35,1092,549.95,327.29,208.76,168.63,526.09,404.72,231.4,143.25,92.185,1557.6,806.08,371.75,312.98,271.52,1804.7,755.9,442.95,423.53,411.2,2018.1,898.86,464.54,426.34,414.59,2918.8,1160.6,430.74,353.67,264.02,990.04,693.2,258.12,198.73,155.72,6606,2167.2,938.59,778.32,626.34,2573.7,956.31,392.12,348.09,255.39,3727.5,1305.8,612.54,491.79,406.96,1
7734.1,1740.5,606.75,441.11,354.98,5935.7,1416.9,527.05,395.85,298.95,3097.2,914.88,400.84,299.5,191.77,1818.2,773.61,355.08,279.14,204.76,1173.6,666.37,339.79,277.14,199.17,2106.8,714.43,343.48,241.9,167.87,1221.7,660.51,311.55,197.69,131.94,4780,1376.9,596.98,422.03,339.28,31614,9255.9,3818.8,2613.3,2558.7,1674.8,681.63,246.39,164.1,114.31,617.29,672.5,254.63,159.78,105.78,5289,1503.5,638.2,432.43,344.18,3129.7,1111.4,480.03,307.94,232.06,6103.5,1700.8,722.84,495.04,402.54,2016.8,852.65,464.39,332.51,281.47,1463.1,728.16,292.78,200.56,145.1,5805.4,1371.7,493.35,366.57,285.98,2029.6,911.09,377.61,271.72,240.77,5058.6,1249.4,537.73,369.18,271.16,7160.9,1631.3,656,479.9,378.63,6837.1,1568.2,593.32,466.47,395.79,5879,1339.8,551.93,448.41,376.82,1013.6,521.63,307.26,189.73,123.49,560.49,423.06,231.39,153.55,83.702,2119.3,757.39,352.25,245.18,198.76,2501.4,693.5,310.1,295.5,244.78,2076,709.58,323.44,243.96,208.21,3926,1097.4,375.91,273.56,237.34,1378.4,651.45,242.84,174.24,134.81,7847.6,1958,798.54,569.34,481.35,3682.6,946.65,371.54,292.21,251.6,4331,1241.2,600.06,459.69,380.07,1
8784.4,1929.6,633.33,428.11,370.7,6503.6,1482.6,551.45,412.49,326.28,3293.6,925.94,411.17,316.19,217.89,1734.4,694.24,373.2,313.28,257.9,1055.7,609.49,367.12,312.27,240.15,2387.9,779.92,358.54,274.11,203.51,1351.6,673.94,303.33,208.71,152.02,5492.1,1442.9,610.25,442.61,398.69,29093,7165.1,4398.1,4145.7,3177,1966,782.9,249.59,151.33,126.35,564.44,665.73,248.31,163.41,110.65,6143.8,1573.6,637,455.62,403.81,3656.2,1097,452.63,310.54,275.11,7131.2,1771,712.26,505.85,466.85,2221.6,803.23,455.1,348.91,312.26,1674.7,822.77,285.2,198.65,164.97,6653.3,1505.9,528.01,343.19,297.06,1730.5,792.59,473.17,466.27,331.68,5776.2,1396.7,533.68,345.65,288.44,8136,1819.6,721.26,540.04,434.66,7934.9,1825.8,732.61,510.53,616.8,6723.2,1501.7,664.92,636.72,486.68,1063.3,541.05,338.31,279.58,178.35,560.72,425.41,240.69,149.86,90.724,2409.7,816.48,393.31,412.52,281.83,2882.7,825.92,458.91,497.42,443.9,2399.9,862.89,443.1,407.37,416.33,4512.3,1281,420.95,284.52,265.01,1515.5,720.24,268.63,178.56,171.83,9147.3,2201.1,866.49,651.2,620.95,4176.6,1091.2,408.46,291.17,274.18,5035.4,1306.1,603.36,452.81,415.31,1
12098,2547.9,916.13,785.74,586.45,9246.6,2005.1,771.33,659.69,486.31,4744.7,1204.4,514.53,431.76,306.93,2724.7,993.75,500.44,415.27,299.13,1446.9,758.59,479.41,364.37,298.67,2992.7,885.96,400.21,334.36,225.96,1656.6,687.06,315.01,228.05,156.13,6991.3,1730.6,690.74,645.82,461.12,46338,11335,4891.3,4021.6,3230.8,2561.6,796.82,278.52,223.74,161.13,815.58,687.08,264.81,190.37,129.82,7878.9,1871.9,733.94,681.51,480.9,4602.3,1306.5,531.75,434.46,314.32,9131.1,2161.8,876.14,795.2,578.61,2723.5,946.66,466.9,373.97,288.94,2072.4,835.32,352.69,259.07,190.53,9291.8,1992.8,751.22,684.01,486.89,2645.5,1025,488.37,387.67,295.67,7730.7,1719.9,688.35,610.62,428.83,11052,2362.2,931.14,856.65,622.55,10579,2297.5,890.85,847.2,604.55,9091.2,1963.1,787.91,742.13,563.76,1303.9,559.51,301.06,220.31,135.03,708.13,407.52,224.26,158.45,90.561,3237.3,901.96,399.53,337.89,262.22,3863.8,959.43,434.64,409.87,321.21,2985.5,905.6,392.81,364.17,315.42,5942.6,1437.3,519.45,500.65,371.19,2083.6,803.25,299.33,252.91,189.06,11714,2653.2,1027.3,969.26,708.45,5635.7,1378.8,517.54,500.61,375.67,6435.8,1569.7,646.47,561.58,400.6,1
9441.8,2105.3,857.61,781.56,580.65,6914.4,1611.7,724.08,658.3,496.84,3470.9,973.18,498.22,431.28,326.68,1772.5,883.25,540.5,414.46,509.24,1110.6,734.2,479.88,534.66,534.74,2576.6,786.06,382.92,337.01,272.7,1485.9,661.74,320.83,269.65,202.06,5938.5,1660,809.16,779.93,679.57,30117,8976.3,4928.6,5503.6,5184.8,2082,707.82,272.57,229.09,165.2,580.68,597.48,249.62,182.93,138.7,6592.6,1769.9,769.92,713.61,581.45,3922.8,1184.9,531.81,457.46,377.66,7652.8,2025.9,901.21,822.5,687.24,2458.9,966.55,504.24,441.81,407.51,1823.6,740.15,304.95,249.99,214.05,7067.1,1617.9,686.08,667.42,476.74,1801,874.25,490.33,500.56,481.82,6137.6,1498.2,649.86,607.27,436.23,8566.4,1934.6,877.48,860.07,631.65,8389.5,1886,829.12,846.6,704.12,7076.9,1618.5,779.36,788.71,640.96,1180.3,523.53,318.26,236.5,226.73,577.37,407.59,221.4,147.86,99.656,2475.7,863.26,434.12,390.87,418.05,2985,899.02,604.46,585.59,632.11,2632.2,989.88,520.17,517.42,626.68,4759.1,1293.5,498.53,490.59,393.77,1571.6,697.78,281.1,247.08,228.6,9793.6,2484.1,1076.6,1033.8,913.57,4422,1116.2,485.42,486.16,389.77,5411,1525.6,693.41,611.89,532.03,-1
7817.6,1649.6,565.62,381.99,301.71,5836.8,1410.5,503.58,324.1,242.25,3020.2,997.31,393.87,243.36,160.86,1848.8,873.9,352.32,235.44,156.46,1361,766.68,332.16,226.09,129.15,2216.6,728.43,329.82,209.92,138.01,1358.3,760.59,329.45,179.8,115.9,5010.2,1339.3,532.9,366.06,254.45,31356,9931,3461.4,1996.8,1607.1,1753,841.54,264.13,155.91,106.21,696.04,955.96,271.3,169.65,105.2,5478.3,1490,564.54,398.86,266.11,3287.5,1298.6,452.08,304.1,205.02,6308.4,1651,655.23,470.22,351.86,2140.8,916.88,438.4,330.84,267.99,1592.4,959.04,304.52,188.62,122.49,5791.7,1336.2,474.36,307.22,243.83,2227.3,1030.5,375.16,215.4,169.87,5046,1244.7,484.33,317.82,226.45,7088.1,1525.4,616.47,424.04,305.27,6875.2,1418,536.74,372.09,293.74,5857.3,1218.6,462.02,329.06,252.12,1100.3,586.62,289.29,172.67,102.23,558.32,421.82,220.57,145.78,82.941,2099.1,736.66,305.88,197.95,125.7,2504.6,689.28,262.05,177.47,135.23,2199.2,781.78,286.46,188.03,128.76,3969.6,1071.9,350.75,225.27,189.44,1380.9,780.49,257.9,146.17,116.54,8095.3,1872.9,691.83,476.35,365.16,3671.6,907.38,340.1,238.31,215.29,4465.4,1191.8,523.75,393.66,319.36,1
7244,1840.7,779.77,754.95,592.68,5466.8,1524.1,706.19,640.41,504.03,2882.9,1032.7,521.5,420.63,302.92,1790.6,891.28,425.04,342.35,289.68,1339.8,788.96,439.05,516.6,319.72,2167.6,779.23,394.77,305.06,251.16,1331,750.83,347.69,235.39,169.84,4879.2,1442.8,675.07,698.15,539.66,30088,9999.1,5190.7,4427.9,4453.5,1645.8,836.53,294.4,216.06,163.95,585.06,846.16,273.5,181.96,130.15,5340,1621.3,720.39,671.57,545.88,3239.1,1286,523.98,435.61,354.08,6177.5,1779.2,831.26,774.48,636.78,2207.9,984.57,502.9,420.9,400.67,1567.9,925.75,328.82,245.59,204.35,5508.1,1473.7,657.35,645.76,485.15,2175.2,1093.9,523.24,412.22,418.29,4777.9,1362.3,636.94,585.89,442.11,6654.9,1723.8,870.8,846.66,642.9,6577.1,1656.8,801.3,814.87,655.32,5509.2,1434.2,762.61,826.25,642.03,1098.5,599.22,332.4,260.76,207.77,516.77,470.63,239.01,149.03,94.368,1980.5,833.81,457.02,477.45,366.09,2393.7,847.46,583.18,544.62,500.54,2225.4,915.8,497.56,387.27,435.96,3769,1158.5,491.92,479.6,376.96,1297.5,768.05,298.19,231.21,199.03,7858.2,2115.9,983.43,960.95,814.89,3461.8,1011.6,474.26,471.86,385.46,4346.9,1346.8,669.16,625.75,535.98,1
7872.6,1887.8,783.07,776.57,527.31,5898,1520.1,666.55,663.52,429.9,3043.5,976.58,474.01,423.04,259.51,1805,792.98,387.85,311.71,230.13,1195.7,669.88,350.85,274.63,179.4,2240.5,703.15,351.56,290.66,187.19,1311.9,689.86,328.54,214.77,136.84,4997.9,1383.6,624.08,579.64,398.16,30348,9653,4236,3825.3,2789,1743.8,746.57,280.71,218.73,147.32,593.63,651.77,244.74,185.23,114.83,5518.8,1486.4,671.52,618.51,416.73,3280.8,1072.7,470.62,397.12,263.79,6366.2,1684.5,773.3,720.1,496.58,2124.4,840.92,441.36,343.44,271.61,1549,793.45,289.14,218.08,150.06,5923.7,1471.2,653.27,683.3,457.68,2041.7,919.61,402.46,282.98,232.47,5065.3,1326.9,615.17,600.42,388.87,7147.2,1742.3,824.71,846.86,560,6980.2,1648.9,761.17,779.17,540.27,5937.4,1421.8,699.19,728.92,522.21,1060.4,492.67,294.03,203.46,119.06,568.29,390.21,213.52,144.1,81.713,2085.5,751.84,368.59,312.46,215,2514.3,699.98,354.75,349.85,262.99,2196.6,759.48,326.44,278.99,209.89,4042.1,1132.3,483.3,477.23,318.62,1371.4,637.53,261.64,231.24,155.93,8177,2041.2,917.68,886.35,612.17,3762.5,912.87,438.96,482.92,323.21,4485.2,1254.2,618.49,557.25,413.77,1
